,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1999-4,20.43,1.88,,0.36,0.3084,0.037,7.7319,7.1752,16.8295,547507456.59,,39334159.15,,0.0,,19.33,,55.8067,1.3956,0.8371,2.2628,1.3938,44.1933,,72.1197,40.3388,38.3395,74.119,112.4585,1.0776,4.9917,8.9244,9.3898,1.9115,2.6476
2000-4,26.7,2.25,0.2993,,0.3188,0.3114,10.4778,7.3866,16.8021,878579372.38,60.4689,62681500.44,59.3564,,,25.73,139.1727,63.0146,1.5141,0.9671,2.7038,1.8902,36.9854,0.0703,56.0268,27.3596,33.3204,50.066,83.3864,1.4185,6.4255,13.1581,10.8042,2.2791,4.4161
2001-2,,,,,,,,10.0016,20.0551,373616473.07,,37367580.23,,,,,,,,,,,,,,,,,,,,,,,
2001-3,,,,,,,,11.0832,22.8185,589232662.49,,59873045.14,,60655079.08,,27.33,,,,,,,,,,,,,,,,,,,
2001-4,30.31,2.07,0.74,0.81,0.3239,,12.7992,10.8428,22.3108,880650576.27,0.2357,87049312.6,38.8756,,,38.96,274.5323,69.899,1.5529,0.9613,3.3221,2.3821,30.101,0.1508,69.3735,23.7658,38.3187,54.8206,93.1393,1.1804,5.1893,15.1478,9.3949,2.0151,3.2923
2002-2,18.97,5.52,0.67,0.43,3.646,0.3204,5.3821,10.7613,24.4353,461582309.75,23.5444,46815614.38,25.284,48760462.63,,5.81,182.9413,24.8815,4.2724,3.3256,1.3312,0.3348,75.1185,0.3615,66.6914,17.262,31.9081,52.0453,83.9534,0.5001,2.699,10.4275,5.6412,0.8454,1.3763
2002-3,,5.8,,,3.646,0.6079,9.7858,12.5987,25.0711,739577888.93,25.5154,88834758.66,48.3719,90853256.16,49.7867,10.48,,24.9194,4.0325,2.9647,1.3319,0.3359,75.0806,,71.5308,13.8177,33.6642,51.6843,85.3485,0.7767,3.7746,19.5402,8.0204,1.3291,2.2266
2002-4,22.71,5.55,0.79,0.99,3.646,0.2259,13.7165,13.1253,25.7312,1007012726.96,14.3487,125892059.27,44.6215,126671928.05,,15.53,420.5147,29.9529,2.8672,2.132,1.4276,0.4306,70.0471,0.3324,68.0298,14.8511,34.5635,48.3174,82.8809,1.045,5.2918,24.2407,10.4156,1.8503,2.7473
2003-1,,5.67,-0.1628,,3.646,0.3483,1.5978,10.6894,24.8496,174654393.33,,17890837.78,,,,2.16,103.2049,28.6759,2.9914,2.0905,1.4021,0.4052,71.3241,-0.0708,121.2775,21.6841,57.7627,85.1989,142.9616,0.1495,0.7421,4.1505,1.5581,0.2516,0.4551
2003-2,5.26,5.85,0.1195,0.3,3.6482,0.4807,3.9131,11.6603,20.9224,391000287.64,-15.2913,43805250.08,-6.4303,43712825.72,-10.3519,5.12,204.3052,25.9262,3.5111,2.2854,1.35,0.3531,74.0738,0.0578,113.2147,15.5736,56.9368,71.8515,128.7883,0.3356,1.5899,11.558,3.1614,0.5631,1.0297
2003-3,8.89,6.07,0.4277,0.52,3.6482,0.6649,6.6783,13.1431,22.7206,597585422.52,-19.1991,75467861.2,-15.0469,,,8.51,229.906,24.5164,4.0081,2.7346,1.3248,0.328,75.4836,0.2149,111.5057,15.4253,54.7578,72.1732,126.931,0.5081,2.4214,17.5037,4.9308,0.8287,1.5154
2003-4,12.22,6.61,0.83,0.72,3.9931,0.3353,9.2296,13.3851,23.7159,820226469.13,-18.5485,105531923.77,-16.1727,100050669.71,-21.0159,10.92,244.0388,19.772,4.1785,2.9341,1.2464,0.2482,80.228,0.5083,109.4125,16.2402,56.3724,69.2803,125.6527,0.6895,3.2903,22.1672,6.3861,1.1148,2.021
2004-1,,6.24,-0.1297,,3.9931,0.4614,1.6147,10.7762,26.0574,181780004.03,4.0798,18435157.31,3.0424,17475845.59,,2.02,144.5704,24.1699,3.2839,2.1417,1.3187,0.3216,75.8301,-0.0646,164.956,20.2831,66.6963,118.5428,185.2391,0.1498,0.5456,4.4372,1.3494,0.2338,0.4346
2004-2,4.55,3.2,0.2617,0.15,1.4965,0.3157,3.7745,10.9549,24.656,414568490.01,6.0277,43260263.06,-1.2441,40220206.38,-7.9899,4.62,150.2363,20.7436,4.017,2.5712,1.2617,0.2643,79.2564,0.309,142.6081,14.2542,56.1798,100.6825,156.8623,0.3445,1.2622,12.6279,3.204,0.5364,1.0054
2004-3,,3.29,0.4736,,1.4965,0.3962,5.8471,10.6672,23.3492,657244503.23,9.9834,66787298.53,-11.5023,62018001.14,,6.96,168.1886,18.0985,4.8595,3.3996,1.221,0.2234,81.9015,0.6455,121.2557,14.9022,46.2622,89.8957,136.1579,0.5481,2.2267,18.1181,5.8363,0.8496,1.6168
2004-4,9.53,3.4,0.74,0.33,1.5141,0.447,8.025,10.866,24.1407,896589692.96,9.31,96748470.5,-8.323,92585562.74,-7.4613,9.73,198.1313,17.9029,4.5485,3.2815,1.2181,0.2187,82.0971,0.9883,111.2519,14.8188,46.9282,79.1425,126.0707,0.7385,3.2359,24.2934,7.6713,1.1863,2.236
2005-1,,3.49,-0.1234,,1.5141,0.5369,2.1605,10.714,26.1581,247599226.61,36.2082,26295678.69,42.6388,26095132.91,49.3211,2.58,180.4852,17.5004,4.7794,3.2836,1.2121,0.2128,82.4996,-0.1661,101.2943,17.5189,31.7248,87.0884,118.8132,0.2016,0.8885,5.1373,2.8369,0.3271,0.6629
2005-2,5.78,2.24,0.1335,0.13,0.6762,0.2648,4.8421,10.9691,24.714,539375806.41,30.1054,58507713.59,35.2459,58556362.18,45.5894,5.97,178.5584,19.9783,3.9932,2.7762,1.2497,0.2506,80.0217,0.2383,93.5356,11.417,29.0014,75.9512,104.9526,0.4414,1.9244,15.7659,6.2066,0.7193,1.4609
2005-3,,2.3,0.2169,,0.6797,0.3307,7.209,11.1496,23.141,792934038.1,20.6452,87411199.45,30.88,90111331.24,45.2987,8.65,172.2777,18.0735,4.5284,2.9999,1.2206,0.2215,81.9265,0.425,92.4214,7.9016,28.0103,72.3127,100.323,0.6466,2.9214,34.1705,9.6393,1.0502,2.1663
2005-4,11.07,2.38,0.21,0.28,0.6798,0.3659,9.9611,11.4349,20.3979,1068492147.46,19.1729,121009477.51,25.0764,115319331.4,24.5543,11.59,235.8122,15.3971,5.5151,3.7078,1.182,0.1826,84.6029,0.4715,91.0194,10.529,25.5106,76.0378,101.5484,0.8711,3.9552,34.1912,14.1118,1.4288,3.0204
2006-1,,2.44,0.0412,0.06,0.6798,0.4259,2.3084,11.2836,23.5383,260047327.3,5.0275,29038378.39,10.4302,24942824.35,-4.4158,2.46,137.3511,17.6036,4.5807,3.0095,1.2136,0.2145,82.3964,0.0787,112.2055,10.0413,22.6182,99.6286,122.2468,0.2046,0.8021,8.963,3.9791,0.3327,0.7818
2006-2,5.39,2.26,0.1078,0.13,0.6798,0.2479,4.7414,11.142,22.4861,524505567.34,-2.7569,57575966.51,-1.5925,48537392.95,-17.11,5.83,133.6045,18.7346,4.1336,2.5771,1.2305,0.2316,81.2654,0.2056,110.5244,8.2155,17.1311,101.6088,118.7399,0.4255,1.6286,21.9099,10.5072,0.7062,1.6039
2006-3,,2.31,0.2006,0.18,0.6798,0.2981,6.5161,10.7067,20.9171,753293874.68,-4.9992,79378131.26,-9.19,62112429.82,-31.0715,7.87,133.7668,17.6565,4.2468,2.6924,1.2144,0.2153,82.3435,0.4026,110.4204,8.1871,17.1953,101.4122,118.6075,0.6086,2.4452,32.9789,15.702,1.034,2.2474
2006-4,8.23,2.34,0.31,0.23,0.6812,0.3491,8.0168,10.5282,20.416,970131352.38,-9.2056,100751387.63,-16.7409,78965954.94,-31.5241,8.76,102.4318,19.8977,2.8774,1.6267,1.2484,0.2495,80.1023,1.2825,112.2125,8.2815,27.3956,93.0984,120.494,0.7615,3.2082,43.4702,13.1408,1.4481,2.9297
2007-1,,2.4,-0.07,0.02,0.6811,0.359,0.6794,4.0755,12.5536,217103629.77,-16.5138,8550783.06,-70.5535,,,0.81,0.3096,18.3507,3.1596,1.6782,1.2247,0.2257,81.6493,-0.1204,120.1763,8.9207,30.1044,98.9926,129.097,0.1667,0.7489,10.0889,2.9896,0.3781,0.6841
2007-2,3.37,2.35,0.024,0.08,0.6834,0.2934,2.8331,7.5895,15.1415,482204739.89,-8.0649,35894499.98,-37.6571,35529340.95,-26.8001,3.49,21.5753,19.2672,2.8256,1.5102,1.2387,0.2394,80.7328,0.0436,106.7426,10.4739,28.1096,89.1069,117.2165,0.3733,1.6863,17.1856,6.4035,0.8646,1.5457
2007-3,,2.39,0.13,0.13,0.6806,0.3405,4.3615,7.7172,14.2822,746477045.39,-0.9049,56542233.42,-28.7685,56148967.09,-9.6011,5.39,23.2103,21.3107,2.6015,1.5492,1.2708,0.2718,78.6893,0.1952,101.6605,11.6846,30.6484,82.6967,113.3451,0.5652,2.6559,23.1074,8.8096,1.2635,2.4437
2007-4,8.02,2.44,0.32,0.19,0.6723,0.3987,6.5418,8.6881,12.0547,983765570.33,1.4054,84504901.44,-16.1253,52076506.51,-34.052,7.87,54.8356,16.9103,3.5596,1.6134,1.2035,0.2063,83.0897,0.631,113.9782,9.9356,24.032,99.8818,123.9138,0.753,3.1585,36.2332,14.98,1.6842,2.8728
2008-1,,2.37,0.16,-0.07,0.6719,0.3331,-2.1724,-16.4072,7.5551,182652715.19,-17.596,-30127336.06,-436.6432,-28780017.8,,-2.77,-68.8113,24.7201,2.2024,0.9315,1.3284,0.3329,75.2799,0.2003,175.3702,14.7597,29.4156,160.7143,190.1299,0.1324,0.5132,6.0977,3.0596,0.2925,0.5186
2008-2,-3.43,2.26,0.27,-0.08,0.6716,0.2282,-2.6564,-8.3709,9.6663,764967830.69,-10.2596,-16476405.52,-198.35,-36833005.12,-203.6693,-3.56,-34.4435,29.3617,1.7274,0.7355,1.4157,0.4211,70.6383,0.286,142.2475,12.8358,22.6623,132.421,155.0833,0.3173,1.2654,14.0233,7.9427,0.7153,1.2715
2008-3,0.0,2.27,0.35,-0.07,0.6715,0.2369,-2.4096,-5.0335,10.772,1217901080.11,-13.3203,-6323097.86,-155.7259,-35797769.39,-163.755,-3.16,-22.9507,27.8952,1.7188,0.6069,1.3869,0.3918,72.1048,0.3876,149.3115,13.5206,25.0315,137.8006,162.8321,0.4787,1.8083,19.9696,10.7864,1.1161,1.935
2008-4,0.35,2.35,0.23,0.008,0.671,0.3114,0.1525,0.2405,11.7114,2357756576.78,-12.7188,167774984.18,-95.6542,22759503.24,-56.296,0.36,7.1803,25.7308,1.9957,0.6928,1.3465,0.3506,74.2692,0.2821,151.9821,14.3588,23.5356,142.8053,166.3409,0.6341,2.3687,25.0717,15.296,1.4741,2.4767
2009-1,0.0,4.12,-0.24,0.06,2.09,0.7367,1.2807,9.6565,17.691,520043427.62,184.7171,50851422.07,268.7883,45872211.18,259.3891,1.55,143.7913,48.8722,1.8702,0.7384,1.9559,0.9593,51.1278,-0.0604,377.9924,124.3781,10.1561,492.2144,502.3705,0.1326,0.2381,0.7236,8.8617,0.1703,1.4723
