,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2016-4,39.61,2.7,0.46,0.89,,8.6089,12.2883,42.154,72.2544,158565531.64,,66841720.23,,56143200.0,,33.0609,,62.8313,1.4822,1.2547,2.6904,1.6904,37.1687,0.1012,588.2353,212.5775,57.8927,742.9201,800.8128,0.2915,0.612,1.6935,6.2184,0.3137,6.9753
2017-4,11.83,5.52,-0.99,0.54,7.6019,9.4692,6.3374,22.0809,65.2918,182048897.51,14.8099,40198021.04,-39.8609,58209000.0,3.6795,9.7037,152.2686,42.8348,2.0107,1.7019,1.7493,0.7493,57.1652,-0.2394,434.2058,243.1283,40.2257,637.1084,677.3341,0.287,0.8291,1.4807,8.9495,0.3319,3.7348
2018-1,7.68,,,0.4409,,,,124.6379,67.7213,26533586.73,,33070914.57,,31065800.0,,,,,,,,,,,,,,,,,,,,,
2018-2,7.08,,0.43,0.405,,,,76.5954,59.5853,39682290.33,,30394789.77,,26722800.0,,,,,,,,,,,,,,,,,,,,,
2018-3,7.2,,,0.41,,,,44.1344,49.8186,70073093.71,,30943499.14,,25324933.92,,,,,,,,,,,,,,,,,,,,,
2018-4,17.97,3.97,0.28,0.97,2.4432,0.4736,12.4305,34.8528,48.5913,208409865.54,14.4802,72676135.78,80.7953,65305100.0,12.1907,24.3876,238.2986,32.8946,2.2245,1.5533,1.4902,0.4901,67.1054,0.1414,223.0483,245.7841,32.8225,436.0099,468.8324,0.3567,1.614,1.4647,10.9681,0.4731,2.3429
2019-1,2.09,4.0575,0.0353,0.0841,2.4432,0.5577,1.4513,21.6509,58.2492,29045813.33,9.4681,6305931.72,-80.9321,4421100.0,-85.7686,2.0722,81.55,27.7668,2.496,1.7585,1.3844,0.3856,72.2332,0.0225,386.9304,401.7857,86.8558,701.8603,788.7161,0.067,0.2326,0.224,1.0362,0.1071,0.2824
2019-2,1.96,4.05,-0.22,0.079,2.4432,0.5524,1.1049,8.3026,60.591,61451617.39,54.859,5146223.88,-80.5559,3175300.0,-88.1176,1.9446,39.6362,36.5829,1.9072,1.408,1.5769,0.5772,63.4171,-0.0962,386.5979,406.4123,104.0703,688.9399,793.0102,0.1331,0.4656,0.4429,1.7296,0.2071,0.5859
2019-3,2.92,11.7775,-0.2557,0.18,10.2345,0.5005,1.6848,15.3357,59.3347,94287783.42,34.5563,14534102.34,-53.0302,10653728.44,-57.9319,1.2341,59.9435,7.3741,14.1311,8.17,1.0796,0.0797,92.6259,-0.2725,410.5215,388.601,154.0305,645.092,799.1225,0.1099,0.6577,0.6948,1.7529,0.1357,0.8945
2019-4,8.78,12.24,0.0931,0.708,10.2345,0.9015,6.9244,31.5663,60.033,191646501.64,-8.0435,60494145.43,-16.762,40008292.67,-38.7363,4.9426,136.7778,6.0148,17.7735,16.7235,1.064,0.064,93.9852,0.1187,236.562,294.2619,74.3725,456.4514,530.8239,0.2194,1.5218,1.2234,4.8405,0.2699,1.7899
