,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2012-4,37.16,4.29,0.44,1.38,,,27.3144,50.3603,90.1552,984514759.71,,495832570.64,,486363300.0,,32.0963,,14.8937,18.4271,15.6385,1.175,0.175,85.1063,0.5818,504.9088,99.2665,25.6231,578.5522,604.1753,0.5424,0.713,3.6266,14.0498,1.0491,2.7637
2013-4,27.87,4.51,1.13,1.12,,,21.8883,47.4795,85.6986,851079719.0,-13.5534,404088257.98,-18.5031,400873800.0,-17.5773,24.8683,429.7478,13.4352,11.1875,9.2784,1.1552,0.1552,86.5648,1.608,426.692,126.8633,26.129,527.4263,553.5553,0.461,0.8437,2.8377,13.7778,0.8694,1.7085
2014-2,14.91,4.11,0.66,0.59,,,11.8459,45.6603,82.0919,467406489.91,,213419131.03,,205560000.0,,14.4365,442.8033,14.3573,9.673,7.6697,1.1676,0.1676,85.6427,0.9636,333.2099,158.3671,22.0472,469.5298,491.577,0.2594,0.5402,1.1366,8.1643,0.4931,0.7411
2014-3,24.41,,,1.01,,,,48.9673,83.1778,740924233.81,,362810272.33,,351959063.82,,,,,,,,,,,,,,,,,,,,,
2014-4,29.19,4.74,1.8827,1.23,1.3455,1.8973,23.4394,47.2212,83.6045,937070174.98,10.1037,442496071.69,9.5048,425543558.2,6.154,25.9162,445.6809,10.0681,27.8103,22.8717,1.112,0.112,89.9319,3.5457,389.4418,142.1408,16.8798,514.7028,531.5826,0.4964,0.9244,2.5327,21.3273,0.9059,1.5074
2015-2,15.07,4.43,0.3988,0.69,1.3455,1.5889,13.478,49.0174,84.7235,507927705.23,8.6694,248973038.55,16.6592,242838290.5,18.135,15.5961,448.6792,11.1128,18.4815,13.9189,1.125,0.125,88.8872,0.7193,419.874,171.3633,11.3822,579.8551,591.2373,0.275,0.4287,1.0504,15.8142,0.5148,0.8613
2015-3,23.75,4.84,0.6612,1.1,1.3455,1.9958,20.5971,51.4973,85.002,767912165.43,3.6425,395454226.28,8.9975,378667427.37,7.5885,22.6899,542.3804,10.2234,24.6888,19.3016,1.1139,0.1139,89.7766,1.1993,425.7332,180.2283,16.6338,589.3277,605.9615,0.4,0.6342,1.4981,16.232,0.7208,1.318
2015-4,27.47,5.01,1.3443,1.27,1.3455,2.1687,23.4704,48.516,85.0321,943415137.9,0.6771,457707513.36,3.4376,438320318.44,3.0025,25.3561,432.4989,9.8223,24.7182,18.4623,1.1089,0.1089,90.1777,2.4614,492.2067,158.7792,15.8975,635.0884,650.9859,0.4838,0.7314,2.2673,22.6451,0.868,1.5214
2016-2,11.56,6.16,0.2538,0.65,1.9598,2.7176,10.5327,50.7329,85.5857,468731337.27,-7.7169,237801039.71,-4.4872,228034160.64,-6.0963,10.3039,495.5927,8.1896,27.9901,18.7655,1.0892,0.0892,91.8104,0.462,545.6199,197.8457,20.7565,722.7091,743.4656,0.2076,0.3299,0.9098,8.672,0.3365,0.7531
2016-4,21.22,6.24,1.3996,1.23,1.9596,2.7829,20.1446,44.3908,85.2504,1029679770.72,9.1439,443796533.23,-0.1365,460009237.05,4.9482,19.5361,432.4004,7.7514,33.2009,24.5783,1.084,0.084,92.2486,2.6682,451.5239,157.2739,18.1725,590.6253,608.7978,0.4538,0.7973,2.289,19.8102,0.7224,2.0297
