,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2003-4,,1.41,0.2169,,,0.2521,10.2656,26.453,66.28,40241400.69,,10645043.99,,,,15.08,,31.9151,3.0035,2.2882,1.4688,0.4688,68.0849,0.3276,425.9851,242.6367,168.642,499.9798,668.6218,0.3881,0.8451,1.4837,2.1347,0.594,1.369
2004-4,,1.4,0.14,,,0.2058,11.2301,25.4108,59.7737,47627755.89,18.3551,12102585.07,13.6922,,,17.26,212.4859,37.3184,2.2623,1.9098,1.5954,0.5954,62.6816,0.1669,264.9592,236.5153,91.6194,409.8551,501.4745,0.4419,1.3587,1.5221,3.9293,0.6536,1.6313
2005-4,,1.47,1.2317,,,0.2512,10.4753,23.274,51.7059,58557780.55,22.9489,13628733.91,12.6101,14043485.13,,18.48,285.4068,50.303,1.5972,1.3739,2.0122,1.0122,49.697,0.8252,156.9996,249.9479,78.2082,328.7393,406.9475,0.4501,2.293,1.4403,4.6031,0.5968,2.0704
2006-2,,1.59,,,,0.365,4.2484,19.5442,52.0969,29114507.74,,5690185.18,,5509560.18,,7.16,,33.544,2.2595,1.7029,1.5048,0.5048,66.456,,158.1861,268.3763,75.8885,350.6739,426.5624,0.2174,1.1379,0.6707,2.3719,0.2788,1.0707
2006-4,20.41,1.56,0.24,0.33,,0.3038,11.7293,22.9976,52.8278,70697734.68,20.7316,16258781.75,19.2978,15474576.94,10.1904,20.67,258.0859,39.4803,2.0336,1.6043,1.6524,0.6524,60.5197,0.2322,154.5794,178.962,104.4659,229.0755,333.5414,0.51,2.3289,2.0116,3.4461,0.6467,2.6227
2007-2,,,,,,,,22.0712,53.1791,27587517.4,-5.2448,6088908.34,7.0072,,,,,,,,,,,,,,,,,,,,,,
2007-4,23.39,1.9931,0.32,0.26,0.02,0.6758,15.3642,24.8696,44.3115,83084608.7,17.5209,20662849.64,27.0873,18195063.44,17.5804,20.7345,301.8128,28.8713,2.8185,2.5349,1.4059,0.4059,71.1287,0.3981,96.9227,143.8102,114.2132,126.5197,240.7329,0.6178,3.7143,2.5033,3.152,0.775,3.2304
2008-2,,1.91,-0.3,-0.08,0.02,0.5971,-3.0016,-24.3094,25.8077,16177410.93,-41.3597,-3932630.38,-164.5868,-3932630.38,,-4.11,-114.5369,21.496,3.6865,3.1754,1.2738,0.2738,78.504,-0.5711,91.5704,439.1315,226.5576,304.1443,530.7019,0.1235,1.9657,0.4099,0.7945,0.1536,0.6533
2008-4,20.7,2.4534,0.38,0.29,0.02,1.09,14.2647,25.0909,45.586,91722758.1,10.3968,23014033.86,11.3788,23005742.41,26.4395,18.7612,319.1086,32.8089,2.6309,2.4526,1.4883,0.4883,67.1911,0.3132,64.6842,214.0309,191.8056,86.9095,278.7151,0.5685,5.5655,1.682,1.8769,0.6754,3.74
2009-2,,1.48,0.46,0.32,,0.3193,13.2812,25.6256,39.8589,99297778.62,513.8051,25445653.99,747.039,25437153.99,746.8229,21.54,449.9377,41.1241,2.1135,1.9097,1.6985,0.6985,58.8759,0.4441,35.9734,125.2522,103.0102,58.2154,161.2256,0.5183,5.0037,1.4371,1.7474,0.5983,4.0386
