,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2011-4,18.86,8.45,0.43,0.73,,,9.4685,18.6809,46.4609,405691300.0,,65372500.0,,56781000.0,,12.8892,,32.2518,2.3983,1.5099,1.4761,0.509,67.7482,0.1003,215.1823,65.2044,163.7629,116.6238,280.3867,0.5069,1.673,5.5211,2.1983,0.9614,1.7803
2012-4,11.21,6.24,0.38,0.67,,,8.7685,16.8222,46.2204,424399200.0,4.6114,60251400.0,-7.8337,48854400.0,-13.96,10.7239,81.6346,26.5626,2.3021,1.287,1.3617,0.3915,73.4374,0.1563,210.7975,83.6664,135.4759,158.988,294.4639,0.5212,1.7078,4.3028,2.6573,1.1057,1.4073
2013-4,12.49,7.0,1.18,0.83,,,9.7367,15.6178,44.813,542757593.73,27.8885,74729476.03,24.0294,63280200.0,29.5281,11.8647,95.4769,24.8677,2.9595,1.7944,1.331,0.3605,75.1323,0.4664,170.4465,91.359,83.6606,178.1449,261.8055,0.6234,2.1121,3.9405,4.3031,1.4607,1.3194
2014-4,14.61,8.28,1.41,1.13,3.9609,3.2482,11.5357,15.8761,43.5292,716207193.61,31.9571,101791578.35,36.2134,94297600.0,49.016,13.6531,87.2022,25.7994,3.1075,2.3554,1.3477,0.3662,74.2006,0.4654,117.1608,97.7384,58.2025,156.6967,214.8992,0.7266,3.0727,3.6833,6.1853,1.5709,1.6014
2015-3,10.45,,2.43,0.91,,,,17.2618,50.8597,519891620.2,,82339269.69,,87800300.0,,,,,,,,,,,,,,,,,,,,,
2015-4,18.62,9.79,2.86,1.71,3.9609,4.6992,14.57,20.4329,48.2204,830607694.25,15.9731,153545023.56,50.8426,149931000.0,58.9977,17.4238,88.0603,26.3061,2.8159,2.1621,1.357,0.3796,73.6939,0.7683,102.9955,97.3341,72.4681,127.8615,200.3296,0.7131,3.4953,3.6986,4.9677,1.4069,1.8092
2016-1,3.66,,,0.36,,,,19.3801,52.4924,186681219.8,,32835341.45,,32491905.12,,,,,,,,,,,,,,,,,,,,,
2016-2,9.6,10.45,1.02,0.99,3.9609,5.3471,7.397,21.5568,49.5843,470475065.69,,89020947.82,,87211300.0,,9.4633,105.3622,31.3987,2.0952,1.4769,1.4577,0.4909,68.6013,0.1995,123.9926,81.2238,93.3416,111.8748,205.2164,0.3431,1.4517,2.2161,1.9284,0.6582,0.971
2016-3,19.51,12.45,2.75,2.1,3.9609,6.4539,15.0001,27.0242,53.8025,785803903.65,51.1476,188627876.6,129.0862,185210300.0,110.945,18.1248,135.2193,28.1857,2.3817,1.5361,1.3925,0.4225,71.8143,0.5626,139.362,62.5579,99.5135,102.4064,201.9199,0.5551,1.9374,4.316,2.7132,1.0679,1.6294
2016-4,24.11,15.5439,2.4663,2.75,8.6894,5.6003,14.8318,24.9824,51.6027,1103194952.01,32.8178,252735199.94,64.6001,246198874.3,64.208,14.4063,110.9447,25.0279,3.2657,2.7456,1.3338,0.3488,74.9721,0.4549,117.2447,82.7054,83.4589,116.4912,199.9501,0.5937,3.0705,4.3528,4.3135,0.9546,2.2916
2017-1,2.76,16.0362,1.367,0.43,10.062,6.0353,2.3581,19.9118,48.3266,290097601.3,55.3973,49088603.64,49.4993,46473186.47,43.03,2.7122,100.0891,22.6964,3.7346,3.0586,1.2936,0.3078,77.3036,0.277,127.7683,77.4994,86.4636,118.8041,205.2677,0.1184,0.7044,1.1613,1.0409,0.1744,0.5962
2017-2,6.85,7.9734,0.6588,0.55,4.4706,3.0392,5.7233,25.3267,51.8779,551472667.93,17.2161,124802707.56,40.1948,91583545.03,5.0133,6.8021,120.8326,20.8379,3.901,3.1615,1.2632,0.2766,79.1621,0.2987,158.5624,88.8187,85.7102,161.6709,247.3811,0.226,1.1352,2.0266,2.1001,0.3416,0.9893
2017-3,10.9,8.3321,1.0699,0.88,4.5061,3.3693,8.78,24.2054,52.7421,895938102.03,14.0155,200765764.29,6.4348,159185291.59,-14.0516,10.4712,124.2787,19.3585,4.2143,3.2283,1.2401,0.2519,80.6415,0.5097,153.741,80.691,86.1024,148.3296,234.432,0.3627,1.7562,3.3461,3.1358,0.5483,1.4744
2017-4,17.93,8.9422,0.8535,1.51,4.5162,3.9508,14.1693,25.3015,51.7417,1423033412.68,28.992,341287654.12,35.0376,296858063.1,20.5765,16.5865,146.2219,18.2832,4.3177,3.4951,1.2237,0.2343,81.7168,0.4073,125.5449,94.305,76.5078,143.3421,219.8499,0.56,2.8675,3.8174,4.7054,0.873,2.2729
2018-1,3.04,9.2186,0.6052,0.28,4.5294,4.2267,1.9644,14.4152,49.7962,363656523.27,25.3566,63491763.99,29.3411,52832861.18,13.6846,2.9932,107.4245,18.236,4.313,3.1799,1.223,0.2321,81.764,0.2829,141.2651,100.7388,80.9862,161.0177,242.0039,0.1363,0.6371,0.8934,1.1113,0.2221,0.4749
2018-2,7.38,9.3087,1.1352,0.6882,4.5426,4.2816,5.2133,18.5047,46.0091,757638081.14,37.3845,156667832.03,25.5324,141798262.67,54.8294,7.3142,89.3771,18.9109,3.8061,2.7305,1.2332,0.242,81.0891,0.5039,131.9358,94.6571,73.3287,153.2642,226.5929,0.2817,1.3643,1.9016,2.4547,0.4836,0.9703
2018-3,12.11,10.0278,1.1829,1.15,4.6884,4.7192,8.8373,20.4324,46.2509,1204962585.97,34.4917,260898703.74,29.9518,243037785.07,52.676,11.2702,78.7142,18.3002,3.845,1.8617,1.224,0.232,81.6998,0.5085,133.5708,101.2146,,234.7854,234.7854,0.4325,2.0214,2.6676,,0.7484,1.4633
2018-4,18.88,10.8815,1.799,1.88,4.7871,5.4253,13.9613,22.1514,46.4992,1834877624.25,28.9413,428295474.66,25.494,368761682.59,24.2215,17.0597,88.3647,21.1837,3.1397,2.1757,1.2688,0.2688,78.8163,0.6151,125.4836,95.7294,78.6593,142.5537,221.213,0.6303,2.8689,3.7606,4.5767,1.1089,2.2004
2019-1,3.6,11.2843,0.3277,0.4,4.7991,5.8244,2.8812,19.3211,44.2372,476494446.55,31.0287,92063799.35,45.0012,80239049.36,51.8734,3.5362,75.5399,18.7767,3.5716,2.3311,1.2312,0.2312,81.2233,0.1256,150.6528,92.2226,,242.8754,242.8754,0.1491,0.5974,0.9759,,0.287,0.5067
2019-2,8.68,11.6668,0.6686,1.0,4.9305,6.0001,7.0992,20.9793,44.2271,1093070698.41,44.2735,229318376.48,46.3723,202420308.75,42.7523,8.4939,82.706,17.5637,3.4135,2.072,1.2131,0.2131,82.4363,0.269,125.5318,92.0905,71.4427,146.1796,217.6223,0.3384,1.4339,1.9546,2.5195,0.7035,1.1612
2019-3,13.6,12.3394,1.517,1.6,4.9452,6.5938,10.854,21.0341,44.5886,1742485147.45,44.6091,366515484.88,40.4819,337749587.22,38.97,12.8371,89.1327,19.9852,2.8863,1.8065,1.2498,0.2498,80.0148,0.4922,122.1333,91.1423,80.3835,132.8921,213.2756,0.516,2.2107,2.9624,3.3589,1.0616,1.7731
2019-4,19.92,13.1658,2.5976,2.42,4.9545,7.3386,15.9521,22.5149,45.5044,2459985533.8,34.0681,553863836.07,29.3182,488626334.69,32.5046,18.1863,99.6535,18.9753,3.2518,2.1935,1.2342,0.2342,81.0247,0.8425,117.2028,86.6155,72.9114,130.9069,203.8183,0.7085,3.0716,4.1563,4.9375,1.476,2.2583
2020-1,3.48,13.6491,0.2127,0.47,4.9611,7.8056,2.8434,22.7194,47.696,475496806.78,-0.2094,108029889.53,17.3424,93342503.9,16.3305,3.4216,70.2124,17.7749,3.531,2.1004,1.2162,0.2162,82.2251,0.0721,177.3399,115.2074,96.4837,196.0636,292.5473,0.1252,0.5075,0.7812,0.9328,0.2871,0.377
2020-2,9.8,14.2535,0.5854,1.38,4.9756,8.203,8.0797,24.931,48.5865,1265933056.84,15.8144,315609915.24,37.6296,276950545.38,36.8195,9.5723,104.4126,18.6645,3.2554,1.924,1.2295,0.2295,81.3355,0.179,140.5811,108.0757,87.6211,161.0357,248.6568,0.3241,1.2804,1.6655,2.0543,0.7474,0.9999
2020-3,15.41,23.8312,1.4273,2.2,14.5885,8.6103,9.521,24.3028,48.4316,2082845562.11,19.533,506224905.17,38.1183,456477210.78,35.1526,8.759,108.4896,15.9283,4.8653,3.8868,1.1895,0.1895,84.0717,0.3161,140.9554,96.041,84.4304,152.566,236.9964,0.3918,1.9155,2.8113,3.1979,0.7103,1.6247
2020-4,18.16,24.725,2.3481,3.1,14.5959,9.431,13.2289,22.9245,46.5503,3149689675.8,28.0369,722091360.68,30.3734,643971039.13,31.7921,12.0457,105.9327,16.2487,4.3585,3.4063,1.194,0.194,83.7513,0.4895,125.6501,93.9874,84.3407,135.2968,219.6375,0.5771,2.8651,3.8303,4.2684,1.1113,2.2447
2021-1,2.14,25.3922,0.4152,0.64,14.6199,10.0676,2.1372,19.8574,42.865,777189276.45,63.4478,154330479.55,42.8591,129442396.1,38.6747,2.5068,60.3146,15.4912,4.5727,3.3385,1.1833,0.1833,84.5088,0.0892,154.7455,109.2896,91.3427,172.6924,264.0351,0.1076,0.5816,0.8235,0.9853,0.1937,0.4957
2021-2,6.96,25.9128,1.9801,1.78,14.7569,10.5739,5.7804,24.3909,44.8819,1760187079.76,39.0427,429327916.09,36.0312,352541555.89,27.294,6.8287,83.7744,18.3156,3.6847,2.6846,1.2242,0.2242,81.6844,0.3408,148.9203,92.8888,93.9801,147.829,241.8091,0.237,1.2087,1.9378,1.9153,0.4359,1.1219
2021-3,10.98,26.8959,1.4119,2.88,16.2271,11.5713,8.9144,23.7715,44.9266,2922986029.93,40.3362,694852139.3,37.2615,596062178.41,30.5787,10.5594,84.8673,21.9553,2.7738,1.8038,1.2813,0.2813,78.0447,0.1866,151.7451,98.6518,76.7089,173.688,250.3969,0.375,1.7793,2.7369,3.5198,0.7064,1.8544
2021-4,16.09,47.9389,0.4302,4.4,36.3602,12.0522,9.5838,23.0501,44.3309,4638834177.53,47.2791,1069273577.5,48.0801,935195490.75,45.2232,8.4796,85.8482,16.8002,4.6763,3.8442,1.2019,0.2019,83.1998,0.0444,147.9412,108.7383,74.841,181.8385,256.6795,0.4158,2.4334,3.3107,4.8102,0.647,2.4553
2022-1,3.88,51.1238,0.774,1.91,37.7,13.8823,3.1662,24.2225,45.2448,2061708856.14,165.2776,499398084.81,223.5901,486390519.38,275.7583,3.6954,138.1689,17.5445,4.4394,3.4577,1.2128,0.2128,82.4555,0.0712,123.7113,84.4198,56.2324,151.8987,208.1311,0.1307,0.7275,1.0661,1.6005,0.1929,0.8489
2022-2,12.55,39.4237,1.7076,4.75,26.6932,12.7007,10.5491,34.5171,47.0203,5041250176.47,186.4042,1740094352.59,305.3066,1698802572.26,381.873,11.9298,193.8463,18.2116,4.2756,3.4778,1.2227,0.2227,81.7884,0.1945,111.0905,87.8349,48.0077,150.9177,198.9254,0.3056,1.6203,2.0493,3.7494,0.4498,1.9938
2022-3,19.03,40.71,7.6725,7.46,26.716,15.3515,16.3809,34.8321,46.9237,7811575256.14,167.2464,2720936643.42,291.585,2683245286.68,350.162,18.0648,181.3087,16.6212,4.7035,3.7803,1.1993,0.1993,83.3788,0.9454,99.7746,64.5285,51.3132,112.9899,164.3031,0.4703,2.7061,4.1842,5.2618,0.6947,3.0749
2022-4,23.56,42.2999,8.8855,9.02,27.4211,16.6389,19.7309,32.126,47.3679,10255325392.82,121.0755,3301635019.64,208.7736,3230579638.32,245.4443,21.1002,145.0977,13.9494,5.4478,4.6274,1.1621,0.1626,86.0506,1.2919,96.9279,74.9001,37.3754,134.4526,171.828,0.6142,3.7141,4.8064,9.632,0.9251,3.4964
