,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2013-4,45.67,3.11,1.33,1.1716,,,14.6331,17.746,66.9622,331270444.43,,58578160.8,,51611600.0,,37.6669,,56.6079,1.5561,1.0118,2.3046,1.4623,43.3921,0.2926,355.3099,81.3688,88.2742,348.4045,436.6787,0.8246,1.0132,4.4243,4.0782,0.946,53.0143
2014-4,35.51,4.56,0.21,0.2,,3.5506,16.1421,16.6433,67.6337,424728708.9,28.2121,68779956.94,17.4157,67691300.0,31.1552,30.1535,63.9295,51.0726,1.7374,1.1907,2.0438,1.0615,48.9274,0.0439,271.9855,87.3447,62.0155,297.3147,359.3302,0.9699,1.3236,4.1216,5.805,1.201,51.4276
2015-2,12.04,,,0.58,,,,13.6505,69.3535,189345363.34,,29106256.36,,28838029.55,,,,,,,,,,,,,,,,,,,,,
2015-3,21.26,5.58,0.3,1.072,,,10.5356,17.1116,69.5648,314220257.43,,53597877.51,,53097800.0,,19.2159,57.1112,48.6646,2.12,1.5238,1.948,0.9537,51.3354,0.0555,260.3162,121.3538,55.4985,326.1715,381.67,0.6157,1.0372,2.2249,4.865,0.8798,35.681
2015-4,33.63,6.31,1.24,0.27,,5.2968,17.0792,19.2567,70.3695,475699892.79,12.0009,92066700.3,33.8569,91529500.0,35.216,29.1858,71.828,47.4849,2.132,1.6337,1.9042,0.9011,52.5151,0.218,229.4601,,,229.4601,229.4601,0.8869,1.5689,,,1.3082,53.9326
2016-2,13.95,7.29,0.3705,0.95,,5.7925,7.7563,20.8224,71.4855,223065141.07,17.8086,47540193.32,63.3332,45675295.64,58.3856,13.0381,77.4185,39.4947,2.5289,1.9751,1.6527,0.6489,60.5053,0.0783,211.3172,134.5794,53.4791,292.4175,345.8966,0.3725,0.8518,1.3375,3.3658,0.6167,31.2224
2016-4,27.61,1.62,0.23,0.31,0.3744,0.1912,14.145,19.8802,72.3578,524351656.16,10.2274,106346386.76,15.5102,104180442.3,13.8217,17.161,75.0534,29.07,3.4679,3.0273,1.4098,0.4106,70.93,0.3436,182.9733,138.3498,54.8279,266.4952,321.3231,0.7115,1.9675,2.6021,6.566,1.094,13.7494
2017-2,3.65,1.66,-0.06,0.06,0.3627,0.2513,2.5992,9.9,72.9937,227653133.71,2.0568,23059545.83,-51.4946,21743457.38,-52.3956,3.6129,31.1718,25.1846,3.35,2.8278,1.3366,0.3389,74.8154,-0.101,206.8252,169.9556,69.9953,306.7855,376.7808,0.2625,0.8703,1.0591,2.5716,0.4076,1.9964
2017-3,8.19,,-0.0712,0.14,,,,14.3425,,370613300.0,,52943500.0,,48333100.0,,,,,,,,,,,,,,,,,,,,,
2017-4,16.2,1.89,0.1,0.28,0.3629,0.4638,11.5743,18.3609,72.7727,593188350.27,13.128,108913173.61,2.4136,105701200.0,1.4597,15.0389,67.5603,27.5872,2.7521,2.3444,1.381,0.3835,72.4128,0.1432,173.4188,147.8622,68.8982,252.3828,321.281,0.6304,2.0759,2.4347,5.2251,0.9557,3.2064
2018-1,-3.84,,-0.1613,-0.07,,,,-41.9215,69.7893,64829127.48,,-27297563.01,,-26655390.08,,,,,,,,,,,,,,,,,,,,,
2018-2,4.01,1.97,-0.11,0.08,0.3618,0.5412,3.0888,11.6935,71.2165,255125011.15,12.0674,29656320.14,28.6076,25720600.0,18.2912,3.9363,35.084,17.969,3.8485,3.1313,1.2191,0.2206,82.031,-0.2591,226.6717,,,226.6717,226.6717,0.2641,0.7941,,,0.4174,0.8463
2018-3,8.77,,-0.0765,0.17,,,6.7109,15.5949,70.5137,427979434.81,15.4787,66404320.42,25.4249,61474631.83,27.1895,,50.7395,19.0266,,,1.235,,80.9734,-0.1568,,,,,,0.4303,,,,,2.8427
2018-4,14.78,2.1892,0.1623,0.3,0.3618,0.7399,11.2101,17.7843,69.0009,651769494.68,9.8756,115508041.01,6.0552,108027235.23,2.2006,13.763,64.4766,20.4139,3.5778,3.1604,1.2565,0.2581,79.5861,0.2871,147.8015,177.8832,72.1718,253.5129,325.6847,0.6303,2.4357,2.0238,4.9881,0.9567,2.1834
2019-1,-2.73,2.3922,-0.0969,-0.06,0.705,0.6085,-2.1521,-32.9528,62.4872,74296027.75,14.6029,-24465421.81,10.3751,-25123638.3,5.7465,-2.4009,-51.8891,15.6144,5.0253,4.4399,1.185,0.186,84.3856,-0.2177,267.9369,420.5607,,688.4976,688.4976,0.0653,0.3359,0.214,,0.0944,0.2519
2019-2,3.6,2.4331,-0.0944,0.09,0.705,0.6493,3.1282,11.3957,65.6817,313931131.31,23.0499,35521466.77,19.7771,32369733.16,25.8513,3.4274,32.2887,15.0023,5.2147,4.6932,1.1765,0.1775,84.9977,-0.2186,130.1707,225.9036,80.6777,275.3966,356.0743,0.2745,1.3828,0.7968,2.2311,0.3978,1.0696
2019-3,7.09,2.5184,-0.0083,0.17,0.7047,0.7349,6.0845,13.5336,67.0903,533870746.1,24.7421,71992279.69,8.4151,65242853.44,6.1297,6.7111,40.7373,18.3181,4.2795,3.805,1.2243,0.2243,81.6819,-0.0147,131.939,208.4298,94.8467,245.5221,340.3688,0.4496,2.0464,1.2954,2.8467,0.6404,1.8281
2019-4,11.63,2.6316,0.2107,0.29,0.7047,0.8194,9.5097,14.0227,67.6622,858584372.85,31.7313,120207432.28,4.0685,110900369.88,2.6596,10.7238,43.0622,23.6862,3.3015,2.9767,1.3104,0.3108,76.3138,0.2576,112.5563,180.596,79.2323,213.92,293.1523,0.6782,3.1984,1.9934,4.5436,0.9535,2.9502
2020-1,-2.2,2.5744,-0.1919,-0.06,0.7047,0.7622,-1.7152,-30.145,63.5844,81190010.6,9.2791,-24355525.12,0.4492,-24813869.98,1.233,-2.221,-44.6298,20.5854,3.5238,3.0149,1.2592,0.2596,79.4146,-0.2871,326.4418,535.3956,228.3684,633.469,861.8374,0.0569,0.2757,0.1681,0.3941,0.0799,0.2866
2020-2,2.33,2.543,-0.1628,0.06,0.7047,0.7308,1.8248,8.3872,64.2762,312362977.75,-0.4995,26156868.43,-26.3632,20361624.77,-37.0967,2.4148,17.6808,22.5222,3.0877,2.6565,1.2907,0.2912,77.4778,-0.2198,169.9396,304.2596,141.7546,332.4446,474.1992,0.2176,1.0592,0.5916,1.2698,0.312,1.1093
2020-3,7.38,2.6782,0.0177,0.2,0.7047,0.866,5.4848,14.1343,66.0269,592479092.77,10.978,83760437.11,16.3464,77162993.43,18.2704,7.3422,42.4434,27.8032,2.6923,2.343,1.3851,0.3858,72.1968,0.0172,146.8988,252.5725,128.2173,271.254,399.4713,0.3881,1.838,1.069,2.1058,0.5506,2.1163
2020-4,14.53,2.8788,0.4848,0.4,0.7047,1.0173,9.2335,17.0214,65.6229,1002234628.72,16.7311,170825095.22,42.1086,153640687.77,38.5394,12.9535,51.5805,40.6342,2.9307,2.6735,1.6845,0.6854,59.3658,0.2285,118.3665,198.3362,120.1682,196.5345,316.7027,0.5425,3.0414,1.8151,2.9958,0.733,3.5723
2021-1,1.05,2.7185,-0.2236,0.03,0.7047,1.0495,0.6316,9.0988,67.6465,148971981.88,83.4856,13719115.28,156.3286,2716402.87,110.9471,1.0971,25.8075,39.3818,3.1333,2.7547,1.6497,0.6513,60.6182,-0.1169,273.4731,353.2182,232.1383,394.553,626.6913,0.0694,0.3291,0.2548,0.3877,0.0965,0.5449
2021-2,5.44,2.6106,-0.2337,0.17,0.7047,1.0211,3.346,15.8026,65.489,445680495.04,42.6803,70219824.29,168.4565,58547156.43,187.5368,5.8297,50.9577,39.1593,3.1664,2.8113,1.6436,0.6455,60.8407,-0.128,153.7673,250.7662,159.1934,245.3401,404.5335,0.2117,1.1706,0.7178,1.1307,0.3015,1.6264
2021-3,10.99,2.7776,-0.3128,0.34,0.7047,1.188,6.5761,17.6177,64.8336,804968023.6,35.8644,141331988.4,68.7336,128976277.57,67.1478,11.0793,66.5088,38.7348,3.0369,2.719,1.6322,0.6342,61.2652,-0.1647,117.9606,230.789,137.4046,211.345,348.7496,0.3733,2.2889,1.1699,1.965,0.54,2.9618
2021-4,15.22,2.905,-0.1051,0.47,0.704,1.2734,8.5153,15.5343,62.7266,1264045809.77,26.1227,195858904.67,14.6546,176744803.42,15.0378,14.7275,56.2458,44.1318,2.193,1.919,1.7899,0.7923,55.8682,-0.0425,106.1446,207.5287,133.9934,179.6799,313.6733,0.5482,3.3916,1.7347,2.6867,0.8043,3.5145
