,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2000-4,21.383,1.081,,,,0.0489,11.1684,7.1988,13.633,353368590.03,,25323113.55,,,,20.935,,45.7023,1.6764,1.307,1.8417,0.8606,54.2977,,43.5519,18.617,11.7932,50.3757,62.1689,1.5514,8.266,19.3372,30.526,2.025,8.0165
2001-4,35.0079,1.541,0.26,0.4588,0.0009,0.441,15.2862,10.3005,18.576,507478349.02,43.6116,51330831.27,102.7035,,,29.776,,59.7519,1.0697,0.6406,2.4846,1.5811,40.2481,,49.6483,8.9944,13.7663,44.8764,58.6427,1.484,7.251,40.0249,26.1509,2.1778,5.4588
2002-4,26.787,2.017,0.999,0.4766,0.0009,0.8425,9.8282,3.7912,13.4246,1373792454.0,170.7096,53319010.27,3.8733,,,23.623,155.3771,59.9971,1.4206,0.6742,2.4998,1.6048,40.0029,0.3086,33.2358,2.5104,9.1727,26.5735,35.7462,2.5924,10.8317,143.4049,39.247,4.7586,6.4896
2003-1,,,,,,,,-7.3647,6.649,213229311.87,,-13125606.19,,,,,,,,,,,,,,,,,,,,,,,
2003-2,,,,,,,,0.7065,10.1993,645871774.82,,7190287.96,,,,,,,,,,,,,,,,,,,,,,,
2003-3,13.6519,2.313,0.621,0.2956,0.0009,1.1381,4.7898,2.5195,11.5427,1311196836.79,,33070543.93,,,,12.78,140.2068,64.3109,1.6522,0.936,2.802,1.9278,35.6891,0.1392,31.6356,3.7787,11.442,23.9723,35.4143,1.9011,8.5347,71.4523,23.5973,3.8074,4.112
2003-4,17.4845,2.4,-0.45,0.3865,0.0009,1.1644,5.8533,2.5957,11.0893,1698566610.33,23.6407,43244214.73,-18.8953,43642756.15,,16.08,149.2099,68.1098,2.2504,0.92,3.1358,2.2862,31.8902,-0.0827,44.8218,2.9772,13.1593,34.6397,47.799,2.255,8.0318,120.9205,27.3571,4.1713,5.2557
2004-1,,3.97,-0.4013,,2.1173,0.6998,-0.9493,-3.4076,7.8191,331379784.26,55.4101,-9914386.03,24.4653,-10217951.36,,-1.4519,-18.6496,52.5536,2.7981,1.6724,2.1076,1.1361,47.4464,-0.0889,82.2293,4.2856,23.7825,62.7324,86.5149,0.2786,1.0945,21.0007,3.7843,0.4051,0.9184
2004-2,1.93,3.38,0.3135,0.071,2.1173,0.0872,0.9152,1.0468,9.0712,1002062996.08,55.1489,10734282.93,49.2886,10816214.37,,1.85,93.536,56.8682,1.7304,1.0421,2.3185,1.3615,43.1318,0.0682,52.6963,3.0305,18.3668,37.36,55.7268,0.8742,3.4158,59.3971,9.8003,1.3076,2.7024
2004-3,,3.64,1.6352,,2.1173,0.3668,5.4693,2.7071,9.1458,2128624932.0,62.3421,55836044.77,68.8392,55121607.29,,8.93,169.6104,46.32,1.8275,1.2945,1.8629,0.8918,53.68,0.5038,29.6651,2.8757,12.802,19.7388,32.5408,2.0204,9.1016,93.8907,21.0905,3.1604,5.7605
