,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2014-4,10.77,0.75,0.49,0.076,,,2.068,0.9444,4.5572,1259291758.42,,11893301.31,,11328042.79,,10.0345,,79.3915,1.1158,0.9643,4.8524,3.8524,20.6085,0.1699,13.6492,1.729,6.6133,8.7649,15.3782,2.1896,26.3751,208.2072,54.4356,3.0623,9.9504
2015-4,20.62,1.16,-0.11,0.196,,,6.2588,2.7918,6.4795,1152427903.72,-8.486,32173955.16,170.5217,22793076.04,101.2093,15.898,491.6423,55.3253,1.0802,0.5295,2.2384,1.2384,44.6747,-0.0789,20.2755,1.8799,7.842,14.3134,22.1554,2.2418,17.7554,191.5001,45.9068,3.5107,8.0919
2016-2,12.51,,,0.13,,,,3.7092,9.459,589722390.78,,21873899.61,,21750119.49,,,,,,,,,,,,,,,,,,,,,
2016-4,27.41,1.53,0.7772,0.37,0.0828,0.3865,13.9294,5.1953,10.4294,1243267436.45,7.7532,63768170.33,100.5157,64486332.56,182.9207,24.0606,422.2822,43.3478,0.9232,0.2677,1.7652,0.7652,56.6522,0.6624,28.7054,1.9364,14.6426,15.9992,30.6418,2.6812,12.5412,185.9074,24.5858,5.7132,8.2064
2017-2,4.47,1.82,0.076,0.075,0.3087,0.4418,2.7596,2.3149,6.4893,579459250.67,-1.7403,13414049.28,-38.6755,11532342.91,-46.978,4.0112,210.2525,32.9648,1.1693,0.3679,1.4918,0.4918,67.0352,0.0848,34.1738,2.0939,21.9823,14.2854,36.2677,1.1921,5.2672,85.9644,8.1884,3.0362,4.1177
2017-4,17.41,2.24,0.09,0.17,0.504,0.6368,11.3242,4.2095,8.4281,1428058803.31,14.8634,60113974.73,-5.7304,58030147.88,-10.0117,14.0303,266.9503,27.182,1.8367,0.5081,1.3733,0.3733,72.818,0.1089,39.5409,1.8209,17.1095,24.2523,41.3618,2.6902,9.1045,197.7054,21.0409,5.9114,7.3361
2018-2,4.39,1.25,-0.2087,0.05,0.0,0.1915,3.1122,2.567,6.0425,749376925.03,29.3235,19236520.09,43.4058,14427784.05,25.1071,4.2917,193.9823,30.8104,1.825,0.2766,1.4453,0.4453,69.1896,-0.3765,57.8592,,,57.8592,57.8592,1.2124,3.111,,,2.2777,3.1407
2018-4,11.66,1.34,0.22,0.15,0.0,0.2708,8.4501,2.9584,6.8176,1794524777.9,25.6618,53088535.6,-11.6869,47570865.88,-18.0239,11.0459,220.4086,28.0654,2.0767,0.9902,1.3902,0.3902,71.9346,0.4222,40.6656,2.19,10.7379,32.1177,42.8556,2.8563,8.8527,164.3813,33.5262,5.2536,7.6068
2019-2,7.5,1.44,-0.035,0.1,0.0,0.3749,5.5171,4.1632,8.5134,900204029.29,20.127,37477382.35,94.8241,37062364.29,156.8819,7.2231,348.2064,24.8539,2.4372,1.1382,1.3307,0.3307,75.1461,-0.0735,43.2859,3.9292,7.2231,39.992,47.2151,1.3252,4.1584,45.811,24.9201,2.2292,4.0502
2019-4,17.64,1.61,0.44,0.26,0.0,0.504,13.8123,4.606,9.1521,2025946956.29,12.896,93316092.44,75.7745,94714001.19,99.1009,16.1139,418.8105,15.2212,4.0972,2.5241,1.1795,0.1795,84.7788,1.5075,34.1449,2.3196,6.6723,29.7922,36.4645,2.9987,10.5433,155.1978,53.9547,4.9692,9.3359
2020-1,,,,,,,,,9.6094,370745900.0,,20611500.0,,19455100.0,,,,,,,,,,,,,,,,,,,,,
2020-2,,1.7008,0.1732,0.08,0.0,0.5856,4.1823,3.7186,7.1288,789528678.7,-12.2945,29359141.13,-21.6617,,,4.795,311.1632,15.0669,4.2206,2.8085,1.1774,0.1774,84.9331,0.574,37.561,1.7623,6.0207,33.3026,39.3233,1.1247,4.7922,102.1368,29.8968,1.7854,3.9164
2020-3,9.59,,0.05,0.16,,,,4.1359,7.4664,1418744995.49,,58677976.57,,53911200.0,,,,,,,,,,,,,,,,,,,,,
2020-4,16.77,1.92,0.23,0.3,0.0,0.7707,13.7389,4.4206,7.8028,2412615914.93,19.0858,106651979.96,14.2911,101174900.0,6.8215,15.3939,533.2759,20.318,3.0532,2.0759,1.255,0.255,79.682,0.4602,24.6198,2.8662,7.1217,20.3643,27.486,3.1079,14.6224,125.6,50.5499,4.9982,11.1593
2021-1,6.83,,-0.1508,0.14,,,5.4466,5.3317,8.5321,919795666.55,148.0933,49040508.87,137.9279,48625724.03,149.9382,,1062.6263,20.1689,,,1.2526,,79.8311,-0.289,,,,,,1.0216,,,,,8.1673
2021-2,15.48,2.26,0.12,0.32,0.0,1.0941,11.6924,5.5761,8.653,2088079779.27,164.4717,116433390.0,296.5831,115702800.0,,14.3243,740.9511,27.5627,2.4653,1.5382,1.3805,0.3805,72.4373,0.1422,18.5964,3.0311,6.3259,15.3016,21.6275,2.0969,9.6793,59.3839,28.4543,3.2126,8.3036
