,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2011-4,8.3,2.8045,0.81,0.23,1.6241,0.1663,2.6606,20.0721,55.4044,191888285.0,,37221607.29,,37217944.24,,8.2951,,67.5628,0.2338,0.2175,3.0829,2.1797,32.4372,0.1332,10.2873,23.3807,168.4683,-134.8003,33.668,0.1326,34.9946,15.3973,2.1369,4.6504,60.314
2012-4,7.87,3.0558,1.07,0.24,1.6352,0.3943,2.7312,18.9632,55.9477,207589427.26,8.1824,38457045.29,3.3191,38363293.03,3.0774,7.8655,990.04,65.9295,0.3083,0.2838,2.9351,1.9351,34.0705,0.1808,9.8869,21.3134,83.5461,-52.3458,31.2003,0.144,36.4118,16.8908,4.309,4.4252,65.7242
2013-4,8.47,3.326,0.87,0.27,1.6352,0.6523,3.0274,19.7283,55.2254,219063916.74,5.5275,43217688.39,12.3791,43162252.95,12.5092,8.1213,863.5712,62.526,0.361,0.3388,2.6685,1.6685,37.474,0.1563,10.5533,24.8375,12.8569,22.5339,35.3908,0.1535,34.1124,14.4942,28.0006,3.7799,58.6254
2014-2,4.17,3.4708,0.46,0.14,1.6352,0.7972,1.6202,21.2801,55.5222,108939915.4,,23182568.28,,23202415.69,,4.1745,754.6115,61.4783,0.389,0.3662,2.5959,1.5959,38.5217,0.0823,12.0749,31.4131,24.7739,18.7141,43.488,0.0761,14.9069,5.7301,7.2657,1.457,24.9514
2014-4,8.62,3.6255,0.94,0.3,1.6352,0.9391,3.3595,21.6103,55.2441,221770516.0,1.2355,47925361.79,10.8929,47963466.15,11.1236,8.2619,771.4002,59.5227,0.3169,0.2949,2.4705,1.4705,40.4773,0.1763,14.3741,29.615,29.5856,14.4035,43.9891,0.1555,25.045,12.156,12.1681,3.1996,48.2742
2015-4,8.92,3.9641,0.95,0.34,1.6352,1.2632,3.5081,25.7233,53.6096,210615409.04,-5.03,54177170.29,13.0449,53244224.8,11.01,8.5418,760.8101,61.6909,0.2107,0.1961,2.6103,1.6103,38.3091,0.1492,15.1976,32.8971,152.4197,-104.325,48.0947,0.1364,23.6879,10.9432,2.3619,2.8481,43.9203
2016-1,2.14,,0.13,0.09,,,,27.6321,50.1344,49578355.67,,13699537.61,,13642516.61,,,,,,,,,,,,,,,,,,,,,
2016-2,4.24,,0.4701,0.17,,,,27.3516,50.6245,100334851.53,,27443230.3,,27385228.34,,,,,,,,,,,,,,,,,,,,,
2016-3,6.55,,0.5504,0.27,,,,28.5187,50.9502,150661755.85,,42966708.88,,42912724.63,,,,,,,,,,,,,,,,,,,,,
2016-4,9.53,4.36,1.07,0.4,1.6352,1.6411,3.2513,31.5281,50.9206,201365585.95,-4.3918,63486755.97,17.1836,55309934.48,3.8797,9.0989,703.9091,68.9621,0.2882,0.2681,3.2219,2.2235,31.0379,0.11,13.2235,33.4349,289.8317,-243.1733,46.6584,0.1031,27.2243,10.7672,1.2421,1.9294,39.7147
2017-1,1.96,4.45,0.12,0.09,1.6352,1.7049,0.592,30.7574,57.7108,44838766.9,-9.5598,13791256.96,0.6695,13711639.6,0.5067,1.9382,507.3661,70.4529,0.2686,0.2485,3.3844,2.3861,29.5471,0.0116,18.1984,37.2285,549.7862,-494.3593,55.4269,0.0192,4.9455,2.4175,0.1637,0.334,8.4617
2017-2,3.53,4.6134,0.227,0.16,2.2861,1.2638,1.1482,31.0195,60.6991,91494333.28,-8.811,28381116.65,3.4176,27692250.61,1.1211,2.8836,572.2328,63.444,0.8228,0.7669,2.7355,1.7364,36.556,0.0283,19.3179,39.3176,483.3512,-424.7157,58.6355,0.037,9.3178,4.5781,0.3724,0.3385,14.7115
2017-3,5.13,4.6896,0.4201,0.24,2.2861,1.34,1.7988,32.2284,61.3736,138482538.3,-8.0838,44630769.14,3.8729,43910190.86,2.3244,4.461,587.4931,63.0991,0.7828,0.7173,2.71,1.7108,36.9009,0.0524,19.8481,36.0442,582.7757,-526.8834,55.8923,0.0558,13.6033,7.4908,0.4633,0.5756,20.2892
2017-4,7.12,4.7833,0.6215,0.33,2.2861,1.4222,2.5442,34.9902,61.3644,184681565.2,-8.2854,64620501.64,1.7858,61001601.09,10.2905,6.3324,636.3698,63.9255,0.3653,0.3096,2.772,1.7729,36.0745,0.0733,21.3015,33.1315,663.7168,-609.2838,54.433,0.0727,16.9002,10.8658,0.5424,0.9835,26.0301
2018-1,1.84,4.8722,0.1899,0.09,2.2861,1.5111,0.6363,35.5077,57.7418,53400773.19,19.0951,18961377.39,37.4884,15678205.69,14.3423,1.8242,573.6969,65.8225,0.2948,0.2399,2.9259,1.9819,34.1775,0.0197,18.0534,36.6241,803.5714,-748.8939,54.6775,0.0179,4.9852,2.4574,0.112,0.2137,6.1208
2018-2,3.59,4.8582,0.4094,0.17,2.2861,1.4971,1.1914,32.9442,57.4868,113261859.26,23.7911,37313205.78,31.4719,33421555.66,20.6892,3.6001,586.7449,68.9348,0.5293,0.4484,3.219,2.2837,31.0652,0.0369,16.4948,38.2938,843.8819,-789.0933,54.7886,0.0362,10.9125,4.7005,0.2133,0.3845,12.6396
2018-3,5.43,4.9492,0.706,0.27,2.2861,1.5881,1.7425,31.2985,57.2173,181241862.96,30.8771,56725965.38,27.1006,54304965.48,23.6728,5.3725,600.0913,69.8137,0.7961,0.6914,3.3128,2.4337,30.1863,0.0586,15.0708,36.0437,,51.1145,51.1145,0.0557,17.9154,7.4909,,0.5183,20.262
2018-4,7.01,5.0279,0.9674,0.34,2.2861,1.6536,2.2213,29.2387,57.7556,251477386.93,36.1681,73528819.97,13.7856,68750783.67,12.7032,6.8548,596.8537,69.6504,0.7807,0.6649,3.2949,2.4611,30.3496,0.0782,15.0301,35.7437,598.5037,-547.7299,50.7738,0.076,23.952,10.0717,0.6015,0.7377,28.2825
2019-1,3.11,5.1841,0.3193,0.16,2.2861,1.8111,0.8076,33.7946,71.1553,100168403.87,87.5786,33851514.15,78.5288,33841182.62,115.8486,2.867,900.0834,71.758,0.992,0.8396,3.5408,2.7913,28.242,0.0207,13.7465,45.3172,,59.0637,59.0637,0.0239,6.5471,1.986,,0.1729,10.8421
2019-2,6.67,3.7767,0.6472,0.34,1.4187,1.2961,1.8478,34.6666,72.3008,225204313.65,98.8351,78070711.7,109.2308,78060442.25,133.5632,6.491,1050.3032,71.6899,0.8365,0.6606,3.5323,2.7774,28.3101,0.0579,14.5398,36.8249,820.0456,-768.6809,51.3647,0.0533,12.3798,4.888,0.2195,0.4506,24.213
2019-3,10.55,4.1666,0.9116,0.42,1.7142,1.3933,2.8968,35.8083,72.5443,355971842.71,96.4071,127453028.55,124.682,127411627.27,134.6224,9.4016,1102.0829,70.6194,0.7978,0.6264,3.4036,2.61,29.3806,0.0807,14.6064,54.1462,819.921,-751.1684,68.7526,0.0809,18.4851,4.9865,0.3293,0.698,38.3377
2019-4,13.97,4.3959,1.2996,0.58,1.8171,1.5151,3.8268,35.9956,70.2369,488150182.97,94.113,175964625.3,139.3138,176004413.69,156.0035,12.199,865.0947,71.099,0.4962,0.3424,3.4601,2.6582,28.901,0.108,11.9581,33.1056,1047.1204,-1002.0567,45.0637,0.1063,30.105,10.8743,0.3438,1.0088,51.6183
2020-1,3.41,4.565,0.3293,0.16,1.8337,1.6678,0.9089,36.7445,70.5931,135797005.28,35.5687,50135388.41,48.1038,50134897.45,48.1476,3.3448,1019.9623,71.0785,0.5854,0.4036,3.4576,2.6493,28.9215,0.0265,12.3798,40.337,1343.2836,-1290.5668,52.7168,0.0247,7.2699,2.2312,0.067,0.2444,11.2648
2020-2,7.19,4.7458,0.5216,0.24,1.8339,1.8484,1.8257,37.8511,70.5214,284205368.62,26.1989,107885123.28,38.189,107092223.92,37.1914,6.9303,1081.8355,72.8772,0.7018,0.4806,3.6869,2.9921,27.1228,0.0358,11.9996,59.4982,1264.9332,-1193.4354,71.4978,0.0482,15.0005,3.0253,0.1423,0.447,23.1583
2020-3,11.44,3.4352,0.7277,0.39,1.0456,1.3445,2.8281,39.746,71.2533,438712839.5,23.2437,174553108.02,36.9549,173572844.33,36.23,11.0329,1113.3904,74.6464,0.5643,0.3627,3.9442,3.2737,25.3536,0.0632,11.918,60.5408,1394.6281,-1322.1693,72.4588,0.0712,22.6548,4.4598,0.1936,0.6911,26.9908
2020-4,15.39,3.5778,1.0813,0.53,1.0456,1.4686,3.5634,39.4704,70.1974,603654541.14,23.6616,238532365.05,35.557,233692749.3,32.7766,14.4895,960.7047,76.4599,0.4153,0.2534,4.2481,3.7063,23.5401,0.0797,10.3731,40.3212,1937.5673,-1886.873,50.6943,0.0903,34.7052,8.9283,0.1858,0.898,37.6781
2021-1,3.25,3.7953,0.1041,0.12,1.0457,1.6861,0.6826,31.7429,69.36,180936781.58,33.2406,55776277.31,11.2513,55732605.43,11.1653,3.1979,1179.2253,77.1939,0.5981,0.3836,4.3848,3.916,22.8061,0.0069,7.2654,54.8413,1960.7843,-1898.6776,62.1067,0.0215,12.3875,1.6411,0.0459,0.1957,8.2543
2021-2,6.69,4.4169,-0.4291,0.25,1.9699,1.3981,1.3002,31.9969,70.561,366431894.77,28.9321,113924243.32,5.5977,116150840.98,8.4587,4.3536,1017.9598,71.2366,1.1532,0.9164,3.4766,2.7373,28.7634,-0.035,8.6103,58.8466,2004.4543,-1936.9974,67.4569,0.0406,20.9053,3.0588,0.0898,0.2658,16.9601
2021-3,8.87,4.3332,-0.3456,0.37,1.9699,1.3143,2.1117,33.1785,70.2662,566731161.15,29.1804,181813246.43,4.1593,183936327.6,5.9707,7.0804,1038.1004,71.0096,1.126,0.8372,3.4494,2.718,28.9904,-0.0289,8.3237,62.1475,1768.1729,-1697.7017,70.4712,0.0636,32.4374,4.3445,0.1527,0.4627,26.0784
2021-4,13.58,4.5667,-0.1305,0.59,1.97,1.5255,3.5393,39.9939,69.4307,785047827.7,30.0492,303448494.46,27.2148,266914013.17,14.2158,11.2211,983.3103,69.34,1.0316,0.7358,3.2616,2.5031,30.66,-0.0113,7.7639,63.0616,1778.6561,-1707.8306,70.8255,0.0885,46.3683,5.7087,0.2024,0.6645,36.8443
2022-1,2.5,4.6202,-0.1603,0.12,1.97,1.6421,0.7347,31.5333,66.1033,231036688.05,27.6892,68120281.96,22.1313,67916002.84,21.8604,2.4902,1075.2072,69.9165,1.0906,0.7994,3.3241,2.5735,30.0835,-0.0133,7.8544,103.8901,1214.5749,-1102.8304,111.7445,0.0233,11.4586,0.8663,0.0741,0.1403,11.4541
2022-2,4.95,4.5308,0.0241,0.23,1.97,1.5603,1.4533,30.2897,66.3704,478298732.53,30.5287,135857829.68,19.2528,133620671.96,15.0406,5.0631,1055.0858,70.7007,0.9744,0.8205,3.413,2.6809,29.2993,0.002,7.8173,129.3661,1209.6774,-1072.494,137.1834,0.048,23.0258,1.3914,0.1488,0.2952,24.042
2022-3,7.91,4.6545,-0.1208,0.37,1.9702,1.697,2.2215,30.0384,66.2777,733185790.9,29.371,215776265.46,18.6802,210781245.6,14.5947,7.8303,1069.6321,71.3598,0.9272,0.7542,3.4916,2.6066,28.6402,-0.0098,7.5829,142.1352,1062.1558,-912.4377,149.7181,0.074,35.6066,1.8996,0.2542,0.4724,38.0209
