,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2013-4,12.3,3.3226,1.96,,0.1667,1.8051,2.1258,1.1332,7.4734,2058349800.0,,23092000.0,,18912300.0,,11.5833,,81.4279,0.8875,0.3667,5.3844,4.4819,18.5721,0.1318,19.2448,10.7665,21.9179,8.0934,30.0113,1.8759,18.7064,33.4372,16.4249,2.5961,8.4385
2014-4,27.32,4.3741,0.7,,0.1667,2.7577,5.8346,2.7202,9.7133,2322343600.0,12.8255,63087600.0,173.2011,56751300.0,200.0761,24.0385,275.7992,75.0074,0.9738,0.3964,4.0012,3.0528,24.9926,0.0522,18.2145,11.5766,16.8062,12.9849,29.7911,2.1449,19.7645,31.0972,21.4207,2.9527,10.1182
2015-4,22.23,2.6454,1.25,0.54,1.5101,0.1231,6.6242,3.3716,10.2712,1935620400.0,-16.6523,64829700.0,2.7614,59328600.0,4.5414,20.4222,198.2666,64.6378,0.9209,0.3693,2.8279,1.8371,35.3622,0.2574,22.8699,13.5093,16.638,19.7412,36.3792,1.9647,15.7412,26.6483,21.6372,2.9407,9.0135
2016-2,20.4,2.8391,-0.27,0.59,1.4701,0.3598,8.2119,7.6492,15.5632,1084383700.0,,82801700.0,,84561900.0,,18.2283,464.7192,59.2095,1.1128,0.4211,2.4516,1.4571,40.7905,-0.0641,31.1926,11.2999,17.8726,24.6199,42.4925,1.0736,5.7706,15.9293,10.0713,1.7051,4.0803
2016-4,29.14,3.1059,-0.03,0.44,1.4701,0.5482,12.0374,4.8466,12.0777,2594485700.0,34.039,125493100.0,93.5735,127376000.0,114.6958,25.2532,261.8588,57.9777,1.1962,0.3758,2.3797,1.3849,42.0223,-0.0077,40.5876,9.3094,14.2264,35.6706,49.897,2.4837,8.8697,38.6704,25.305,3.8455,10.2108
2017-1,20.4,3.2906,0.25,0.18,1.4701,0.7329,2.5137,3.9837,10.2859,747907800.0,,29549900.0,,29207900.0,,5.6126,274.834,55.3379,1.2418,0.3957,2.239,1.244,44.6621,0.0617,57.6849,7.4948,13.0605,52.1192,65.1797,0.631,1.5602,12.0084,6.891,0.9255,2.5775
2017-4,22.81,3.9057,-0.18,0.43,1.5853,1.166,10.1563,3.1437,9.3513,4095261488.17,57.8448,127971903.0,1.9753,122223751.39,-4.0449,20.4784,228.9949,53.4555,1.3023,0.4185,2.1485,1.1533,46.5445,-0.0398,43.7605,8.1418,10.8106,41.0917,51.9023,3.2307,8.2266,44.2164,33.3005,4.7021,12.6102
2018-4,18.05,2.5379,0.35,0.42,0.4014,1.0101,8.5909,2.3657,8.0536,5251281440.13,28.2282,123995010.69,-3.1076,122735799.68,0.4189,16.5619,183.8542,51.5077,1.4349,0.4436,2.0622,1.0622,48.4923,0.1295,45.0,6.1735,9.7067,41.4668,51.1735,3.6314,8.0,58.3133,37.0876,5.1016,14.8661
2019-1,,,,,,,,1.7584,7.7473,1025650731.25,,18035160.7,,15595800.0,,,,,,,,,,,,,,,,,,,,,
2019-2,13.48,2.9047,0.3,0.37,,,6.7484,4.2091,9.4661,2571037562.82,,108216792.98,,90350700.0,,12.629,302.3179,48.4824,1.5421,0.5077,1.9411,0.9411,,0.1087,53.6321,4.6083,10.0449,48.1955,58.2404,1.6033,3.3562,39.0602,17.9195,2.1843,7.3812
