,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1993-2,,1.5968,,,0.2638,,,,48.0083,93860794.83,,,,,,20.2353,,47.9509,1.5422,0.63,1.9213,0.9213,52.0491,,217.4964,47.9055,25.6974,239.7045,265.4019,0.3917,0.8276,3.7574,7.0046,0.9556,
1993-4,,2.36,,,0.6646,0.7237,21.3861,37.6241,47.7263,168840491.02,,63524700.0,,,,28.48,,39.4624,1.2402,0.4644,1.6519,0.6519,60.5376,,280.6142,56.8631,29.3928,308.0845,337.4773,0.5684,1.2829,6.331,12.2479,1.5356,
1994-2,,1.93,,,0.4431,0.0181,11.6849,38.2821,35.7872,123650208.36,31.7379,44688861.46,,,,16.35,,36.7579,1.3839,0.8621,1.5812,5.9459,63.2421,,160.2421,81.7364,18.9486,223.0299,241.9785,0.3052,1.1233,2.2022,9.4994,0.857,
1994-4,,2.11,,,0.4431,0.4156,19.0533,36.3752,,228149080.0,35.127,82811520.0,30.3611,,,32.98,,39.3096,1.1694,0.6939,1.6477,0.6558,60.6904,,,,,,,0.5238,,,,1.6013,
1995-2,,1.72,,0.165,0.3408,0.2272,5.5607,22.8014,,120353400.0,-2.6662,27442300.0,-38.5925,,,8.64,,35.6869,1.2466,1.2466,1.5549,0.5549,64.3131,,,,,,,0.2439,,,,0.748,
1995-4,,1.76,,,0.5761,0.0016,7.6209,17.9753,39.0456,267296286.78,17.1586,48045900.69,-41.9816,,,13.92,,54.578,1.0361,0.6278,2.2016,1.2139,45.422,,164.8125,114.8325,37.2035,242.4415,279.645,0.424,2.1843,3.135,9.6765,1.3775,
1996-2,,1.87,,,0.6025,0.0828,2.132,10.9957,,169272042.26,40.6458,17155902.77,-37.4837,,,4.6828,,48.4257,1.3742,1.3742,1.9389,1.293,51.5743,,,,,,,0.1939,,,,0.5084,
1996-4,,1.37,,0.002,0.2319,0.0026,-1.125,-3.38,39.5526,299162578.0,11.9217,405434.0,-99.1562,,,0.1158,,53.7686,0.7954,0.4334,2.163,1.5813,46.2314,,268.0566,111.6141,95.5313,284.1394,379.6707,0.3328,1.343,3.2254,3.7684,0.9264,
1997-2,,1.45,,,0.2319,0.0748,1.894,9.5227,,210668724.3,24.4557,18397721.06,7.2384,,,4.9948,,54.7469,0.6052,0.6052,2.2098,1.618,45.2531,,,,,,,0.1989,,,,0.5598,
1997-4,,1.38,,,0.2319,0.0009,0.9745,2.3576,38.9668,439666650.0,46.9658,11917780.0,2839.5117,,,3.38,,56.5503,0.6424,0.3703,2.3015,1.7608,43.4497,,223.2558,102.4882,74.5666,251.1774,325.744,0.4133,1.6125,3.5126,4.8279,1.1297,
1998-2,,1.4,,,0.2319,0.0091,-0.4048,-1.937,31.0559,230556816.07,9.4405,2080334.41,-88.6924,,,0.58,,57.3102,0.6582,0.3883,2.3425,1.7873,42.6898,,175.9703,131.0711,58.5728,248.4686,307.0414,0.209,1.0229,1.3733,3.0731,0.5989,
1998-4,-5.21,1.32,0.4008,-0.07,0.2343,-0.0694,-2.4136,-5.3949,29.9576,489364967.0,13.1597,-18630429.0,-250.195,,,-5.34,118.5226,59.9365,0.6992,0.4415,2.496,2.0141,40.0635,0.1512,161.667,119.9001,58.7611,222.806,281.5671,0.4474,2.2268,3.0025,6.1265,1.1891,
1999-2,11.19,1.47,,0.156,0.2343,0.0867,3.4986,13.0367,33.9275,304931305.0,32.2586,39752910.0,1810.8904,,,10.59,,67.2442,0.68,0.4665,3.0529,2.0529,32.7558,,137.1011,,47.1476,89.9535,137.1011,0.2684,1.3129,,3.8178,0.6487,
1999-4,19.27,1.58,0.56,0.28,0.2366,0.163,6.4663,11.9246,32.8465,608741151.0,24.3941,70573213.0,478.8062,62988251.0,,17.57,313.1775,64.0825,0.7292,0.3836,2.7842,1.7842,35.9175,0.2002,153.9975,,52.0261,101.9714,153.9975,0.5423,2.3377,,6.9196,1.3005,60.0925
2000-2,,1.82,0.4539,,0.2367,0.4042,4.914,18.444,36.0264,333182466.7,9.2648,61452158.46,54.5853,55656410.0,,13.24,382.0752,66.4316,0.6089,0.3258,2.979,1.979,33.5684,0.1259,176.9042,,49.2827,127.6215,176.9042,0.2664,1.0175,,3.6524,0.6721,
2000-4,31.47,1.9,0.89,0.59,0.2366,0.3744,11.9977,19.9034,39.0433,753812693.0,23.8314,126612633.0,112.5937,155146839.0,146.3108,31.03,407.5362,65.0243,0.8734,0.4925,2.8591,1.8591,34.9757,0.2518,165.8146,,39.3103,126.5043,165.8146,0.6028,2.1711,,9.1579,1.486,148.5828
2001-2,17.91,1.35,0.233,0.273,0.0041,0.176,5.9905,20.5224,38.908,441055308.0,32.3765,90515294.0,47.2939,87918760.04,57.967,16.439,423.1173,65.8069,0.7744,0.4272,2.9246,1.9595,34.1931,0.0879,174.3679,94.3248,40.95,227.7427,268.6927,0.2919,1.0323,1.9083,4.3956,0.7259,1.5325
2001-4,28.4,1.37,0.5,0.37,0.0041,0.1167,9.9085,16.2161,37.9586,938287622.0,24.4723,152153548.0,20.1725,169418695.0,9.1989,27.3,369.5279,66.2728,0.857,0.4183,2.965,2.0091,33.7272,0.1825,161.1459,79.6214,27.9412,212.8261,240.7673,0.611,2.234,4.5214,12.8842,1.6486,3.2851
2002-1,,1.2594,,,0.0037,0.0617,1.4822,12.6269,36.0846,200030522.8,,25175513.96,,,,4.4043,,65.4006,1.0811,0.5531,2.8902,1.9311,34.5994,,195.6522,89.1354,31.916,252.8716,284.7876,0.1174,0.46,1.0097,2.8199,0.3373,0.3164
2002-2,13.78,1.41,0.29,0.19,0.0037,0.1883,4.5566,17.8973,39.9399,465435686.0,5.5277,82450103.0,-8.9103,89917715.0,2.2736,12.89,370.1435,66.8134,1.143,0.571,3.0133,2.0553,33.1866,0.0982,204.7316,90.0721,48.0115,246.7922,294.8037,0.2546,0.8792,1.9984,3.7491,0.6713,0.695
2002-3,20.44,1.51,,0.29,0.0044,0.2864,6.8429,16.8843,38.9793,751192256.0,,126833393.0,,140191671.0,,18.53,,66.0928,1.0606,0.5098,2.9492,1.9492,33.9072,,189.74,82.3673,42.3549,229.7524,272.1073,0.4053,1.423,3.278,6.3747,1.1126,1.0955
2002-4,28.4,1.49,0.85,0.41,0.0044,0.1799,9.9048,16.4506,37.4452,1124389888.0,19.8342,184288109.0,21.1198,202886710.0,19.7546,27.4,387.4466,67.0782,0.9478,0.4865,3.0375,2.0375,32.9218,0.2803,151.5215,72.528,28.3299,195.7196,224.0495,0.6021,2.3759,4.9636,12.7074,1.7589,1.6446
