,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2007-4,56.54,3.12,0.84,0.92,2.1171,0.0062,38.8858,41.6229,48.5003,63121571.27,,26273049.04,,2669875.8,,44.08,,11.782,6.6179,4.8322,1.1336,0.1336,88.218,2.0087,105.7486,53.4577,26.2513,132.955,159.2063,0.9342,3.4043,6.7343,13.7136,1.1982,4.4174
2008-4,65.19,1.69,0.84,2.02,,0.622,70.3659,44.7545,65.7903,128799913.86,104.0506,57643757.1,119.4026,34484515.88,1191.615,68.08,778.8537,12.0523,7.0091,5.9793,1.137,0.137,87.9477,3.6082,81.9579,58.014,33.073,106.8989,139.9719,1.5723,4.3925,6.2054,10.885,1.9222,9.471
2009-4,62.62,2.47,1.37,0.93,,1.2632,56.9668,47.5673,63.9779,147405548.34,14.4454,70116906.93,21.6383,69980473.78,102.933,56.64,546.9394,17.4147,5.5739,4.6642,1.2109,0.2109,82.5853,2.6278,106.1884,75.8933,70.8076,111.2741,182.0817,1.1976,3.3902,4.7435,5.0842,1.3583,11.6526
2010-1,9.9,,,0.13,,,,47.0883,63.0702,21493525.33,,10120943.69,,,,,,,,,,,,,,,,,,,,,,,
2010-2,33.91,1.61,0.16,0.49,0.1646,0.4451,24.4785,44.9028,63.1542,82266170.33,,36939820.51,,35411897.11,,30.6,725.2419,20.5325,4.7667,3.8166,1.2584,0.2584,79.4675,0.3904,136.343,86.418,96.6547,126.1063,222.761,0.5451,1.3202,2.0829,1.8623,0.6015,6.6963
2010-3,,,,0.7,,,,41.4929,62.152,127252691.33,,52800792.0,,,,,,,,,,,,,,,,,,,,,,,
2010-4,74.58,2.5,1.07,1.38,0.1646,1.2008,55.8871,44.591,63.3908,232382207.79,57.6482,103621456.07,47.7838,101282571.61,44.7298,55.2912,460.1771,15.1728,6.5931,5.775,1.1789,0.1789,84.8272,2.3955,93.5964,59.9411,62.1987,91.3388,153.5375,1.2533,3.8463,6.0059,5.7879,1.356,18.8074
2011-1,7.23,11.98,0.35,0.46,9.5927,1.2844,5.2373,51.4379,64.033,74609265.84,247.1244,38377462.95,279.1886,37952462.95,,3.2042,603.4786,3.7672,28.2083,27.4664,1.0391,0.0391,96.2328,0.7433,86.7136,62.8931,57.4273,92.1794,149.6067,0.1018,1.0379,1.431,1.5672,0.1038,5.9741
2011-2,8.66,12.35,0.81,0.83,9.5927,1.6571,9.9946,48.2991,64.8795,156636057.65,90.4015,75653808.15,104.8029,71490380.65,101.8824,6.1259,577.9262,4.4837,23.3289,22.5979,1.0469,0.0469,95.5163,1.4021,89.8383,57.4915,63.6245,83.7053,147.3298,0.2069,2.0036,3.1309,2.8291,0.2109,12.3539
2011-3,12.24,12.82,1.31,1.3,9.5927,2.1301,15.5968,46.2189,64.0955,266022375.25,109.0505,122952713.94,132.8615,122102373.94,,9.5885,562.3811,5.4154,19.0913,18.5751,1.0573,0.0573,94.5846,1.7818,83.5499,57.2908,67.0042,73.8365,140.8407,0.3375,3.2316,4.7128,4.0296,0.3437,20.9704
2011-4,18.56,13.63,2.27,2.13,9.5927,2.7374,24.6765,54.1332,64.8318,377015974.99,62.2396,204090975.87,96.9582,198950719.02,96.4313,14.969,710.5173,4.8683,22.4016,21.856,1.0512,0.0512,95.1317,3.2602,75.9446,48.0679,47.2193,76.7932,124.0125,0.4558,4.7403,7.4894,7.624,0.4638,29.8135
2012-1,3.78,14.16,0.33,0.52,9.5927,3.2623,3.6064,59.3316,59.8023,88464525.5,18.5704,52487383.11,36.7662,51186883.11,34.871,3.707,906.3196,4.1759,27.789,27.1076,1.0436,0.0436,95.8241,0.538,83.877,56.6216,52.1951,88.3035,140.4986,0.0608,1.073,1.5895,1.7243,0.0614,6.6196
2012-2,7.34,6.21,0.29,0.47,3.8149,1.2565,7.1576,61.1741,61.863,167866435.71,7.1697,102690764.78,35.7377,101388989.78,41.8219,7.52,584.4191,4.88,23.6949,23.0045,1.0513,0.0513,95.12,0.8955,99.9944,61.8854,67.7532,94.1266,161.8798,0.117,1.8001,2.9086,2.6567,0.1182,12.6025
