,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2009-4,26.32,1.71,-0.03,0.3967,,,16.9341,27.3985,55.5118,54396342.79,,15869565.12,,13683445.87,,23.2621,,21.7675,4.2243,3.7243,1.2782,0.2808,78.2325,-0.0728,134.6247,248.3101,116.204,266.7308,382.9348,0.6181,2.6741,1.4498,3.098,0.6722,13.1439
2010-4,32.85,2.38,0.41,0.6705,,,22.2224,30.0946,54.9665,86717498.55,59.4179,26819129.78,68.9973,25847170.62,88.8937,28.2188,271.884,35.348,2.6355,2.3375,1.5467,0.5462,64.652,0.316,108.0497,193.9133,119.4347,182.5283,301.963,0.7384,3.3318,1.8565,3.0142,0.7965,20.0577
2011-4,29.81,3.22,0.9,0.83,,,19.3276,28.2382,56.6133,118198149.05,36.3025,33377045.69,24.4524,31308846.86,21.1307,25.9463,204.4432,35.2006,2.7444,2.2388,1.5432,0.5432,64.7994,0.5129,153.9843,163.1321,178.2973,138.8191,317.1164,0.6844,2.3379,2.2068,2.0191,0.7477,24.4722
2012-4,24.04,4.09,0.83,0.88,0.2578,2.5531,16.5183,26.4949,61.9262,132670122.89,12.2438,35150835.86,5.3144,33589954.63,7.2858,21.461,168.1397,27.8712,3.6329,3.034,1.3864,0.3864,72.1288,0.527,212.6905,156.1822,217.8517,151.021,368.8727,0.6235,1.6926,2.305,1.6525,0.6854,25.8691
2013-4,22.11,4.93,0.71,0.98,0.2578,3.3028,15.852,22.5934,57.3985,173620649.03,30.8664,39226794.51,11.5956,35954052.59,7.0381,19.911,151.088,26.4425,3.9727,3.4173,1.3595,0.3595,73.5575,0.4006,150.8675,150.4514,125.0,176.3189,301.3189,0.7016,2.3862,2.3928,2.88,0.7573,30.3451
2014-4,20.85,5.64,1.94,1.09,0.2578,3.9062,14.5202,19.0735,50.6503,228278640.9,31.4813,43540689.03,10.9973,38845838.17,8.043,19.3041,131.2022,32.0408,2.8044,2.2246,1.4715,0.4715,67.9592,0.729,139.2812,112.7078,82.713,169.276,251.989,0.7613,2.5847,3.1941,4.3524,0.8449,28.755
2015-3,,,-0.5132,0.69,,,,17.3384,51.0912,158809715.28,,27535088.87,,,,,,,,,,,,,,,,,,,,,,,
2015-4,21.19,6.98,0.76,1.34,0.2578,5.1086,14.7852,21.4351,55.7603,249443094.52,9.2713,53468320.8,22.8008,47397717.35,22.0149,19.1629,118.9357,28.7082,3.204,2.5417,1.4027,0.4027,71.2918,0.2722,197.737,100.9648,106.7521,191.9497,298.7018,0.6898,1.8206,3.5656,3.3723,0.7814,25.8208
2016-1,-2.53,,-1.1157,-0.17,,,,-38.778,55.2061,17993807.38,,-6977646.7,,-7051743.99,,,,,,,,,,,,,,,,,,,,,
2016-2,6.67,7.46,-0.94,0.48,0.0258,0.559,4.9163,18.956,53.372,101603283.55,,19259903.23,,18960052.85,-15.8785,6.457,95.7362,23.9346,3.865,3.0013,1.3147,0.3147,76.0654,-0.3986,266.1541,168.3659,141.9334,292.5866,434.52,0.2594,0.6763,1.0691,1.2682,0.2908,10.6153
