,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2011-4,13.49,2.49,-0.69,0.31,0.8153,0.6015,5.3118,7.6874,18.7352,314412919.78,,24170111.41,,21562000.0,,12.6352,,57.9608,1.3548,0.8477,2.3787,1.3787,42.0392,-0.201,175.5926,177.7251,212.1641,141.1536,353.3177,0.691,2.0502,2.0256,1.6968,0.8919,4.275
2012-4,15.98,2.93,1.44,0.43,0.8153,0.9907,6.2516,9.7719,20.9802,339909165.3,8.1092,33215689.71,37.4246,32312100.0,49.8567,14.7391,215.4879,62.9105,1.2132,0.9052,2.6962,1.6962,37.0895,0.2901,135.9106,190.2648,173.6697,152.5057,326.1754,0.6397,2.6488,1.8921,2.0729,0.8372,4.8228
2013-4,15.85,3.11,-0.64,0.47,0.8153,1.1105,5.5707,8.8173,19.9231,406267606.55,19.5224,35821836.51,7.8461,35380700.0,9.4968,15.0156,232.8022,64.8389,1.2009,0.8431,2.8441,1.8441,35.1611,-0.1116,119.3871,199.3355,153.3677,165.3549,318.7226,0.6318,3.0154,1.806,2.3473,0.8263,5.9767
2014-4,14.86,3.6,0.5,0.5,0.8153,1.5593,5.595,9.4996,25.096,403181350.27,-0.7597,38300574.13,6.9196,37817300.0,6.8868,13.8606,245.9409,59.9877,1.231,0.9594,2.4992,1.4992,40.0123,0.093,137.9046,255.6637,222.4007,171.1676,393.5683,0.589,2.6105,1.4081,1.6187,0.7834,4.7098
2015-1,2.0,,0.2684,0.07,,,,12.2482,30.6024,45529013.39,,5576494.04,,5017500.0,,,,,,,,,,,,,,,,,,,,,
2015-2,5.95,,0.3304,0.22,,,,12.2637,30.1792,138134183.99,,16940404.47,,16372466.34,,,,,,,,,,,,,,,,,,,,,
2015-3,,,0.5413,0.35,,,,11.2375,27.4546,238283006.39,,26777046.78,,,,,,,,,,,,,,,,,,,,,,,
2015-4,15.15,4.19,0.97,0.59,0.8153,2.0901,6.3443,12.0532,26.1279,375741299.84,-6.8059,45289005.98,18.2463,44748700.0,18.3286,14.0599,287.0784,56.3006,1.3371,1.0664,2.2884,1.2884,43.6994,0.1799,109.1141,327.0349,253.7892,182.3598,436.149,0.5264,3.2993,1.1008,1.4185,0.7119,3.7786
2016-1,1.79,4.2707,-0.4288,0.08,0.8153,2.1659,0.7974,9.0757,25.4341,64227420.22,41.0692,5829077.17,4.5294,5852300.0,16.6378,1.7772,193.4017,54.7543,1.3512,1.0474,2.2102,1.2102,45.2457,-0.083,144.6713,476.4426,329.0676,292.0463,621.1139,0.0879,0.6221,0.1889,0.2735,0.1188,0.6752
2016-2,5.78,4.4451,0.4139,0.25,0.8153,2.3398,2.4885,11.7924,25.7176,162624619.61,17.7295,19177426.33,13.2052,19224955.4,17.4225,5.6176,264.5113,57.5479,1.3005,0.8521,2.3556,1.3556,42.4521,0.0687,177.2002,354.9596,279.8072,252.3526,532.1598,0.211,1.0158,0.5071,0.6433,0.2835,1.7263
2016-3,7.1,5.6375,-0.1807,0.33,2.5847,1.8353,3.2955,10.3955,25.0407,263741212.32,10.684,27417212.82,2.3907,27455557.76,,4.7494,201.9728,37.7135,2.0843,1.5363,1.6055,0.6055,62.2865,-0.0529,169.7046,316.8642,244.145,242.4238,486.5688,0.317,1.591,0.8521,1.1059,0.415,2.8318
2016-4,12.23,5.8152,0.4278,0.5,2.5847,1.9485,5.1447,11.4387,25.1631,378942410.1,0.8519,43346174.62,-4.2899,40488102.46,-9.5213,7.2792,258.618,37.1833,2.0223,1.4369,1.5919,0.5919,62.8167,0.1243,130.8901,283.0856,249.463,164.5127,413.9757,0.4498,2.7504,1.2717,1.4431,0.6033,4.126
2017-1,0.82,5.8632,-0.1213,0.05,2.5847,1.9965,0.5335,8.6509,20.6492,56832393.53,-11.5138,4916490.04,-15.6558,4915157.26,-16.0135,0.8189,169.2327,32.9267,2.2466,1.5536,1.4909,0.4909,67.0733,-0.0422,271.6571,377.9924,357.9952,291.6543,649.6495,0.0617,0.3313,0.2381,0.2514,0.0835,0.6582
2017-2,2.12,5.8127,-0.2465,0.12,2.5847,1.9433,1.3401,9.6527,24.3729,132370366.36,-18.6037,12777278.97,-33.3733,11905556.37,-38.0724,2.1466,148.6613,37.9313,1.9875,1.3619,1.6111,0.6111,62.0687,-0.0694,282.6633,329.61,331.5528,280.7205,612.2733,0.1388,0.6368,0.5461,0.5429,0.1861,1.5473
2017-3,3.57,5.8977,-0.0424,0.21,2.5847,2.0282,2.1407,9.5099,22.3457,225818271.65,-14.3788,21475152.32,-21.6727,20356156.05,-25.8578,3.556,169.8657,42.9409,1.8662,1.0855,1.7526,0.7526,57.0591,-0.0096,258.3979,273.8614,266.4036,265.8557,532.2593,0.2251,1.0449,0.9859,1.0135,0.2917,2.672
2017-4,5.7,6.0289,-1.3801,0.34,2.5847,2.1254,3.4635,8.6457,22.3648,403868977.85,6.5779,34917457.46,-19.4451,32816320.99,-18.9482,5.6559,165.6898,42.2121,1.8818,1.2696,1.7305,0.7305,57.7879,-0.3134,207.7083,260.7184,244.798,223.6287,468.4267,0.4006,1.7332,1.3808,1.4706,0.5215,4.7321
