,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1996-4,,0.74,,,,,3.4693,2.7549,6.893,1901500331.42,,52384043.85,,0.0,,10.17,,65.61,1.018,0.2759,2.9078,1.9078,34.39,,55.3744,10.6331,48.9243,17.0832,66.0075,1.2593,6.5012,33.8566,7.3583,3.807,
1997-4,,0.86,,,,,9.0349,5.1185,9.8683,2904721308.57,52.7594,148679330.74,183.8256,0.0,,24.79,,61.8177,0.8714,0.2433,2.619,1.619,38.1823,,38.9046,7.4087,39.1854,7.1279,46.3133,1.7651,9.2534,48.5912,9.1871,6.3232,
1998-4,,1.0,,,,,12.3507,6.9356,12.125,3456933740.0,19.0109,243539188.85,61.2596,0.0,,35.25,,67.6309,0.5196,0.1178,3.0894,2.0894,32.3691,,34.852,6.3869,56.4927,-15.2538,41.2389,1.7808,10.3294,56.3656,6.3725,8.275,
1999-2,,1.12,,,1.8588,0.153,3.6466,7.4954,13.18,1429032233.75,,107112077.6,,0.0,,13.61,,36.1789,2.5308,2.1346,1.5669,0.5669,63.8211,,42.2357,,87.9379,-45.7022,42.2357,0.4865,4.2618,,2.0469,1.2414,
1999-4,,2.5193,0.2225,0.381,1.3012,0.1704,11.319,10.4864,15.2588,3085534804.43,-10.7436,320917942.63,32.8575,313992698.81,,12.84,1416.1196,30.3274,2.0535,1.5281,1.4353,0.4353,69.6726,0.2029,41.1796,,77.6699,-36.4903,41.1796,1.0794,8.7422,,4.635,3.1326,
2000-2,,2.72,0.3421,,1.3012,0.3431,5.3004,12.1202,19.9931,1649025828.97,15.3946,176388617.8,87.6541,202566699.95,,7.39,750.7526,27.5794,1.8603,1.5117,1.3808,0.3977,72.4206,0.3159,41.6358,,71.9885,-30.3527,41.6358,0.4373,4.3232,,2.5004,1.0049,
2000-4,13.81,2.69,0.4758,,1.3055,0.2859,9.6808,10.7991,18.6842,3444582934.97,11.6365,349228551.37,16.4909,370892880.17,18.1215,13.87,421.4253,30.443,1.4865,1.1466,1.4377,0.4597,69.557,0.3841,45.9383,,60.549,-14.6107,45.9383,0.8964,7.8366,,5.9456,2.0345,
2001-2,10.0,2.9,0.191,0.281,1.3058,0.4539,6.5265,14.161,22.8369,1977472224.31,19.9176,281004042.39,59.3096,281061046.09,38.7499,9.685,501.3591,32.7945,1.4587,1.0827,1.488,0.51,67.2055,0.1291,55.0509,18.1094,66.3399,6.8204,73.1603,0.4609,3.2697,9.9396,2.7133,0.9937,1.3781
2001-4,18.44,2.9579,0.0477,0.5374,1.3058,0.4718,11.7327,11.939,21.2961,4430827338.73,28.6318,537370232.74,53.8735,533329683.54,43.7962,18.17,461.6572,36.3487,1.4425,1.176,1.5711,0.6081,63.6513,0.0265,44.955,9.7274,57.2401,-2.5577,54.6824,0.9827,8.008,37.0087,6.2893,2.0073,2.4998
2002-1,,2.9499,,,1.3058,0.6344,3.7341,13.3572,23.578,1489424714.3,,191460713.0,,,,6.2367,,41.3273,1.4145,1.1785,1.7044,0.7489,58.6727,,36.575,11.3412,63.9477,-16.0315,47.9162,0.2796,2.4607,7.9357,1.4074,0.5045,0.8462
2002-2,11.38,3.3149,1.2247,0.357,1.3058,0.8288,6.8527,10.6036,20.924,3610026219.32,82.5576,357035824.03,27.0572,361573109.05,28.6458,10.77,533.5199,43.2403,1.4713,1.2365,1.7618,0.8118,56.7597,0.4551,32.209,6.98,52.3743,-13.1853,39.189,0.6463,5.5885,25.788,3.4368,1.1068,2.0591
2002-3,,3.491,,,1.3058,1.0049,9.6349,10.1684,21.0171,5618634064.1,,533106237.03,,550581534.99,,15.27,,46.1585,1.3996,1.1818,1.8573,0.9138,53.8415,,31.9769,7.7361,53.6769,-13.9639,39.713,0.9475,8.4436,34.9014,5.0301,1.597,3.2484
2002-4,18.87,3.3749,1.94,0.6164,1.3063,0.7957,11.3608,9.3813,20.0505,7000588582.83,57.9973,622769186.29,14.7124,629966217.5,18.1195,18.27,337.1832,45.4579,1.4498,1.2177,1.8334,0.8908,54.5421,0.6453,34.6961,6.9376,53.5213,-11.8876,41.6337,1.211,10.3758,51.8911,6.7263,2.0185,3.6638
2003-1,,3.5949,0.1836,,1.3063,1.0158,3.4007,12.6091,21.0137,1854774125.56,24.5296,220056669.74,14.9357,,,6.12,533.621,46.215,1.4869,1.2741,1.8593,0.9181,53.785,0.0556,39.2927,11.7598,70.544,-19.4915,51.0525,0.2697,2.2905,7.6532,1.2758,0.4007,0.9146
2003-2,10.74,3.7726,0.6069,0.3829,1.3212,1.1786,6.5743,13.1994,21.3484,3501209245.63,-3.0143,382867222.21,7.235,378818338.64,4.7695,10.15,415.8587,42.6534,1.5329,1.3048,1.7438,0.8418,57.3466,0.1911,42.7148,16.0719,82.9226,-24.1359,58.7867,0.4981,4.214,11.1997,2.1707,0.7596,1.6956
2003-3,,3.9298,0.8857,,1.3214,1.3356,9.7031,12.5909,19.7432,5506866513.8,-1.9892,539890204.72,1.2725,,,13.74,346.1941,40.7437,1.5794,1.3105,1.6876,0.7961,59.2563,0.2831,43.8953,12.5655,71.3908,-14.93,56.4608,0.7706,6.151,21.4874,3.782,1.1854,2.6905
2003-4,16.55,4.0285,0.7912,0.63,1.3238,1.3364,9.5986,10.7699,18.3489,5851438324.08,-16.4151,629853939.27,1.1376,586323244.54,-6.9278,15.64,274.4319,37.0744,2.1031,1.8869,1.5892,0.5998,62.9256,0.3274,41.5508,13.4235,80.0534,-25.0791,54.9743,0.8912,8.6641,26.8187,4.497,1.2406,3.707
2004-1,,4.1181,0.024,,1.3238,1.426,1.3114,6.236,16.9741,1437444520.92,-22.5003,89658825.52,-59.2565,88738863.31,,2.18,157.4719,41.4065,1.9107,1.6959,1.7067,0.7192,58.5935,0.0081,39.8301,22.5785,103.3295,-40.9209,62.4086,0.2103,2.2596,3.9861,0.871,0.2678,1.3053
2004-2,5.91,2.0353,0.2514,0.1207,0.3123,0.5389,3.562,8.3133,17.3648,2902046310.54,-17.113,241403664.55,-36.9485,240551065.67,-36.4996,5.93,201.1897,41.0477,1.9151,1.6556,1.6963,0.7087,58.9523,0.1743,43.0746,20.9161,96.2001,-32.2094,63.9907,0.4285,4.1788,8.6058,1.8711,0.5475,2.613
