,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1997-4,,1.0,,,,,14.9415,3.9717,10.2375,6526872808.55,,259225566.13,,,,28.41,,47.4004,1.297,0.165,1.9012,0.9012,52.5996,,30.6456,,2.849,27.7966,30.6456,3.762,11.7472,,126.3588,11.3756,
1998-4,,1.0,,,,,13.7882,4.0953,9.9742,5899978520.86,-9.6048,241622024.14,-6.7908,,,26.48,,48.4376,1.395,0.3101,1.9394,0.9394,51.5624,,34.4241,,3.418,31.0061,34.4241,3.3668,10.4578,,105.3236,9.5196,
1999-4,,1.56,,,0.5385,,11.8531,4.2501,9.9618,5922537525.68,0.3824,251711645.88,4.1758,,,17.97,,43.469,1.022,0.1964,1.7689,0.7689,56.531,,36.8501,,3.7139,33.1362,36.8501,2.7889,9.7693,,96.932,8.5959,
2000-2,,,,,,,,4.9852,10.7651,2929767146.42,,146055849.54,,,,,,,,,,,,,,,,,,,,,,,
2000-3,,,,,,,,6.0559,12.2929,4177434607.93,,252982556.61,,,,,,,,,,,,,,,,,,,,,,,
2000-4,18.7,1.74,0.14,,0.5385,0.134,11.2512,4.8977,10.9421,5898473064.86,-0.4063,288891610.43,14.7709,295502530.21,,18.47,266.287,41.1436,0.8935,0.3163,1.699,0.699,58.8564,0.1176,39.0261,,4.4136,34.6125,39.0261,2.2972,9.2246,,81.5669,7.4256,3.5222
2001-2,6.11,2.81,0.133,0.15,1.5297,0.2352,3.6011,5.9646,11.6456,2907538582.1,-0.7587,173422692.86,18.7372,174080765.31,,4.933,325.4859,49.5927,1.4935,1.2127,1.9838,0.9838,50.4073,0.0482,39.0913,6.5902,27.1899,18.4916,45.6815,0.6037,4.6046,27.3132,6.6201,1.5216,1.7325
2001-3,,2.86,,,1.5297,0.2869,4.7659,5.7305,11.6519,4153524193.52,-0.5724,238019711.74,-5.9146,240722200.0,,6.85,,51.1643,1.4701,1.1136,2.0477,1.0477,48.8357,,43.9589,17.0913,11.5971,49.4531,61.0502,0.8317,6.1421,15.7975,23.2817,2.3643,2.4977
2001-4,8.09,2.78,-0.3,0.22,1.5297,0.171,5.1697,4.5985,11.2879,5581354214.8,-5.3763,256658839.96,-11.1574,267083668.3,-9.6171,7.39,264.8678,52.2299,1.2864,0.9405,2.0934,1.0934,47.7701,-0.0991,44.7533,11.3602,8.7167,47.3968,56.1135,1.1242,8.0441,31.6895,41.2998,3.3219,3.38
2002-1,,2.8233,,,1.5297,0.2154,0.7518,4.642,11.0698,1197620984.37,,55593509.11,,,,1.5753,,53.054,1.1551,0.8542,2.1301,1.1301,46.946,,57.4456,22.131,20.2302,59.3464,79.5766,0.162,1.5667,4.0667,4.4488,0.4625,0.7437
2002-2,3.82,2.887,0.405,0.11,1.5297,0.2793,1.8383,4.7555,11.3702,2846500214.01,-2.0993,135364843.48,-21.9451,135272071.52,-22.2935,3.75,400.4165,51.5972,1.0565,0.7193,2.066,1.066,48.4028,0.1315,47.6556,10.1936,16.095,41.7542,57.8492,0.3866,3.7771,17.6582,11.1836,1.2405,0.8249
2002-3,,2.95,,,1.5297,0.3391,2.7676,4.7528,11.5186,4420795360.81,6.4348,210113480.67,-11.7243,210024500.0,-12.7523,5.7,,53.4451,1.094,0.7931,2.148,1.148,46.5549,,48.0932,9.8452,12.1967,45.7417,57.9384,0.5823,5.6141,27.4244,22.1372,1.7246,1.2967
2002-4,8.42,2.87,1.09,0.24,1.53,0.2287,3.9314,4.7688,12.2608,6404781500.66,14.7532,305433330.6,19.0036,315067342.42,17.9658,8.5,446.3036,56.5518,1.0746,0.7966,2.3016,1.3016,43.4482,0.2908,45.5443,8.0889,15.206,38.4272,53.6332,0.8244,7.9044,44.5057,23.6749,2.3165,1.9139
2003-1,,2.94,0.8009,,1.53,0.2974,1.0184,4.524,10.9432,1899691518.9,58.6221,85942050.43,54.5901,,,2.34,722.9588,57.2891,1.0593,0.8292,2.3413,1.3413,42.7109,0.203,40.0338,6.6321,9.4505,37.2154,46.6659,0.2251,2.2481,13.5704,9.5233,0.5845,0.3798
2003-2,5.52,3.04,1.3614,0.16,1.53,0.3919,2.3391,4.9262,13.2398,4140938560.12,45.4747,280877838.59,50.6986,203962549.03,50.7795,5.37,638.4442,58.6313,1.1541,0.8565,2.4173,1.4173,41.3687,0.3163,45.5431,5.2497,17.8536,32.9392,50.7928,0.4748,3.9523,34.2879,10.082,1.1522,0.8398
