,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2006-4,304.84,0.6,0.86,0.22,,-0.4056,22.4149,10.0123,61.9108,80012313.51,,8673546.08,,8005476.53,,144.83,,87.0718,0.8462,0.5895,7.735,5.1962,12.9282,0.2755,,0.1825,7.6259,-7.4434,0.1825,2.2387,,1972.3984,47.2077,3.1075,8.008
2007-4,88.51,1.25,1.14,0.73,0.0824,0.134,33.572,26.6602,72.3682,97618206.2,22.004,26150357.17,201.4956,25302506.46,216.065,52.45,132.6589,58.2123,1.1908,1.1289,2.3931,1.3931,41.7877,0.6548,,1.0703,34.3672,-33.2969,1.0703,1.2593,,336.3527,10.4751,2.5643,2.5855
2008-3,,,,0.4761,,,,22.4007,74.2828,85023248.99,,19045784.95,,,,,,,,,,,,,,,,,,,,,,,
2008-4,44.23,1.96,0.54,0.71,0.0899,0.7872,23.2292,24.4919,73.8186,115599525.02,18.42,28312496.2,8.2681,27588531.7,9.0348,36.08,93.6029,36.9575,2.2418,1.9984,1.5862,0.5862,63.0425,0.4695,,2.3102,27.1379,-24.8277,2.3102,0.9484,,155.8339,13.2656,2.2771,1.7663
2009-1,,,,0.1962,,,,27.6438,76.3018,28395471.93,,7849581.56,,,,,,,,,,,,,,,,,,,,,,,
2009-2,17.77,2.09,0.56,0.38,0.0899,0.9199,12.4028,26.4887,76.1318,57787646.74,,15307193.42,,15174635.12,,18.27,114.5692,31.5416,1.9104,1.7413,1.4607,0.4607,68.4584,0.5828,,2.3483,0.9229,1.4254,2.3483,0.4682,,76.6524,195.044,1.1794,0.8835
2009-3,,2.34,0.79,0.6299,0.0899,1.1671,20.6493,28.0421,76.4097,89845408.79,5.6716,25194563.04,32.2842,23646764.92,,26.9,117.1455,21.6609,1.7506,1.4354,1.2765,0.2765,78.3391,1.2183,,3.0607,1.5686,1.4921,3.0607,0.7364,,88.2165,172.1226,1.885,1.3843
2009-4,38.65,2.58,1.25,0.87,0.0899,1.3227,26.8117,27.375,76.922,127106854.85,9.9545,34795485.53,22.898,32711513.29,18.5692,33.6966,109.052,23.5613,1.9811,1.7157,1.3082,0.3082,76.4387,1.5715,,1.8861,4.9005,-3.0144,1.8861,0.9794,,190.8677,73.4616,2.2851,1.9709
2010-1,,9.76,0.13,0.206,7.4729,1.1602,2.6563,26.8769,78.8306,34099436.84,20.0876,9164870.95,16.7562,9054108.73,,2.93,99.7807,5.9135,15.2605,15.0794,1.0629,0.0629,94.0865,0.2146,,1.9508,6.4548,-4.504,1.9508,0.0988,,46.1359,13.9431,0.1266,0.5319
2010-2,4.53,9.3,0.34,0.35,7.4729,0.7056,5.0856,23.6268,78.7221,71709769.72,24.0919,16942733.97,10.6848,16253133.32,7.1072,3.4035,63.7673,6.2874,14.1,13.9462,1.0671,0.0671,93.7126,0.5517,,2.4698,6.4472,-3.9774,2.4698,0.2152,,72.881,27.9189,0.28,1.1073
