,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2017-4,1.95,2.95,0.3,0.02,,,0.9936,1.1121,36.6297,530060629.41,,5894559.16,,1727600.0,,1.9995,,50.3081,2.1248,1.1791,2.0124,1.0124,49.6919,0.0999,163.3172,85.2616,63.8422,184.7366,248.5788,0.8935,2.2043,4.2223,5.6389,1.3419,6.186
2018-4,12.12,3.33,0.3,0.11,,,5.3134,5.2197,39.5872,728644765.15,37.4644,38033404.06,545.229,32741100.0,1795.1783,11.4272,42.02,60.2999,1.2653,0.637,2.5189,1.5189,39.7001,0.0588,145.5075,69.155,71.7618,142.9007,214.6625,1.0179,2.4741,5.2057,5.0166,1.7232,3.9033
2019-2,,,,,,,,10.5458,48.2814,395408800.0,,41699000.0,,37797900.0,,,,,,,,,,,,,,,,,,,,,
2019-4,25.51,1.59,0.19,0.3,,,11.0845,12.0906,50.6846,877357946.98,20.4096,107544527.53,182.7634,96159900.0,193.6978,18.5612,86.5245,46.2318,1.6624,0.9064,1.8598,0.8583,53.7682,0.1374,196.2602,68.9061,77.5094,187.6569,265.1663,0.9168,1.8343,5.2245,4.6446,1.6233,2.7313
2020-1,-0.12,,0.05,,,,,-0.8383,52.9988,127014025.55,,-703413.65,,-1442300.0,,,,,,,,,,,,,,,,,,,,,
2020-2,15.98,1.87,0.31,0.28,0.0364,0.783,8.5893,23.2724,62.4962,428667409.31,8.4112,100695912.99,141.4828,87071800.0,130.3615,14.7957,152.6158,45.6103,1.4369,0.7685,1.8386,0.8359,54.3897,0.2008,326.146,78.6301,72.2659,332.5102,404.7761,0.3691,0.5519,2.2892,2.4908,0.6158,1.1552
2020-3,,,0.4333,0.41,,,,20.7957,57.8776,708961636.6,,149097226.13,,,,,,,,,,,,,,,,,,,,,,,
2020-4,31.17,2.11,0.78,0.58,0.0364,0.9703,17.3368,20.8165,60.1649,999007002.83,13.8654,210532458.56,95.7631,187527000.0,95.0158,27.4205,132.8177,42.2726,1.5251,0.8743,1.7323,0.7286,57.7274,0.5043,256.2278,70.5371,66.9381,259.8268,326.7649,0.8328,1.405,5.1037,5.3781,1.4029,2.5618
2021-1,4.79,2.21,0.01,0.1,0.0364,1.0737,2.7148,15.6687,56.4719,235564586.64,85.4634,37664909.85,5454.589,34755600.0,2509.7345,4.6771,77.384,42.6314,1.3664,0.7251,1.7431,0.7389,57.3686,0.0087,267.3003,79.8651,60.7821,286.3833,347.1654,0.1733,0.3367,1.1269,1.4807,0.3026,0.5226
2021-2,9.82,3.451,0.1523,0.24,1.2681,1.0907,5.5897,16.6642,55.3029,548006610.13,27.8396,88561629.94,-12.0504,81508348.62,-6.3895,6.3364,85.3076,28.1596,2.5283,1.7376,1.392,0.3917,71.8404,0.1127,234.375,70.8941,59.028,246.2411,305.2691,0.3354,0.768,2.539,3.0494,0.5254,1.2048
2021-3,14.27,3.6148,0.3176,0.41,1.2681,1.2546,9.5519,18.2675,56.6511,857127530.33,20.899,154949087.08,3.9249,140885553.89,,10.584,93.4674,25.2269,2.6514,1.6733,1.3374,0.3369,74.7731,0.2608,242.8931,69.5374,60.1537,252.2768,312.4305,0.5229,1.1116,3.8828,4.4885,0.8536,1.8547
2021-4,17.21,3.7672,0.641,0.53,1.2964,1.3266,11.7788,17.306,56.8441,1177896227.39,17.9067,204747570.06,-2.7477,181956543.52,-2.9705,13.4198,86.301,29.1697,2.3001,1.4836,1.4118,0.4087,70.8303,0.4163,234.4055,69.5289,77.8749,226.0595,303.9344,0.6806,1.5358,5.1777,4.6228,1.1947,2.3705
2022-1,28.66,5.0527,1.3794,1.26,1.3203,2.5894,19.3392,37.094,64.3442,1369921651.93,481.5482,511409206.22,1257.7869,509608260.08,1366.2623,24.9916,338.9726,34.7207,2.1551,1.3664,1.5319,0.5289,65.2793,0.5161,85.2353,15.7115,32.4746,68.4722,100.9468,0.5214,1.0559,5.7283,2.7714,0.8493,2.4159
2022-2,36.28,3.5986,1.0908,1.17,0.6678,1.836,24.1629,28.0888,56.1815,2337039178.6,326.4619,665721458.5,651.7042,609826699.39,648.177,32.627,166.8761,38.5782,1.7831,1.0904,1.6281,0.6231,61.4218,0.4865,87.6254,19.9789,40.0927,67.5116,107.6043,0.8602,2.0542,9.0095,4.4896,1.486,3.9959
2022-3,45.8,4.002,1.4139,1.54,0.6784,2.202,32.1906,28.6257,56.3559,3128991671.13,265.0556,873218096.89,463.5516,821788811.13,483.3024,38.4822,181.5831,33.1446,2.0762,1.3391,1.4958,0.5006,66.8554,0.7058,94.1652,29.8481,46.9753,77.038,124.0133,1.1245,2.8673,9.0458,5.7477,1.9986,4.817
