,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2011-4,38.71,2.9145,1.5872,,,1.7986,24.498,25.2463,59.4388,67393819.47,,17014416.45,,14643600.0,,32.433,,24.466,2.5525,1.7807,1.3239,0.3239,75.534,1.6814,,9.4909,33.4029,-23.912,9.4909,0.9704,,37.9311,10.7775,2.0285,2.3076
2012-4,36.52,4.2831,1.5002,,0.0966,3.0587,29.0276,26.1674,62.5744,89843488.74,33.3112,23509662.47,38.175,22774200.0,55.5232,30.1716,136.9384,15.789,4.1602,3.5888,1.1875,0.1875,84.211,1.8681,,13.0575,14.905,-1.8475,13.0575,1.1093,,27.5704,24.153,2.2247,2.7041
2013-4,28.97,3.02,0.74,0.69,0.8892,1.1303,24.3204,29.6826,61.7402,101304950.97,12.7571,30069895.62,27.9044,28254000.0,24.0614,21.3928,145.0989,9.1705,8.0841,8.0841,1.101,0.101,90.8295,2.4132,,26.6694,10.1379,16.5315,26.6694,0.8193,,13.4986,35.5104,1.4519,2.4554
2014-4,17.1,3.36,0.88,0.54,0.8892,1.406,15.5339,22.1848,55.0763,113004258.45,11.5486,25128021.09,-16.4346,19834100.0,-29.8007,16.0678,87.4258,6.9595,5.6271,5.1113,1.0748,0.0748,93.0405,3.5118,,21.554,15.3721,6.1819,21.554,0.7002,,16.7022,23.4191,1.5372,1.8499
2015-4,23.95,4.28,1.48,0.91,0.8892,2.2709,21.1667,26.0861,59.9568,162464715.76,43.7687,42535017.88,69.2732,36608900.0,84.5756,21.3852,96.1168,9.3851,5.0435,4.8283,1.1036,0.1097,90.6149,3.1553,,7.9361,13.2749,-5.3388,7.9361,0.8114,,45.3623,27.1189,2.0386,1.9005
2016-4,21.21,4.01,1.34,0.78,,,15.8225,19.8273,56.2332,191659600.0,17.97,36374700.0,-14.4829,30999600.0,-15.3222,19.4951,73.1068,19.4153,2.3852,2.1352,1.2409,0.258,80.5847,1.298,,22.0843,25.6789,-3.5946,22.0843,0.798,,16.3012,14.0193,1.9442,2.005
2017-4,18.76,4.93,1.28,0.8415,1.0788,2.6671,15.397,18.9786,59.5776,214557254.42,11.947,40269316.67,10.7069,37780900.0,21.8754,16.7438,64.8599,14.4168,3.5842,3.302,1.1685,0.1685,85.5832,1.5384,,35.8173,35.8248,-0.0075,35.8173,0.8113,,10.051,10.0489,2.0639,1.8706
2018-4,25.23,6.0,2.04,1.3718,1.0788,3.6944,21.3895,25.1181,63.3321,266661897.18,24.2847,66980403.94,66.3311,62414800.0,65.202,22.8731,87.6364,15.1881,4.7152,4.477,1.1791,0.1791,84.8119,1.9,,41.7295,28.0003,13.7292,41.7295,0.8516,,8.627,12.857,1.8134,2.0861
2019-2,12.71,6.46,0.63,0.77,1.0788,4.1343,10.5699,26.8319,64.7583,139458400.0,,37419400.0,,31918100.0,,11.8563,98.7179,12.998,4.7411,4.4385,1.1494,0.1494,87.002,0.6556,,61.3957,33.3099,28.0858,61.3957,0.3939,,2.9318,5.4038,0.8221,1.1285
2019-3,18.63,,0.9517,1.2049,,,,26.9705,64.6678,218117449.3,,58827307.28,,52263000.0,,,,,,,,,,,,,,,,,,,,,
2019-4,22.95,7.23,1.78,1.529,1.0788,4.8753,19.8478,24.8265,63.2401,300701300.84,12.765,74653547.28,11.4558,67330300.0,7.8755,21.1578,89.4403,13.3034,3.9454,3.612,1.1534,0.1534,86.6966,1.6044,,60.6142,39.7395,20.8747,60.6142,0.7995,,5.9392,9.059,1.7391,2.4189
2020-1,-0.7,,,-0.0508,,,,-6.261,47.1803,39586230.93,,-2478475.95,,-2343746.82,,,,,,,,,,,,,,,,,,,,,
2020-2,6.26,7.69,0.71,0.4669,1.0788,5.3421,5.35,18.9762,57.0852,120120948.29,-13.8661,22794437.31,-39.0839,19527000.0,-38.8215,6.0682,63.629,15.6149,3.181,2.9321,1.185,0.185,84.3851,0.502,,95.8007,65.0524,30.7483,95.8007,0.2819,,1.8789,2.767,0.6764,0.9742
2020-3,12.06,8.1539,0.4596,0.9272,1.0788,5.8025,10.4609,22.3905,59.6602,202193065.9,-7.3008,45272133.05,-23.0423,41475600.0,-20.6406,11.3717,81.9705,13.1825,3.2304,2.8888,1.1518,0.1518,86.8175,0.3712,,88.0971,49.7861,38.311,88.0971,0.4672,,3.0648,5.4232,1.2203,1.6447
2020-4,15.73,8.4607,2.5611,1.234,1.0788,6.0879,13.4094,20.9986,59.9267,286932933.76,-4.5788,60251786.18,-19.2915,54637811.69,-18.8511,14.5855,77.5895,15.9813,4.1833,3.7304,1.1902,0.1902,84.0187,1.5914,,83.4666,50.493,32.9736,83.4666,0.6386,,4.3131,7.1297,1.6453,2.2978
2021-1,1.54,14.8114,0.0888,0.2005,8.8412,4.7497,1.5205,15.5514,59.3128,76925937.0,94.325,11963063.25,582.6782,9174295.81,491.4372,1.2407,46.0924,10.8762,15.9762,15.4802,1.122,0.122,89.1238,0.0491,,87.8134,58.6854,29.128,87.8134,0.0978,,1.0249,1.5336,0.1711,0.4356
2021-2,4.11,14.11,0.4136,0.5798,8.8412,4.8216,4.4093,21.2933,61.3231,169797047.78,41.3551,36174097.06,58.697,29618686.62,51.6803,3.7335,63.5419,15.4097,7.4948,7.2804,1.1822,0.1826,84.5903,0.1522,,89.3522,50.7586,38.5936,89.3522,0.2071,,2.0145,3.5462,0.3896,0.9397
2021-3,6.6,15.256,1.0022,0.9549,8.8412,5.1943,6.8296,23.057,59.8042,261450479.72,29.3073,60438018.58,33.4994,50006004.19,20.5673,6.0854,67.6298,18.3008,5.235,4.8653,1.224,0.2347,81.6992,0.2799,81.0154,107.3089,85.026,103.2983,188.3243,0.2962,3.3327,2.5161,3.1755,0.5494,1.2568
2021-4,8.54,15.2024,1.5251,1.2559,9.2427,5.3153,9.0247,20.85,58.6488,394704752.61,37.5599,80055681.76,32.8686,66928326.35,22.4945,7.8894,62.2567,19.2021,5.0825,4.6751,1.2377,0.2521,80.7979,0.398,80.7501,99.9362,70.9597,109.7266,180.6863,0.4328,4.4582,3.6023,5.0733,0.803,1.8299
2022-1,2.18,15.5821,0.3136,0.3352,9.2872,5.6506,1.7013,19.844,56.8154,115093706.41,49.6163,22377006.12,87.0508,19016626.03,107.2816,2.1515,63.905,18.4758,5.2836,4.891,1.2266,0.2403,81.5242,0.0837,72.0865,123.2877,91.3613,104.0129,195.3742,0.0857,1.2485,0.73,0.9851,0.142,0.3807
2022-2,5.38,9.22,0.4267,0.496,5.0753,3.4462,4.3286,23.371,58.8514,250711907.75,47.6539,56280291.22,55.5817,49131524.35,65.8802,5.3237,79.3835,18.4229,4.9957,4.6227,1.2258,0.2396,81.5771,0.1911,72.8774,123.7283,86.5426,110.0631,196.6057,0.1852,2.4699,1.4548,2.0799,0.3111,0.8208
2022-3,8.97,9.644,0.8777,0.8377,5.1393,3.7717,7.13,24.5367,59.3368,401032064.01,53.3874,95050598.74,57.2695,85693373.4,71.3662,8.6482,86.5807,18.4694,4.9113,4.5203,1.2265,0.24,81.5306,0.3792,73.5815,119.3792,82.3346,110.6261,192.9607,0.2906,3.6694,2.2617,3.2793,0.4852,1.297
2022-4,11.03,9.67,1.525,1.0625,5.1648,3.9467,8.7789,22.5792,57.139,545108653.48,38.1054,118048837.87,47.4584,106340068.69,58.8865,10.4796,75.0902,18.9224,4.5047,4.0971,1.2334,0.2473,81.0776,0.6231,68.0362,112.0553,84.0317,96.0598,180.0915,0.3888,5.2913,3.2127,4.2841,0.6589,1.716
