,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2011-4,28.05,3.23,0.07,0.69,1.6081,0.5906,12.0996,20.0045,44.3058,160625265.72,,32446224.07,,27048300.0,,21.3045,,40.3784,1.9367,1.3999,1.6772,0.7041,59.6216,0.0321,220.5612,114.3256,108.4468,226.44,334.8868,0.6048,1.6322,3.1489,3.3196,0.774,3.3058
2012-4,21.64,4.02,0.51,0.78,1.6114,1.2884,12.535,19.2713,47.516,189706622.3,18.1051,36972124.62,13.9489,30260100.0,11.8743,19.5182,168.4854,37.9099,1.7302,1.113,1.6106,0.6359,62.0901,0.198,224.2991,104.8279,101.8359,227.2911,329.127,0.6504,1.605,3.4342,3.5351,0.9139,2.9008
2013-4,17.64,4.8,0.91,0.78,1.6114,2.0218,11.0941,16.8382,47.242,224357453.51,18.2655,36646614.16,-0.8804,31570800.0,4.3314,16.2103,138.1622,34.8561,2.1337,1.5056,1.5351,0.5601,65.1439,0.3377,205.4443,105.1095,92.7692,217.7846,310.5538,0.6589,1.7523,3.425,3.8806,0.9969,2.6667
2014-1,-0.58,,-0.4196,-0.03,,,,-5.7618,43.2687,29762045.92,,-1296269.51,,,,,,,,,,,,,,,,,,,,,,,
2014-2,6.33,5.1103,-0.1672,0.31,1.6079,2.3357,4.2097,13.3724,47.1983,116152409.86,,14783726.28,,14309532.86,,6.1421,114.2266,32.6999,2.154,1.4435,1.4859,0.509,67.3001,-0.0643,195.1854,127.2175,91.3984,231.0045,322.4029,0.3148,0.9222,1.4149,1.9694,0.4956,1.2969
2014-3,9.02,5.25,-0.19,0.45,1.6079,2.4751,5.9578,13.1206,46.5795,171443616.55,,21347788.89,,20453500.0,,8.6338,109.9269,33.8781,2.0881,1.3496,1.5124,0.5369,66.1219,-0.069,204.8248,128.4735,96.1504,237.1479,333.2983,0.4541,1.3182,2.1016,2.8081,0.7251,1.8995
2014-4,16.18,5.6412,0.9271,0.8448,1.6079,2.8059,10.4616,16.4729,47.9743,253979385.03,13.203,39791283.3,8.5811,36390225.44,15.2656,14.9759,128.0786,36.2185,1.9651,1.4049,1.5679,0.5951,63.7815,0.2762,184.1998,116.7277,97.5689,203.3586,300.9275,0.6351,1.9544,3.0841,3.6897,0.9901,2.5791
2015-1,0.5,6.5345,-0.3219,0.03,3.231,2.1331,0.3712,4.7972,41.8078,39716459.22,33.4467,1798020.89,238.7073,-54111.79,,0.4381,27.8451,27.9163,2.8768,2.0698,1.3873,0.4013,72.0837,-0.1228,310.559,213.0178,168.5393,355.0375,523.5768,0.0774,0.2898,0.4225,0.534,0.1159,0.3165
2015-2,4.33,6.5756,-0.0549,0.28,3.231,2.1741,3.9241,13.9263,45.6627,134676509.49,15.9481,16937190.43,14.5665,14400325.02,0.6345,4.1015,101.7882,17.0634,4.1288,2.8017,1.2057,0.2146,82.9366,-0.0389,191.7137,134.1282,92.7214,233.1205,325.8419,0.2818,0.9389,1.342,1.9413,0.437,1.078
2015-3,6.7,6.7126,-0.5703,0.42,3.231,2.3112,5.8532,14.1834,47.0999,199536442.92,16.386,25541300.55,19.6438,,7.6638,6.0589,88.8515,15.9639,4.2748,2.4255,1.19,0.2009,84.0361,-0.4229,231.0457,138.6179,85.8506,283.813,369.6636,0.4127,1.1686,1.9478,3.145,0.652,1.5217
