,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1998-4,19.9364,,,,,,10.027,56.5136,79.1138,625954385.0,,353749296.0,,,,,,49.7051,0.1561,0.1561,1.9883,0.9883,,,,,,,,0.1774,,,,41.7303,
1999-4,,1.54,,,0.5373,0.0035,7.7584,56.0514,80.0459,671302303.0,7.2446,376274569.0,6.3676,,,8.53,,28.5476,0.7589,0.6927,1.3995,0.3995,71.4524,,,,,,,0.1384,,,,9.6025,
2000-4,,1.56,0.2084,,0.5373,0.0,6.0252,50.6132,70.0139,741302571.0,10.4275,375196775.0,-0.2864,,,8.4195,751.4555,29.0679,0.6018,0.5391,1.4098,0.4098,70.9321,0.3262,0.0844,,,0.0844,0.0844,0.119,4263.5365,,,3.2954,
2001-2,,,,,,,,48.7497,72.9382,363261494.0,,177088877.0,,,,,,,,,,,,,,,,,,,,,,,
2001-3,,1.66,0.17,,0.5373,0.1011,4.5624,48.9897,72.9598,590090981.0,,289083984.0,,,,6.09,1185.8409,25.7389,1.0995,1.023,1.3466,0.3466,74.2611,0.2871,0.1126,,,0.1126,0.1126,0.0931,2397.7643,,,1.3334,
2001-4,8.4,1.58,0.2,0.14,0.5373,,6.2344,49.3796,71.0961,792574490.0,6.9165,391369977.0,4.3106,370103947.0,,8.7,1150.0463,28.022,0.7203,0.6605,1.3893,0.3893,71.978,0.3305,0.0874,,,0.0874,0.0874,0.1263,4117.7939,,,2.0174,0.1621
2002-1,,1.7471,,,0.6899,0.0215,1.0399,38.464,71.0006,187633295.0,,72171252.0,,,,1.228,,22.7489,2.8167,2.7574,1.2945,0.2945,77.2511,,0.0914,,,0.0914,0.0914,0.027,984.8406,,,0.1637,0.0385
2002-2,3.95,1.79,0.09,0.067,0.6899,0.0617,3.1398,44.3354,77.2698,468385759.0,28.939,207660512.0,17.2634,206194225.0,,3.45,945.7321,13.5486,1.9035,1.7549,1.1567,0.1567,86.4514,0.3219,0.0913,,,0.0913,0.0913,0.0708,1971.3367,,,0.9387,0.0901
2002-3,6.77,1.84,,0.12,0.6899,0.1119,5.6358,47.1125,79.1208,799199256.0,35.4366,376523044.0,30.2469,374590750.0,,6.09,,12.8047,2.6167,2.4184,1.1469,0.1469,87.1953,,0.0926,,4.6459,-4.5533,0.0926,0.1196,2914.9566,,58.1153,1.4415,0.1541
2002-4,8.31,1.76,0.21,0.145,0.6899,0.0099,7.0544,34.1201,60.6046,1401352235.0,76.8102,475309804.0,21.4477,470988261.0,27.2584,8.04,879.871,18.7483,1.1049,1.048,1.2307,0.231,81.2517,0.5239,2.9114,2.117,34.8223,-29.7939,5.0284,0.2068,123.6511,170.0542,10.3382,2.2602,0.2664
