,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2012-4,17.95,2.23,0.7,0.38,,,9.4461,16.6969,37.7013,134133522.34,,22396080.73,,21030500.0,,17.1385,,44.884,1.1173,0.6785,1.8144,0.8144,55.116,0.3838,121.0694,58.8197,91.3682,88.5209,179.8891,0.5657,2.9735,6.1204,3.9401,1.618,1.3032
2013-4,23.87,2.84,0.68,0.61,,,13.6433,17.7825,44.9776,199159845.71,48.4788,35415627.19,58.1331,31232600.0,48.511,21.3228,157.5702,41.1166,1.7116,1.1392,1.6983,0.6983,58.8834,0.3418,90.3637,49.6531,64.8918,75.125,140.0168,0.7672,3.9839,7.2503,5.5477,2.254,1.8393
2014-4,12.17,3.21,0.53,0.37,,,7.4426,13.5935,42.0136,158336834.51,-20.4976,21523543.13,-39.2259,20204100.0,-35.3109,11.4721,109.414,36.6842,1.3666,0.9631,1.5794,0.5794,63.3158,0.2835,97.9325,68.0272,84.3151,81.6446,165.9597,0.5475,3.676,5.292,4.2697,1.761,1.1639
2016-4,3.41,3.49,0.23,0.12,0.6386,1.6143,2.1301,6.1392,37.3348,112235901.66,,6890380.17,,2669200.0,,3.3772,,36.9279,1.3158,0.8768,1.5855,0.5855,63.0721,0.1109,174.4271,116.6219,113.0121,178.0369,291.049,0.347,2.0639,3.0869,3.1855,1.0114,0.6796
2017-4,2.54,3.58,0.13,0.09,0.6386,1.6905,1.5254,2.5588,30.434,205151313.87,82.7858,5249347.08,-23.8163,2334700.0,-12.5318,2.5084,25.7696,42.6294,1.3325,0.9471,1.7431,0.7431,57.3706,0.0506,91.7501,84.9057,77.456,99.1998,176.6558,0.5962,3.9237,4.24,4.6478,1.5955,1.2149
2018-3,14.24,,,0.55,,,,14.6751,39.7368,217598410.58,,31932841.42,,30415000.0,,,,,,,,,,,,,,,,,,,,,
2018-4,17.82,4.32,0.8,0.7,0.7976,2.2065,10.1097,13.2071,40.2699,307882749.67,50.0759,40662484.29,674.6198,45394900.0,1844.3569,15.6991,89.1619,41.0873,1.6042,1.1582,1.6974,0.6974,58.9127,0.2658,86.8915,85.0501,75.991,95.9506,171.9416,0.7655,4.1431,4.2328,4.7374,1.7056,1.8203
2019-1,6.49,4.61,0.09,0.29,0.7973,2.5838,4.0081,18.681,42.8108,93028428.51,,17378619.89,,16062700.0,,6.2804,167.6488,35.2761,1.8505,1.2556,1.545,0.545,64.7239,0.036,85.9271,87.4976,63.4563,109.9684,173.4247,0.2146,1.0474,1.0286,1.4183,0.4557,0.5565
2019-2,13.02,4.82,0.33,0.6,0.7976,2.7103,7.8644,18.4844,43.3619,194402062.41,,35934060.8,,34211500.0,,12.4224,137.4855,38.9975,1.6535,1.1914,1.6393,0.6393,61.0025,0.1062,86.6927,86.6551,73.4964,99.8514,173.3478,0.4255,2.0763,2.0772,2.4491,0.8614,1.1533
2019-3,19.88,5.1652,0.5916,0.94,0.7976,3.0543,11.9353,19.054,43.6123,296929991.78,36.4578,56577187.9,77.1756,55431200.0,82.2495,18.256,136.7063,39.043,1.9365,1.4269,1.6405,0.6405,60.957,0.1788,88.4985,87.8849,66.6601,109.7233,176.3834,0.6264,3.0509,3.0722,4.0504,1.227,1.7797
2019-4,25.4,5.461,0.9957,1.24,0.7976,3.2275,15.3822,18.5385,43.1526,400925826.49,30.2203,74325740.49,82.787,72361073.13,59.4036,22.6838,133.1606,37.7939,1.9489,1.4341,1.6076,0.6076,62.2061,0.3001,87.1797,86.3786,64.296,109.2623,173.5583,0.8297,4.1294,4.1677,5.5991,1.6185,2.3716
2020-1,5.49,9.7153,0.1383,0.4,5.637,2.7514,3.6038,29.8106,35.6143,88765033.81,-4.5829,26461429.92,52.2643,13946681.66,-13.1735,3.4046,166.1578,17.4752,5.702,2.2168,1.2118,0.2118,82.5248,0.0672,102.5875,104.1064,69.482,137.2119,206.6939,0.1209,0.8773,0.8645,1.2953,0.1826,0.5212
2020-2,8.28,9.7385,0.4266,0.71,5.637,2.7747,7.1457,25.4669,37.9874,205366622.37,5.6401,52320925.41,45.6026,37078852.84,8.3812,6.7157,166.3859,16.7373,5.8241,2.8943,1.201,0.2013,83.2627,0.2176,83.9239,99.8558,61.0356,122.7441,183.7797,0.2806,2.1448,1.8026,2.9491,0.4348,1.1902
2020-3,11.13,10.0916,0.5987,1.01,5.6907,3.0741,9.8186,20.8063,36.778,366435723.22,23.4081,76275500.46,34.8167,59660542.12,7.63,9.4479,162.4589,21.2198,4.2112,2.5157,1.2694,0.2697,78.7802,0.2199,71.8792,95.6023,63.0767,104.4048,167.4815,0.4719,3.7563,2.8242,4.2805,0.7486,2.0096
2020-4,13.06,10.3051,0.868,1.22,5.6907,3.1642,11.755,18.1776,36.3687,516196825.03,28.7512,93351630.52,25.598,77020590.75,6.4393,11.3235,141.9057,22.7757,3.6802,2.4008,1.2949,0.2955,77.2243,0.285,73.381,87.7407,64.9316,96.1901,161.1217,0.6467,4.9059,4.103,5.5443,1.0452,2.7284
