,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2008-4,51.01,7.37,1.71,0.37,0.3461,5.3466,8.5504,5.0889,19.6773,294254093.99,,14974393.95,,13054200.0,,40.644,,78.9628,0.8565,0.5573,4.7535,3.7535,21.0372,0.0493,51.4882,63.5178,27.3823,87.6237,115.006,1.6802,6.9919,5.6677,13.1472,2.4844,6.4889
2009-4,63.66,1.78,0.22,0.86,0.5474,0.2104,17.076,8.6982,24.6228,395539996.16,34.4212,34404846.17,129.7579,33791500.0,158.8554,48.2891,270.3622,68.7277,1.1794,0.6241,3.1977,2.1977,31.2723,0.0575,58.5309,48.8732,23.0664,84.3377,107.4041,1.9632,6.1506,7.366,15.6071,2.7154,9.0146
2010-1,,,-0.12,0.21,,,,7.8759,16.3967,104616164.82,,8239503.54,,4884459.58,,10.93,,,,,,,,,,,,,,,,,,,
2010-2,28.32,,0.24,0.59,,,,9.2135,19.1281,255086528.3,,23502431.96,,20330922.31,,,,,,,,,,,,,,,,,,,,,
2010-3,,,,0.76,,,,7.8843,19.1132,385447899.32,,30389902.62,,,,,,,,,,,,,,,,,,,,,,,
2010-4,46.92,2.87,-0.17,1.09,0.5474,1.193,16.2573,7.8322,17.9148,557591780.86,40.9698,43671666.54,26.9346,38108000.0,12.7739,38.002,388.5685,62.8606,1.3134,0.8268,2.6926,1.6926,37.1394,-0.0358,51.9016,44.5423,19.1797,77.2642,96.4439,2.0757,6.9362,8.0822,18.7698,2.7089,11.1651
2011-1,,3.05,-1.26,0.18,0.5474,1.3711,2.0484,4.4406,16.7172,160370223.01,53.2939,7121455.41,-13.5694,7192358.71,47.2498,6.01,289.8511,68.3737,1.261,0.6627,3.1619,2.1619,31.6263,-0.1916,60.052,52.4414,17.8476,94.6458,112.4934,0.4613,1.4987,1.7162,5.0427,0.5772,2.8589
2011-2,21.11,3.55,-0.87,0.68,0.5474,1.8712,7.3918,6.8994,18.0164,393168241.02,54.1313,27126375.68,15.4194,26869918.47,32.1628,19.0969,565.1745,66.5402,1.3216,0.8211,2.9887,1.9887,33.4598,-0.1237,45.798,46.6164,20.5196,71.8948,92.4144,1.0714,3.9303,3.8613,8.7721,1.32,7.1889
2011-3,19.66,6.22,-1.09,0.79,3.5935,1.5269,7.6463,5.8738,18.0709,578252010.78,50.0208,33965185.83,11.7647,34094286.39,,10.2077,509.8877,42.5297,2.1951,1.613,1.74,0.74,57.4703,-0.2359,43.3916,50.5485,15.5855,78.3546,93.9401,1.3018,6.2224,5.3414,17.3238,1.5373,10.8657
2011-4,18.51,6.31,-0.78,0.86,3.5935,1.5492,8.8748,5.1019,17.5758,765743540.48,37.3305,39067259.75,-10.5432,36558650.32,-4.0657,11.5638,347.9552,40.8314,2.2509,1.6066,1.6901,0.6901,59.1686,-0.1781,44.6296,42.8174,17.1875,70.2595,87.447,1.7395,8.0664,8.4078,20.9455,2.0803,13.6794
