,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1995-4,,1.38,,,0.0102,0.2034,9.2457,19.3342,35.2475,51130650.09,,8932637.27,,,,12.85,,33.0659,3.2667,1.6292,1.494,0.5084,66.9341,,399.5117,32.3869,87.9056,343.993,431.8986,0.4782,0.9011,11.1156,4.0953,0.649,
1996-4,,1.7,,,0.0146,0.6079,14.907,21.254,28.1893,84733774.06,65.7201,16677846.92,86.7069,,,19.47,,34.4841,2.8573,1.9224,1.5263,0.5425,65.5159,,201.7937,56.6011,59.2388,199.156,258.3948,0.7014,1.784,6.3603,6.0771,0.929,
1997-2,,2.2,,,,,,19.674,32.8451,77485946.05,,13388228.72,,,,,,,,,,,,,,,,,,,,,,,
1997-4,,2.2,,,0.0102,0.8268,17.5909,18.6848,31.2029,151328499.18,78.5929,25720277.72,54.2182,,,23.21,,38.4531,2.0635,0.8234,1.6248,0.6482,61.5469,,184.9283,46.8402,56.6617,175.1068,231.7685,0.9415,1.9467,7.6857,6.3535,1.2719,
1998-2,,2.47,,,0.0107,1.0989,7.78,16.7366,27.6936,88077579.64,13.6691,13709783.13,2.4018,,,11.0,,33.5474,2.1092,0.6632,1.5048,0.5176,66.4526,,218.8716,38.6556,63.3758,194.1514,257.5272,0.4648,0.8224,4.6565,2.8402,0.6921,
1998-4,21.28,1.94,0.494,0.37,0.008,0.453,14.5009,17.8542,27.4585,155675770.73,2.8727,27134157.2,2.5435,,,19.25,255.1221,28.5106,2.1896,1.0011,1.3988,0.4091,71.4894,0.6217,217.8122,60.1192,60.1393,217.7921,277.9314,0.8122,1.6528,5.9881,5.9861,1.235,
1999-2,,2.06,0.2024,,0.008,0.5758,5.096,16.5029,25.3739,57560967.71,-34.6474,8664268.25,-36.8023,,,5.95,235.5414,15.5209,3.706,1.9054,1.1837,0.1878,84.4791,0.5219,217.6015,,57.9953,159.6062,217.6015,0.3088,0.8272,,3.1037,0.5418,
1999-4,,1.67,0.215,0.405,0.0056,0.3409,18.8269,34.1764,36.029,120713730.97,-20.4454,40465104.89,51.6805,23649472.78,,24.3,506.3372,31.7522,2.0456,1.4003,1.4652,0.4736,68.2478,0.2718,248.3101,,86.447,161.8631,248.3101,0.5509,1.4498,,4.1644,0.8612,
2000-2,,1.79,-0.1652,,0.0056,0.4628,5.134,29.3626,34.4566,45698407.21,-20.6087,13284183.34,53.3215,-1096539.77,,7.29,20.7269,29.1379,2.2291,1.5392,1.4112,0.4311,70.8621,-0.2136,280.5486,,105.9073,174.6413,280.5486,0.1748,0.6416,,1.6996,0.2604,
2000-4,6.11,1.67,-0.15,0.106,0.0079,0.3257,4.2909,14.3658,31.2014,74479907.98,-38.3004,10793124.98,-73.3273,-5837640.45,-124.684,6.35,-29.4303,27.3001,1.9845,1.1845,1.3755,0.3948,72.6999,-0.2253,348.1962,,117.8473,230.3489,348.1962,0.2987,1.0339,,3.0548,0.4831,
