,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1990-4,13.2162,,,,,,5.2838,,,0.0,,9677385.0,,,,,,,1.1154,0.3598,,,,,148.2213,,,148.2213,148.2213,,2.4288,,,0.0,
1991-4,,1.0,,,,,10.3897,6.6716,23.2211,295665700.0,,19725489.0,103.8308,,,21.97,,,1.0957,0.4361,,,,,116.2265,,85.7286,30.4979,116.2265,1.5573,3.0974,,4.1993,2.5778,
1992-4,,1.0,,,,,16.7398,9.2283,25.9191,433427551.0,46.5938,39998180.0,102.7741,,,36.3986,,,0.9288,0.4226,,,,,88.0497,27.7904,103.081,12.7591,115.8401,1.814,4.0886,12.9541,3.4924,3.141,
1993-2,,,,,,,,,,313044712.81,,,,,,,,56.6021,0.6952,-0.0224,2.3043,1.3043,,,,,,,,0.7936,,,,1.7451,
1993-4,,3.21,,0.91,2.1196,0.7294,30.0292,17.8336,33.3168,706389987.59,62.9776,125974767.62,214.9512,,,24.87,,9.7078,6.9559,2.5387,1.1075,0.1075,90.2922,,106.9646,14.2802,54.7179,66.5269,121.2448,1.6839,3.3656,25.2098,6.5792,2.8262,
1994-2,,2.58,,0.3185,1.128,0.2626,9.6275,17.5827,,322098847.11,2.8923,56633529.91,,,,9.98,,8.2797,9.3307,9.3307,1.0903,0.0903,91.7203,,,,,,,0.5476,,,,0.8925,6771.8201
1994-4,,2.73,,,1.128,0.2733,13.9424,14.4898,,606538000.0,-14.1355,87886000.0,-30.2352,,,15.94,,14.8196,4.9592,2.5608,1.174,0.174,85.1804,,,,,,,0.9622,,,,1.5959,
1995-2,,3.0,,,1.1783,0.4801,5.6596,11.6572,,350953200.0,8.9582,40911200.0,-27.7615,,,6.66,,15.1556,4.8178,4.8178,1.1786,0.1786,84.8444,,,,,,,0.4855,,,,0.8678,
1995-4,,2.4,,,1.0336,0.0187,8.5848,10.5498,24.7105,607492926.66,0.1574,64089283.85,-27.0768,,,11.13,,27.1006,2.0234,0.6121,1.3718,0.3718,72.8994,,165.5172,5.4733,11.6802,159.3103,170.9905,0.8137,2.175,65.7733,30.8214,1.5163,
1996-2,,2.49,,,1.0336,0.1032,3.0313,8.8709,,278856500.0,-20.5431,24737200.0,-39.5344,,,4.15,,29.1938,1.8032,1.8032,1.4123,0.4123,70.8062,,,,,,,0.3417,,,,0.7315,
1996-4,,2.73,,,1.3842,0.0338,5.4866,8.5542,22.7374,609008691.61,0.2495,52095700.78,-18.7139,,,6.3607,,26.143,1.8962,0.634,1.354,0.354,73.857,,171.5348,12.9743,10.2533,174.2558,184.5091,0.6414,2.0987,27.7472,35.1106,1.3454,
1997-2,,2.83,,,1.3874,0.1238,2.3625,7.8536,,341049777.97,22.303,26968302.72,9.0192,,,3.1842,,26.4803,2.0047,2.0047,1.3602,0.3622,73.5197,,,,,,,0.3008,,,,0.6279,
