,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2007-4,42.09,2.45,1.24,0.86,0.0106,1.2463,16.3017,18.598,40.4475,222583784.18,,41396114.67,,39387196.78,,35.2189,,53.7134,1.2674,0.8806,2.1605,1.1605,46.2866,0.4351,134.4437,77.0564,126.0504,85.4497,211.5001,0.8765,2.6777,4.6719,2.856,1.3093,3.6686
2008-4,27.0,3.21,0.22,0.76,0.0106,1.9351,14.7003,19.9595,39.4731,183834018.28,-17.4091,36692297.8,-11.3629,35767044.19,-9.1912,23.7904,441.5226,37.1172,1.8546,1.1799,1.5903,0.5903,62.8828,0.1158,172.29,103.1844,137.3312,138.1432,275.4744,0.7365,2.0895,3.4889,2.6214,1.0982,3.1017
2009-3,,,0.38,0.6,,,,19.7003,35.3286,147009003.32,,28961223.21,,28651664.51,,16.37,,,,,,,,,,,,,,,,,,,
2009-4,23.7,3.69,0.78,0.79,0.0106,2.3273,13.9217,18.7429,37.8172,202868987.26,10.3544,38023571.7,3.6282,37281743.07,4.2349,21.495,390.1236,41.2273,1.7357,1.4062,1.7015,0.7015,58.7727,0.301,134.5845,107.514,129.2593,112.8392,242.0985,0.7428,2.6749,3.3484,2.7851,1.0787,3.2507
2010-1,4.48,,-0.03,0.17,,,,19.5011,38.8843,41591140.15,,8110744.6,,,,,,,,,,,,,,,,,,,,,,,
2010-2,14.26,4.03,0.34,0.55,0.0106,2.6728,8.4823,20.4774,37.1522,127873395.83,,26185202.3,,25978815.41,,13.5338,494.0186,38.8541,1.9091,1.4337,1.6354,0.6354,61.1459,0.132,99.453,88.0885,117.2638,70.2777,187.5415,0.4142,1.8099,2.0434,1.535,0.5791,2.0878
2010-3,,4.27,0.35,0.78,0.0106,2.9088,11.5537,19.3379,36.9875,193985047.22,31.9545,37512589.66,29.527,37220532.44,29.9071,18.32,476.0099,41.2109,1.8544,1.3716,1.701,0.701,58.7891,0.1182,108.2381,94.3528,127.0409,75.55,202.5909,0.5975,2.4945,2.8616,2.1253,0.8197,3.1542
2010-4,25.53,11.27,0.59,1.03,7.6373,2.291,8.2911,18.6103,37.0692,265557122.05,30.9008,49421021.53,29.9747,48645578.72,30.481,6.8546,378.7724,19.0954,4.7517,4.1226,1.236,0.236,80.9046,0.2216,147.0348,78.6129,151.0764,74.5713,225.6477,0.4455,2.4484,4.5794,2.3829,0.5223,4.3243
2011-1,4.11,11.74,0.03,0.47,7.6373,2.7611,3.3855,30.1742,39.1546,100294882.66,141.1448,30263228.57,273.1252,22897516.59,,4.0293,592.5233,16.2337,5.5942,4.7622,1.1938,0.1938,83.7663,0.0123,155.2527,56.0119,127.8409,83.4237,211.2646,0.1122,0.5797,1.6068,0.704,0.1241,1.7883
2011-2,7.91,7.44,0.3,0.6,4.7582,1.4609,6.4205,25.2149,38.7861,228510551.83,78.7006,57618781.18,120.0433,48993415.6,88.5899,8.063,473.5667,20.9219,4.3391,3.4925,1.2646,0.2646,79.0781,0.151,153.8067,50.7886,120.4658,84.1295,204.5953,0.2546,1.1703,3.5441,1.4942,0.2816,4.1032
2011-3,10.69,7.65,0.26,0.81,4.7582,1.6671,8.5162,23.7301,38.4598,326238091.38,68.1769,77416536.33,106.3748,68817995.97,84.8926,10.5414,432.7941,20.7707,4.3437,3.3435,1.2622,0.2622,79.2293,0.1294,183.4488,58.3254,128.9521,112.8221,241.7742,0.3589,1.4718,4.6292,2.0938,0.3981,5.4369
2011-4,13.48,7.86,0.35,1.02,4.7582,1.7822,10.6597,22.2412,38.6854,440713316.39,65.958,98019761.5,98.3362,89292815.73,83.5579,12.9826,340.7907,20.3495,4.3699,3.2835,1.2555,0.2555,79.6505,0.1747,196.7751,53.1915,132.5625,117.4041,249.9666,0.4793,1.8295,6.768,2.7157,0.5378,6.5022
2012-1,4.4,8.22,-0.04,0.35,4.7582,2.1361,3.5583,30.7261,39.4154,110570692.95,10.2456,33974048.39,12.2618,34002913.76,48.5004,4.306,435.7985,17.9557,4.9489,3.7187,1.2189,0.2189,82.0443,-0.0231,251.3264,68.918,145.6782,174.5662,320.2444,0.1158,0.3581,1.3059,0.6178,0.1318,1.4066
2012-2,7.62,4.98,0.17,0.41,2.8388,0.9279,6.2768,26.9506,38.7982,217135651.3,-4.9778,58519406.53,1.5631,55821013.73,13.9357,8.16,398.7674,21.7286,4.0355,3.0709,1.2776,0.2776,78.2714,0.1237,243.7373,87.7706,151.2097,180.2982,331.5079,0.2329,0.7385,2.0508,1.1904,0.2666,2.7986
2012-3,9.51,5.07,0.21,0.49,2.8388,1.0156,7.6944,25.4607,38.5984,279401125.75,-14.3567,71156700.96,-8.0859,68397071.92,-0.6116,9.7453,325.8437,17.8914,4.8234,3.1495,1.2179,0.2208,82.1086,0.1899,281.7195,101.2449,168.7605,214.2039,382.9644,0.3022,0.9584,2.6668,1.5999,0.3489,3.2301
2012-4,9.23,5.0476,0.3397,0.47,2.8401,0.9455,7.1085,20.8736,36.6505,323621451.43,-26.5687,67645983.29,-30.9874,59311540.59,-33.5764,9.3067,207.2209,22.6784,3.479,2.5875,1.2933,0.2972,77.3216,0.2264,321.0846,103.8661,207.7323,217.2184,424.9507,0.3405,1.1212,3.466,1.733,0.4253,2.3429
2013-1,1.14,5.1062,-0.0821,0.06,2.8401,1.0042,0.8757,12.9049,32.6135,64491836.54,-41.6737,8444302.01,-75.1448,8410755.06,-75.2646,1.1484,129.3614,21.4271,3.731,2.6987,1.2727,0.2763,78.5729,-0.0582,347.7589,171.2329,235.4788,283.513,518.9918,0.0679,0.2588,0.5256,0.3822,0.0935,0.3349
2013-2,2.24,2.9059,0.1073,0.07,1.5601,0.1712,1.6734,11.904,31.9287,131485410.04,-39.4455,16020539.59,-72.6235,15743511.61,-71.7964,2.5524,122.9893,30.6034,2.4089,1.68,1.441,0.4476,69.3966,0.0825,349.5824,171.7393,229.8851,291.4366,521.3217,0.1406,0.5149,1.0481,0.783,0.1989,0.6854
2013-3,3.29,2.9364,0.0827,0.1,1.5601,0.2017,2.3217,10.5914,29.3722,207305930.06,-25.8035,22612288.74,-68.2218,21318303.5,-68.8316,3.5651,115.1692,31.4652,2.1029,1.372,1.4591,0.4657,68.5348,0.0605,321.6967,157.3702,212.6152,266.4517,479.0669,0.2192,0.8393,1.7157,1.2699,0.326,1.1066
2013-4,1.24,2.8698,0.1857,0.04,1.5601,0.1286,0.7625,2.9543,31.2055,247424701.88,-23.545,8223459.12,-87.8434,6164361.53,-89.6068,1.3266,30.796,34.822,1.819,1.113,1.5343,0.5419,65.178,0.1194,403.5422,161.6452,255.809,309.3784,565.1874,0.2581,0.8921,2.2271,1.4073,0.3906,1.2218
2014-1,2.35,2.9381,0.0328,0.07,1.5601,0.197,1.5027,15.6987,31.1087,93026403.33,44.2452,14755756.53,74.7422,14747435.66,75.3402,2.3251,229.9877,34.2914,1.9685,1.2769,1.5219,0.529,65.7086,0.0211,296.7359,114.4456,168.9824,242.1991,411.1815,0.0957,0.3033,0.7864,0.5326,0.1544,0.4543
2014-2,4.33,2.9968,-0.15,0.13,1.5601,0.2557,2.812,13.9349,34.63,193816164.56,47.4051,27438710.07,71.2721,27065506.97,71.9153,4.2389,198.5819,30.9565,2.1644,1.3201,1.4484,0.4573,69.0435,-0.1095,306.2787,114.322,161.667,258.9337,420.6007,0.2018,0.5877,1.5745,1.1134,0.3282,0.9531
