,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2012-4,11.53,1.71,0.0001,0.19,,,4.8086,2.6829,46.4451,301116200.0,,8349500.0,,7303100.0,,10.8212,,53.9434,1.6963,1.686,2.1712,1.1746,46.0566,0.0,,107.5944,70.9332,36.6612,107.5944,1.7923,,3.3459,5.0752,1.9588,53.6519
2013-4,15.02,2.01,0.56,0.28,,,8.4227,5.4626,48.5066,267001921.29,-11.3293,12534343.35,50.1209,10888700.0,49.097,13.8899,25.3829,47.9715,1.9071,1.6622,1.922,0.948,52.0285,0.294,50.4774,115.038,101.9686,63.5468,165.5154,1.5419,7.1319,3.1294,3.5305,1.6853,53.5356
2014-4,8.83,1.62,1.15,0.16,0.3967,0.1461,6.3041,4.2497,50.5895,267045411.18,0.0163,8141995.24,-35.0425,7026900.0,-35.4661,9.2928,21.476,48.3503,1.8504,0.817,1.9361,1.0028,51.6497,0.7054,61.1423,81.8331,116.5388,26.4366,142.9754,1.4834,5.8879,4.3992,3.0891,1.6398,60.8348
2015-3,21.89,,,0.4,,,,8.3362,46.632,248732763.64,,21417769.61,,20420400.0,,,,,,,,,,,,,,,,,,,,,
2015-4,47.43,2.61,0.02,0.99,0.3944,1.055,25.0193,13.5583,47.499,390596170.95,46.2658,53550102.41,557.7025,50561000.0,619.5349,37.9637,77.9456,40.7208,2.242,1.9474,1.6869,0.6975,59.2795,0.0128,44.6434,67.5397,70.5924,41.5907,112.1831,1.8453,8.0639,5.3302,5.0997,2.0388,83.7394
2016-1,2.17,,0.2039,0.06,,,,3.6322,42.2151,77086263.26,,3101594.15,,3101574.16,,,,,,,,,,,,,,,,,,,,,
2016-2,17.35,2.9,0.93,0.48,0.3944,1.3387,10.3904,11.3162,43.9753,225106117.83,,26118008.58,,26103500.0,,16.6876,76.2061,36.3539,2.5446,2.3807,1.5712,0.5777,63.6461,0.5566,23.9728,85.4904,64.082,45.3812,109.4632,0.9182,7.5085,2.1055,2.8089,0.999,47.156
2016-3,18.64,2.9278,0.1165,0.51,0.3944,1.3675,10.953,9.1954,44.5605,293514400.97,18.0039,27675993.05,29.2198,26792100.0,31.2026,17.5052,76.9526,36.5281,2.4828,2.2263,1.5755,0.5804,63.4719,0.0686,36.2967,105.37,72.971,68.6957,141.6667,1.1911,7.4387,2.5624,3.7001,1.3091,46.1761
2016-4,36.0,3.5054,0.944,1.09,0.3944,1.784,21.1737,12.6636,45.4562,467441970.49,19.674,58710099.47,9.6358,58413682.0,15.5312,31.0154,93.5078,39.5902,2.3532,2.1915,1.6554,0.6641,60.4098,0.4055,28.7959,100.1307,82.3008,46.6258,128.9266,1.672,12.5018,3.5953,4.3742,1.8104,76.8202
2017-1,2.73,6.2191,-0.3328,0.13,3.5306,1.4426,2.1725,9.5335,44.3027,97929261.28,27.0385,7531362.94,142.8223,7531362.94,142.8239,1.682,47.9397,16.6787,5.7162,5.5599,1.2002,0.2019,83.3213,-0.2651,22.8183,136.6535,106.3956,53.0762,159.4718,0.2279,3.9442,0.6586,0.8459,0.2411,11.1773
2017-2,7.48,3.9942,-0.0378,0.27,2.3538,0.459,7.2628,14.6114,47.0434,209938543.78,-6.738,27219988.75,4.2192,27136805.69,3.9584,6.3101,73.6025,16.2127,5.6708,5.5274,1.1935,0.1981,83.7873,-0.0477,19.6622,134.0483,103.3414,50.3691,153.7105,0.4971,9.1546,1.3428,1.7418,0.538,24.6172
