,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2008-4,28.2,1.54,0.29,0.4053,0.2864,0.215,14.8754,16.0911,36.6561,145437187.3,,23402442.01,,13998638.77,,24.0998,,38.276,1.4706,0.7722,1.6201,0.6201,61.724,0.3008,146.5858,86.2152,62.8119,169.9891,232.801,0.9244,2.4559,4.1756,5.7314,1.6423,2.5953
2009-4,25.7,2.04,0.27,0.4578,0.3648,0.6002,15.4985,17.2826,39.6609,168124657.3,15.5995,29165200.24,24.6246,25417866.71,81.5738,21.3076,212.4624,34.9538,2.0825,1.2327,1.5374,0.5558,65.0462,0.2377,153.9383,92.3408,58.7036,187.5755,246.2791,0.8968,2.3386,3.8986,6.1325,1.5295,2.6159
2010-1,4.79,,0.02,0.1,,,,13.6816,41.2546,51814287.07,,6715446.01,,6576615.76,,,,,,,,,,,,,,,,,,,,,
2010-2,11.35,,0.15,0.2449,,,,15.7515,39.887,109091390.38,,16465671.6,,15765290.97,,,,,,,,,,,,,,,,,,,,,
2010-3,,,,0.4201,,,,16.677,39.9924,177077872.82,,28243661.94,,,,,,,,,,,,,,,,,,,,,,,
2010-4,24.24,2.35,0.6,0.5401,0.3648,0.8898,16.0964,16.026,39.4156,240879041.97,43.2741,36312664.99,24.5068,33576945.41,32.0998,22.9711,210.5901,37.2341,1.8465,1.151,1.5932,0.6172,62.7659,0.4156,125.1869,75.5129,48.1148,152.585,200.6998,1.0044,2.8757,4.7674,7.4821,1.7178,3.087
2011-1,4.94,2.48,0.13,0.12,0.3648,1.0091,3.2344,14.9522,42.756,59122637.7,14.1049,8015223.01,19.355,7636142.51,16.1105,4.8099,139.639,38.7926,1.8066,1.1316,1.6338,0.6625,61.2074,0.0819,145.7018,81.6475,63.6042,163.7451,227.3493,0.2163,0.6177,1.1023,1.415,0.3728,0.7034
2011-2,11.89,4.93,0.15,0.2971,2.9311,0.8893,4.9026,14.8823,41.0304,136819999.01,25.4178,19976253.9,21.3206,18060623.6,14.5594,4.5118,134.4328,20.8596,4.2915,3.6504,1.2636,0.2679,79.1404,0.1127,127.723,79.107,58.117,148.713,206.83,0.3294,1.4093,2.2754,3.0972,0.4688,1.3446
2011-3,13.37,5.06,0.28,0.4699,2.9311,1.0581,9.3153,17.5653,41.6844,212659050.43,20.0935,35116096.98,24.3327,30528034.01,,7.7358,180.1113,13.8271,6.8914,5.6888,1.1605,0.1645,86.1729,0.3364,131.47,72.8057,57.2677,147.008,204.2757,0.5303,2.0537,3.7085,4.7147,0.7664,2.0709
2011-4,16.42,5.23,0.38,0.6567,2.9311,1.1949,13.2571,18.1596,43.7519,293966862.34,22.0392,51541947.01,41.9393,45867097.27,36.6029,10.9764,187.8978,11.6662,8.4146,6.9169,1.1321,0.135,88.3338,0.5317,132.387,73.7463,50.4781,155.6552,206.1333,0.73,2.7193,4.8816,7.1318,1.0645,2.9051
2012-1,1.73,5.33,0.08,0.0913,2.9311,1.2863,1.653,15.192,42.9525,59893777.03,1.3043,8196800.83,2.2654,8023624.34,5.0743,1.7143,77.4637,12.1781,7.9577,6.2718,1.1387,0.142,87.8219,0.1063,192.3077,106.032,70.4391,227.9006,298.3397,0.1088,0.468,0.8488,1.2777,0.1463,0.5069
2012-2,4.38,2.94,0.13,0.1302,1.1835,0.7052,4.0981,16.6093,42.4569,135552036.07,-0.9267,21034207.3,5.2961,20722014.55,14.7359,4.42,100.2763,12.299,7.7362,6.1127,1.1402,0.1436,87.701,0.2982,168.6183,97.8314,64.4999,201.9498,266.4497,0.2467,1.0675,1.8399,2.7907,0.3309,1.1612
2012-3,7.33,3.04,0.22,0.2188,1.1835,0.7938,6.7007,17.2436,42.1718,216451619.58,1.7834,35342322.29,0.6442,33548397.66,9.8937,7.2048,119.0847,11.8714,7.9777,6.2361,1.1347,0.1381,88.1286,0.5278,160.5709,94.4849,48.2556,206.8002,255.0558,0.3886,1.6815,2.8576,5.5952,0.5249,1.8595
2012-4,10.3,3.13,0.35,0.311,1.1835,0.8603,9.2636,17.6762,43.7165,300890408.43,2.3552,50242145.47,-2.5218,47930331.73,4.4983,9.94,134.5325,14.1676,6.524,5.196,1.1651,0.1695,85.8324,0.6585,160.6211,92.707,51.6321,201.696,253.3281,0.5241,2.2413,3.8832,6.9724,0.7221,2.5836
2013-1,1.66,3.1795,-0.036,0.0524,1.1835,0.9128,1.5499,12.8008,39.6673,73476106.71,22.6774,8471324.29,3.3492,8359362.86,4.1844,1.6495,81.5499,13.2438,6.8591,5.2277,1.1527,0.157,86.7562,-0.0721,173.6111,104.4084,51.8403,226.1792,278.0195,0.1211,0.5184,0.862,1.7361,0.1724,0.6459
