,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2009-4,93.69,1.04,1.75,,0.0492,24.6869,14.9202,4.8554,23.5315,2485877814.17,,120700038.7,,109683200.0,,77.29,,80.695,0.7741,0.219,5.18,4.18,19.305,0.4027,62.409,0.5237,90.0833,-27.1506,62.9327,3.0729,5.7684,687.3783,3.9963,4.9193,8.9396
2010-4,40.76,3.28,0.67,1.01,1.3664,0.827,15.2831,5.453,23.8166,2764715194.9,11.2169,150760742.97,24.9053,142372069.28,29.803,30.61,83.3514,57.6918,1.1189,0.2835,2.3636,1.3636,42.3082,0.1497,63.0992,0.483,83.1985,-19.6163,63.5822,2.8027,5.7053,745.3722,4.327,4.4,8.2655
2011-3,,,,0.85,,,,5.0097,24.346,2542044863.79,,127349466.49,,,,,,,,,,,,,,,,,,,,,,,
2011-4,31.48,4.16,1.68,1.14,1.3664,1.6014,12.5954,4.9482,24.5825,3447962314.39,24.7131,170613201.82,13.1682,157299277.82,10.4846,27.34,67.7259,59.6133,1.0988,0.2802,2.4761,1.4761,40.3867,0.2733,68.5114,0.713,85.4802,-16.2558,69.2244,2.5454,5.2546,504.9102,4.2115,3.9104,7.7354
2012-1,6.61,,,0.28,,,,4.2896,24.9491,994202442.89,,42647801.25,,41120997.56,,,,,,,,,,,,,,,,,,,,,
2012-2,15.04,4.84,0.43,0.68,1.3664,2.2778,6.5365,5.2632,25.843,1927712450.28,,101459420.36,,96537717.5,,13.98,60.6808,53.4686,1.1909,0.3629,2.1491,1.1491,46.5314,0.0778,68.8231,0.8805,87.8735,-18.1699,69.7036,1.2419,2.6154,204.4324,2.0484,1.923,3.7396
2012-3,16.67,8.22,0.5,0.85,5.2201,1.8583,6.3609,4.4977,25.4119,2922743483.34,14.9761,131456742.16,3.2252,123933573.29,,7.9933,53.3621,36.456,2.1039,1.2915,1.5737,0.5737,63.544,0.1067,71.8754,0.9591,91.9149,-19.0804,72.8345,1.4142,3.7565,281.5169,2.9375,1.9503,5.4862
2012-4,17.23,8.4331,0.9443,1.04,5.2201,1.9745,8.2681,4.4426,26.123,3905153015.98,13.2597,173490366.04,1.6864,157945250.86,0.4107,10.2863,48.46,36.3885,2.0778,1.2575,1.572,0.572,63.6115,0.1957,74.9578,0.6387,90.2437,-14.6472,75.5965,1.8611,4.8027,563.6614,3.9892,2.5889,7.0632
2013-1,2.57,8.6523,0.1241,0.22,5.2201,2.1937,1.6439,3.9232,25.0008,1117486697.17,12.4003,43840799.88,2.7973,41631939.7,1.2425,2.5335,42.5368,35.4831,2.0219,1.1901,1.55,0.55,64.5169,0.0261,64.9585,0.2973,77.0284,-11.7726,65.2558,0.419,1.3855,302.7366,1.1684,0.5689,1.8294
2013-2,5.93,8.7315,0.7518,0.52,5.2201,2.2216,3.8252,4.7251,27.0585,2181658694.2,13.1735,103086596.1,1.6038,101771791.47,5.4218,5.9031,49.3416,36.229,1.8931,1.0692,1.5681,0.5681,63.771,0.1516,69.4847,0.4358,82.9226,-13.0021,69.9205,0.8095,2.5905,413.0219,2.1707,1.1238,3.4296
