,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1995-4,,0.81,,,,0.1405,9.8934,12.6664,31.2868,158816197.23,,20116284.86,,,,30.18,,67.2207,0.8853,0.2517,3.0507,2.0507,32.7793,,258.565,22.2446,174.3426,106.467,280.8096,0.7811,1.3923,16.1837,2.0649,1.4308,
1996-4,,0.99,,,,0.2425,10.9391,13.73,35.0391,172647859.55,8.7092,23704580.43,17.8378,,,29.06,,64.5411,1.0541,0.4309,2.8202,1.8202,35.4589,,261.5899,52.879,173.2435,141.2254,314.4689,0.7967,1.3762,6.808,2.078,1.3465,
1997-4,,1.0,,,,,13.7928,17.5507,36.93,186766117.84,8.1775,32778715.91,38.2801,,,39.97,,66.5635,1.0855,0.761,2.9907,1.9907,33.4365,,197.9218,130.449,164.2411,164.1297,328.3708,0.7859,1.8189,2.7597,2.1919,1.2214,
1998-4,28.48,3.01,0.3075,0.42,1.673,0.2671,11.8486,22.9558,38.1871,177450262.0,-4.988,41176854.0,24.2731,,,11.1,505.2361,17.0691,5.167,4.4232,1.2058,0.2058,82.9309,0.4968,140.0669,188.699,169.9075,158.8584,328.7659,0.5161,2.5702,1.9078,2.1188,0.7355,
1999-2,,3.34,0.2365,,1.673,0.6042,8.6554,37.5047,45.6872,109639470.0,,41119999.0,,,,10.08,637.9083,19.6618,3.761,3.2138,1.2447,0.2447,80.3382,0.289,130.7854,,164.6844,-33.899,130.7854,0.2308,1.3763,,1.093,0.3351,
1999-4,,1.76,0.22,,0.5365,0.1396,15.267,32.0098,45.5528,232815877.71,31.2006,73764579.39,80.9848,63151264.0,,17.34,440.6614,19.5231,2.1621,1.5825,1.2426,0.2426,80.4769,0.5171,124.4985,,142.484,-17.9855,124.4985,0.4769,2.8916,,2.5266,0.885,
2000-2,,1.9,-0.044,,0.5365,0.2751,5.3955,20.0433,36.7277,164930674.36,50.43,33057536.04,-19.6072,31425364.0,,7.14,284.6756,33.0765,1.4802,1.1133,1.4942,0.4942,66.9235,-0.047,88.231,,86.2895,1.9415,88.231,0.2692,2.0401,,2.086,0.6788,
2000-4,11.12,1.79,0.09,0.2,0.5365,0.1324,7.974,15.3254,31.1688,318939205.39,36.992,48878789.3,-33.7368,45228150.15,-28.3812,11.18,244.8629,36.8135,1.5505,1.0463,1.5826,0.5826,63.1865,0.0879,99.9167,,80.0587,19.858,99.9167,0.5203,3.603,,4.4967,1.3281,-21.9502
2001-2,3.48,2.78,-0.024,0.09,1.4657,0.2032,2.6396,13.6478,31.4428,163708322.62,-1.6147,22146025.17,-33.0076,21955644.32,-30.134,2.971,181.9545,24.408,3.9729,3.1352,1.3229,0.3229,75.592,-0.0271,139.2111,160.4707,80.1996,219.4822,299.6818,0.1934,1.293,1.1217,2.2444,0.4088,0.8255
2001-4,4.3,2.81,-0.036,0.11,1.4657,0.2087,3.5939,10.4234,29.2808,283394490.85,-11.1447,29171008.09,-39.566,29491322.06,-34.7943,3.92,107.7467,20.9195,5.047,3.4757,1.2645,0.2645,79.0805,-0.049,182.3246,161.0666,80.7483,262.6429,343.3912,0.3448,1.9745,2.2351,4.4583,0.7807,1.4198
2002-1,,2.84,,,1.4657,0.2387,0.826,12.2193,26.0403,65724155.3,,8031019.63,,,,1.0557,,23.3694,3.8915,2.7135,1.305,0.305,76.6306,,240.9639,196.1212,78.9959,358.0892,437.0851,0.0676,0.3735,0.4589,1.1393,0.1422,0.1604
