,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2004-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-4,-0.29245283018867924,0.0639274337238809,-0.3439490445859873,-0.23684210526315796,0.00021857923497265353,0.1365887102917651,-0.2801666116374165,-0.1392456005561043,0.11521187500744566,-0.13356101084261168,,-0.25721829919779876,,-0.2527053794024278,,-0.2996146435452795,,0.004672046207971259,0.11463013698630128,0.16709892552797345,0.007703984819734424,0.012415902140672773,-0.007638978553416087,-0.38979118329466356,0.29532408009845934,0.08586065272732235,0.5402027255104305,0.1524296605135012,0.1934635813597715,-0.163704526520411,-0.2279921700223714,-0.07907136806437955,-0.3507335871750413,-0.20304631644389182,-0.24318587076505052
2006-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-4,0.8933333333333332,0.13930474498858167,0.2233009708737864,1.0689655172413794,-0.00021853146853144446,0.32741286863270774,0.9964363841648436,0.7170697496493389,0.11314432622598236,0.21595132174947995,2.616871691586616,1.0878564426417534,5.22931521122161,1.0856460302209936,5.296100195880573,0.8335625859697388,1.293261621085291,-0.06971629681198849,-0.030872087307049333,-0.17523809523809533,-0.10345347041765532,-0.1659517912160937,0.11540299839087417,0.29340937896070984,-0.20851491966745836,-0.2280950126110107,-0.03248924539289541,-0.2463889545014953,-0.21717809825181592,0.1627096131495934,0.26344767631397836,0.2954957026646354,0.03358116260912759,0.09150479756611277,0.11157859306630769
2007-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-3,,,-1.0026638252530633,,,,,0.48727359295335965,-0.047503216147454355,0.07596759455774989,,0.6002551251147549,,0.6959529822088918,,0.4821428571428574,,,,,,,,,,,,,,,,,,,
2007-4,0.0028169014084507694,0.5434298440979954,-0.8730158730158731,0.18333333333333332,2.855191256830601,-0.03827316334259019,0.01033879433752195,0.10034036759700485,-0.12035085137759068,0.11217962069817532,-0.4805303054859667,0.22377405011057586,-0.7942981424012001,0.1286344535176128,-0.8815138636351076,-0.40585146286571644,-0.27902559776510305,-0.3429958771383788,0.774170640154205,0.7842571208622019,-0.32134755943879695,-0.5541069100391134,0.4735384930355684,-0.8206761391474767,-0.004082898140702111,-0.11055553816781948,-0.17955414033350486,-0.02433660300789031,-0.05053457754036993,-0.08182207625303443,0.004099770642201829,0.12429829816503585,0.2188468372576118,-0.23391938250428812,0.15533686601059796
2008-1,,,,,,,,-0.001051650692225686,-0.12691355683699754,0.29455824217136956,,0.46562127998314734,,,,,,,,,,,,,,,,,,,,,,,
2008-2,-0.41437632135306557,-0.24892703862660948,0.30769230769230776,-0.5454545454545454,0.44943123061013446,-0.5951575234736189,-0.1499131298088856,-0.10692952817666222,-0.20971395926086442,0.3325522146474007,,0.19005973599314224,,0.11636694192359284,,-0.40685224839400425,-0.15807236252080759,-0.31961405700843576,0.572519882796149,0.36709886547812004,-0.3002006746082575,-0.5238804858058267,0.42896323326197655,2.6285714285714286,-0.08041661981720674,-0.06284837688538891,-0.37194953419935944,-0.010455276090025863,-0.07374481528096753,-0.048371174728529094,0.08744915746658924,0.06706395090278387,0.5922296258329061,-0.20524691358024694,0.3800464550381595
