,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2004-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-4,0.18066465256797573,0.41986289728627296,0.9047619047619047,0.4999999999999998,,0.9919839679358718,0.40866474116862905,0.23170200220473258,0.06644005490524123,0.36060891559043234,,0.678215336358825,,0.6769795312376722,,0.1821063754843255,,-0.07254444489924013,-0.035993208828522916,0.19210909572355356,-0.040230613279270216,-0.09895565827769212,0.04196295390152089,0.4967029343883943,-0.3264863958628205,-0.0952796064807134,-0.1521008579859908,-0.270377090434524,-0.23699229205798392,0.14364640883977906,0.48475031877864705,0.10531470357795773,0.17938422472623394,0.2184811073699963,0.19578068152013822
2006-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-4,0.10312180143295807,0.33269491660681494,0.08333333333333341,0.6309523809523812,,0.5784708249496981,0.166345971862974,0.24248933291705688,0.07757860332366624,0.30118101461307295,-0.1647989928149325,0.6201439241096123,-0.07893367147585943,0.6823544069421579,0.0079381961062366,0.21811680572109654,0.1432684330103545,0.0223755443097564,-0.025405072208524167,-0.13249666814748998,0.011617928576143681,0.06631198935968087,-0.011520632612252432,-0.23625949994492787,0.344327880937678,-0.054738496394829306,-0.03740837301857614,0.25192405297348475,0.1611704962125405,-0.061286350288907915,-0.2561335097370192,0.05790851989682386,0.038862648527175615,-0.012511513662879937,-0.46538701640524377
2007-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2,,0.309659090909091,0.06896551724137938,,,,,0.039566009754081956,0.12270288863355269,0.2702093258116963,,0.3580018512582887,,0.3556378334458469,,0.007965686274509743,,,,,,,,,,,,,,,,,,,
2007-3,,,,,,,,-0.05659248464104505,0.060332934949632974,0.3683991523411353,,0.30274128912998816,,,,,,,,,,,,,,,,,,,,,,,
2007-4,-0.17698909765715617,1.8083832335329344,0.446153846153846,0.5839416058394159,,0.6608243042277457,-0.204077700098714,0.21494453508980596,0.04642126020580786,0.44724177561874795,0.4849608707056556,0.7693501166501624,0.23158860282288085,0.6245303568794228,-0.08474193746940731,-0.5286203522504893,0.29255624677511993,-0.5891966559707613,1.5306979896092165,2.1679682499039816,-0.23882544861337676,-0.6929793300071276,0.3137659670658914,0.6775310066339775,0.12044172827746442,-0.05491745293578607,-0.319556522951224,0.18651331306771007,0.05492325287156982,-0.34490413723511604,-0.10749500748876685,0.05810750446694458,0.4696312223934923,-0.3578701904391761,-0.11296142395775258
2008-1,,,,,,,,0.6218067097568484,0.10010114253605544,0.9515183079025363,,1.6207483227496011,,,,,,,,,,,,,,,,,,,,,,,
2008-2,,0.08026030368763559,-0.09677419354838701,-0.28947368421052627,43.99294117647058,-0.3022434331667355,-0.16392809644343392,0.0667870868835414,-0.0562595743293896,0.8927414148120382,2.303890692019881,0.8614056582807295,1.4061485690024083,0.9101100056022622,1.5590909857776727,-0.3367781155015197,-0.07981355188342275,-0.6039210129452132,2.131427212744457,2.2243931320307877,-0.2829755065013607,-0.7338119563716693,0.3946322396312146,1.8037699371677138,-0.4459488200338485,-0.23831365953896952,-0.6086075563927433,-0.3030183863190881,-0.3813013011185579,-0.21639264990328824,0.8048870447210696,0.31287780881310717,1.5549838787130412,-0.31223340726838417,0.8134799490204215
2008-3,,-0.38775510204081637,-0.46363636363636374,-0.32478632478632474,-0.6062434363610156,-0.09711827956989247,0.17986136140750855,0.09943913578016106,-0.02304371559182465,0.7074607371755469,0.9203662333502534,0.72136067939744,1.382766126821276,0.7282331329423597,,0.40429505135387467,-0.15429986532250886,-0.23673356242621793,0.12485017978425887,-0.014878755182009202,-0.05899098529179187,-0.2797532656023222,0.06263776147016398,0.21083047945205474,-0.3224321356998342,-0.25035411008118086,-0.6574447846820717,-0.21348332686242713,-0.300540161610345,0.07310149041873665,0.47586675730795375,0.3339623658812746,1.9192411452441043,0.16737451737451736,-0.2572296364473079
