,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1992-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-4,,,,,,,1.2005233438920258,0.3474549925105275,0.3448335083790765,0.674920028998784,,1.2568942305348336,,,,,,-0.10305685245554391,0.06881587104773713,0.34649122807017535,-0.3079815737519978,-0.10307881773399027,,,-0.4094563596081713,-0.28343742213762596,-0.40005952864139405,-0.3746670603397336,-0.3775761433471315,0.633203378817414,0.6933550213868306,0.39555238192390074,0.6668329730029382,0.6875120447099634,
1994-4,,0.3047619047619048,,,,,0.5903742646138441,0.5673595234599493,0.2517719175020751,0.12733071139307856,-0.8113391216736798,0.7669341344473758,-0.3898180753508252,,,0.3538640325392214,,-0.043922894305772696,-0.20533642691415305,-0.29495114006514656,-0.10533894851243031,2.1481532335576006,0.11773604072123393,,-0.08383290104265086,-0.034619499024307804,0.457238358690641,-0.1348861195419774,-0.06949991339557415,0.014720509250049656,0.09150419809306963,0.035861000248527154,-0.3137721165358521,0.07343116541997363,
1995-4,,0.23357664233576628,,,56.892473118279575,0.0759825327510917,0.07511182821087974,0.04441500394770299,0.0700445748905247,0.3303348749143797,1.5943014662572348,0.38942174740756064,-0.49223531620713123,,,0.12085836909871239,,0.04970487282963046,-0.3138686131386862,-0.4236544236544237,0.12864431486880465,0.18475226796929517,-0.113964898416148,,0.08020518099919632,-0.35364603118055865,0.6918728012407622,-0.20619593050053686,-0.0508868398954252,0.029307978827680884,-0.07425032594524127,0.5471378570622107,-0.40893853846091716,0.1141550082451195,
1996-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-4,,0.5739644970414203,,,1.2917904903417534,1.780844155844156,-0.3105333154382069,0.024934013274222937,-0.13358122206209677,-0.019537036236745565,-1.059142991205897,0.004915791447284168,-0.9873761626204991,,,-0.541893858171236,,-0.17044136157171788,0.4617021276595744,0.6068136272545089,-0.31646216768916163,-0.43296274480930647,0.46298126951092616,,0.2582294819158101,0.4226008313159457,0.6089987763680489,0.15080263023208834,0.2920526269948636,-0.3273021616988858,-0.20523202591366804,-0.2970608625848355,-0.3784950938858065,-0.2808784912867033,
1997-2,,-0.18577075098814222,,,-0.23073182591782151,-0.8424657534246575,-0.9414419594089576,-0.905365956598708,,-0.20665435941455768,,-0.9249243662687295,,,,-0.9289417423837519,,0.04219056250217447,-0.008541513592946443,-0.008541513592946443,0.06866204162537166,0.11376026272577998,-0.0642359665917477,,,,,,,-0.38131436978911226,,,,-0.3782051282051282,
1997-4,,-0.142857142857143,,,-0.23073182591782151,-0.3619381202568594,-0.2592553266794082,-0.14181418141814184,-0.17247698656226865,0.10447958148298916,6.347801607206838,-0.05215203202949671,-11.608624898291295,,,-0.14910689658054654,,0.011203266808611077,-0.09042940320232891,0.42180094786729855,0.017556981458882976,0.02895539829903264,-0.017256051557312416,,-0.18494305961904298,0.8488660566168993,-0.30437397042921105,0.26964308344792914,0.04928077144482469,-0.13674971687429222,0.2269082532228769,-0.4591287195525506,0.4375522230529048,-0.14951533660868416,
1998-2,,0.11650485436893192,,,0.0,4.5720823798626995,1.00392734413353,1.709737363726462,,-0.15933715515836563,0.22896725928363357,1.2780404109653118,2.3817783947654076,,,1.0308386611508085,,0.01061942400752897,-0.11773969430291792,-0.6124131542380732,0.018325481322105534,0.029132511647107454,-0.0180071381589588,,,,,,,-0.26040428061831167,,,,-0.2890416189385262,
1998-4,-0.5759947814742336,0.043859649122807064,,-0.5875486381322957,0.0,0.3888380603842635,-0.6052845334225239,-0.42608670318144737,-0.15578729868097357,-0.20274954025335762,-2.940562787136294,-1.9524017000776577,-9.401307715907347,,,-0.56286836935167,,0.07242462495963367,-0.05261052210442086,-0.1594736842105262,0.1296375101551316,0.2114328979746356,-0.11478393035314545,,0.36981892091079593,0.7146214619146415,-0.2019896413705934,0.749671102800679,0.5074685087663349,-0.31223351918661857,-0.26997653005957756,-0.416780632932652,0.253116539455772,-0.3791569086651053,
1999-2,,0.052173913043478314,,,0.0,0.3720739219712526,0.05854973052425276,0.04155808531065697,-0.14271682965367044,0.17497320110098435,2.098131632954053,0.22377485220591659,-0.8249076711214046,,,0.17592592592592587,,0.042059661861586106,-0.036854262914741726,0.0019120458891013932,0.07923208626279563,0.12463469142169491,-0.07339877677855738,,0.014466630538269423,,0.06430648358793617,-0.4986112343584042,-0.40853301761034194,0.01661307609860675,-0.014260249554367187,,-0.060420743639921816,-0.10606874328678849,
1999-4,,-0.2058823529411765,2.9480519480519476,,0.01675094816687728,-1.482542819499341,-0.609429851107614,-0.6298543073252449,0.1679661704924787,0.14038818370935308,1.692419235511714,1.1299996859909625,3.2173310301982303,,,-0.46741573033707867,-0.21701265159148383,0.10512668430817887,-0.1693412162162162,-0.1214777708202881,0.25291095890410964,0.3846354166666668,-0.20184839105296973,2.787685774946921,0.15696689640299405,,-0.33069959447096897,-0.37424596762763274,-0.3683790646636329,0.05507868383404867,-0.13567118409338202,,0.4940982606042109,0.02627939142461968,
2000-2,,-0.2066115702479339,,,0.01675094816687728,-1.3525890451960492,-0.05808840546169871,-0.3375471863752085,-0.145865504358655,0.4205533741736222,1.4035308304709873,-0.058907223006965055,-1.2632420958552117,,,0.17322834645669288,,0.1052148526539201,-0.16494058650387003,-0.02290076335877862,0.2602106258016606,0.3927952715785183,-0.2064903746452336,,-0.31758496090935795,,-0.7210117272046951,-0.15444406322636137,-0.31758496090935795,0.4217185028993146,0.46538362180315174,,2.5843716294119834,0.5094623009912886,
