,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2005-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-4,0.4510510510510512,0.23770491803278693,0.8181818181818182,0.6842105263157895,,1.9315352697095438,0.4622391826183295,0.4143667626778388,0.050362556251726115,0.26409970326234916,,0.7421327035072851,,0.7442934292125324,,0.4053367217280814,,0.07145110197882303,-0.12599681020733658,-0.25150048402710545,0.16874689620923675,0.24881118209328007,-0.14436956869757467,0.1377777777777779,-0.014066361343758075,-0.19394223235849858,0.18643030929162774,-0.20439490197194246,-0.0789528903083359,0.03372899283112006,0.014267082954590286,0.2406056956802926,-0.1571354869434082,0.0946774762072611,-0.13992829545059005
2007-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-4,0.15894039735099338,0.4966887417218542,0.09999999999999995,0.5625,,1.9476291578202405,0.3715817092506067,0.38030411493174704,0.11929717829873017,0.25225517917595286,-0.04485043544112078,0.5992438735633863,-0.19253826470457458,0.5525551884324983,-0.25761091398145625,-0.04701627486437625,0.288353784485955,-0.19035925712507795,0.5456204379562043,0.5463010863942059,-0.32508073196986,-0.45174814415939074,0.4816447853821958,0.37304687499999994,0.04359173419507353,-0.09373807239006518,0.0912807648696132,-0.0639368108859334,0.0002375753460210523,-0.006252842201000523,-0.04177057356608469,0.10343339924501171,-0.0836452668502955,0.01539155074703763,-0.09838520377190502
2008-1,,,-3.5000000000000004,1.0,,,,0.9174765898903829,0.30571427058455963,0.2725948761599767,,1.8050340956360906,,,,,,,,,,,,,,,,,,,,,,,
2008-2,,,,,,,,0.61000470917073,0.22382895533040603,0.30717434351369033,,1.1227875880239877,,,,,,,,,,,,,,,,,,,,,,,
2008-3,,,,,,,,0.21575857162896012,0.17696844254160884,0.1313855882371066,,0.41002532305707223,,,,,,,,,,,,,,,,,,,,,,,
2008-4,-0.485,0.8628318584070798,-0.09090909090909087,-0.040000000000000036,4.288028802880288,0.38031212484994,-0.16916954804918458,0.1499351723521259,0.16858129894058038,0.05644885230645355,-0.776222473290916,0.22093454182506972,-0.6313104511684723,0.12990838229397697,-0.7648958022278325,-0.5232447817836812,-0.20799625418141113,-0.3831633330059125,0.396620425029516,0.20809635329541645,-0.3463023587677327,-0.5777325662971797,0.5297671947334688,0.11522048364153621,0.4694072167941464,0.1953580051562564,0.1262078607039408,0.6086323750493121,0.3910200291363042,-0.2775426152614118,-0.31945348080676644,-0.16343020982666487,-0.11206453601890863,-0.3088095389103824,-0.17654187988149736
2009-1,,1.0094786729857823,0.7999999999999999,-0.3333333333333333,4.288028802880288,0.8271196632591702,-0.5850507292327204,-0.16021894853783566,0.018258136469634083,-0.046508755666557745,-1.1706157486380895,-0.1288380862648211,-1.0713770488533734,-0.33787275424732716,,-0.6751592356687898,-0.4643097902185287,-0.2370179621681767,0.40540993216648524,0.6342361863488623,-0.2867475242016245,-0.40596147270033056,0.40201671609598255,0.8540925266903915,0.8973324318844805,0.6244845860162972,0.3076633400951484,1.1767429870645434,0.8239998064151332,-0.5061643835616438,-0.4729442970822281,-0.38442039582724,-0.2352767962308599,-0.5459143968871596,-0.3666158536585366
2009-2,-0.19361702127659577,0.12121212121212133,15.333333333333332,0.5454545454545455,0.0,1.243781094527363,0.19539213953214313,0.606132943341039,0.39229433168097155,0.23144924427105157,-0.24652151549284773,1.0812871377654034,-0.0369624541765677,1.0410263278789806,,0.8533007334963326,0.38040135307757733,0.3934849877794471,-0.21033922405037583,-0.4189189189189189,0.27915353444394414,0.9740951029098652,-0.21825367212666197,7.205673758865248,0.5542428497547531,0.27562263750234134,0.15724457815054046,0.7119227276019074,0.48098482151651445,-0.2556977833281298,-0.3565997888067582,-0.21606961238558026,-0.13587831792424693,-0.20363139398672395,-0.16612760952660982
2009-3,,0.19024390243902448,8.399999999999999,1.138888888888889,0.0,1.4822567783094098,0.4428185502026113,0.8283995384868963,0.451243259737496,0.33965119847413355,1.5851384470187082,1.5543792163958923,2.790937137979392,1.5742734361542212,,1.1453804347826086,0.7172455694005199,0.440297224401199,0.11581847481416027,0.09133888048411477,0.35329566854990596,1.0156396621832968,-0.261085517302901,2.925925925925926,0.3994567107608266,0.20755351400014108,0.16837896551834786,0.44218529888174596,0.34661011411940623,-0.21096869090144987,-0.2854370327774583,-0.1718796951402737,-0.14411357340720218,-0.19641504670537738,0.03695896571107362
