,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1993-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-4,,0.07894736842105256,,,0.0,,-0.3496481959678756,-0.30923244455465837,-0.4591029228253203,-0.0357991410254684,,-0.3339601792993972,,,,-0.3816102906145783,,-0.01839779587780976,0.06461444681499554,0.11759452217922012,-0.026625909986727193,-0.04454013321671267,0.027343856831364678,,-0.17205371649732526,-0.07575210182069977,0.03834028453796068,-0.1391050833142969,-0.11819662254774285,-0.05844869259503409,0.20780882797775566,0.08196043696486568,-0.036925526885466305,-0.012833061446438317,-0.1974430632141104
1995-4,,0.0792682926829269,,,0.0,,-0.1119954830249163,-0.17723356433789092,0.17455506835181836,0.3522458061590954,10.83954859074276,0.11258830383315266,1.337130195232962,,,0.03081664098613254,,0.17929552430081588,-0.36940547762191045,-0.34469898774640384,0.3415974546506342,0.5821421026688262,-0.2546144929079473,,-0.29963880698162315,-0.472962380849617,0.6327108993325534,-0.5678051294912839,-0.4012364647919007,0.0792298716452743,0.42783385990598743,0.8973967145118157,-0.3875209921198811,0.3126032830230252,0.2768938792956209
1996-4,,0.14124293785310735,,,0.0,,0.5948723207876117,0.83066795667103,0.2526245158141947,0.052333312278330955,-0.8514305343424766,0.9264523000701214,7.228692222972253,,,0.6832361733931239,,-0.04377890173410403,-0.08156779661016958,-0.1772357723577236,-0.0895651102624122,-0.12942852056257786,0.09836038961038969,,0.11236810952699584,0.07130509689095253,0.7580172316153522,-0.31464795189645745,0.09118141811630019,-0.12877067791112562,-0.10101732419450596,-0.06655928205718226,-0.4311777609044124,0.03122246002769745,0.18071043586780425
1997-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-4,,0.905940594059406,,,8.598719842442147,2.0951979780960404,-0.14035854831657193,0.3087668393782383,-0.21046608456822286,-0.03729844393693171,-1.7127051764660923,0.22377775591462956,-0.758456995073679,,,-0.5808486925942535,,-0.2982643322930914,0.4457076948426429,0.3537549407114626,-0.36843707713125845,-0.5502044989775051,0.5834050163318997,,0.7824784149693228,0.7491512895170959,0.6981929272301489,0.8708205371698822,0.7655963177073343,-0.3431372549019608,-0.43898302540935624,-0.4282940958954764,-0.41113871482072,-0.35461685589875064,-0.6015994398406656
1998-2,,0.10192837465564741,,,0.0001539092961214688,1.292361720807726,-0.47777777777777775,0.21988677035205312,,-0.2898721956920943,,0.02822301859633701,,,,-0.06605207905977746,,0.19402714689246592,-0.5969682091567449,-0.7243770713145943,0.18615580251009012,0.6643602816217529,-0.15691374392495985,,,,,,,-0.5719346049046322,,,,-0.3571901045111787,-0.816367973589624
1998-4,,0.20259740259740255,,0.2432432432432433,0.24549884585791235,0.8380511703864998,-0.223161390700736,0.41000506746056886,0.5644544501326095,-0.041195418859106284,-0.10448281409190852,0.25467300815627214,0.46803975368445516,,,-0.04025423728813549,,0.0640433129029897,-0.25507180305447913,-0.16751824817518254,0.058760512078847235,0.28347351670834275,-0.055516766294912125,,0.7160958256929317,0.6218370983917634,1.688732431645536,-0.776524201564053,0.668793110136944,-0.4490836954468165,-0.41728196896736225,-0.38341508111895645,-0.6280775769787796,-0.39554826912163443,-0.39089008219203386
1999-2,,-0.255,,,-0.34762759681969735,-0.2702029873611643,-0.22793119058397465,-0.008570717308581468,-0.0806527807601459,0.11779979129645708,1.4063862670420049,0.00018205733360564808,-0.9935513588208198,,,-0.2713178294573644,,-0.035762919174266765,0.03471904979442675,-0.03963482520596745,-0.03938659457443824,-0.10765079133542407,0.04096129133297438,,0.10376359714307863,,0.4629893697688474,-3.928994830858219,-0.44320274317268404,-0.22087842138765115,-0.09400881057268724,,-0.3164679789298587,-0.12224737600329287,0.14116731655301848
1999-4,,-0.3326133909287257,6.432098765432099,-0.2608695652173913,-0.4761336024051728,-0.3247445579742337,-0.15202110655343087,-0.3903907276586664,-0.24149894537641187,0.5449956187141036,21.600534045393857,0.09974630325952312,-0.677153250232105,,,-0.022075055187638085,0.06373477242833919,0.05066790803108807,0.24036107711138316,0.14094695309074962,0.052059091369017506,0.10644704215373724,-0.04948213156230233,8.153846153846155,-0.31171974314184736,,-0.31827110179196655,-6.258931668400971,-0.6474067613156631,0.3909465020576131,0.45289688733816913,,0.46685854567002444,0.3605257667431671,0.8687522305210639
