,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
2012-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-4,-0.35380321004884857,0.07988165680473373,-0.2835820895522389,-0.2888888888888889,,,-0.3046256886128046,-0.3653373862629841,-0.07827062056465939,0.12404699508632337,,-0.2866126427926853,,-0.25002939677811314,,-0.3380858588119432,,-0.03461744492460836,0.15840362065418653,0.21545077105575325,-0.024106934391781527,-0.057908020190689705,0.024688756516539956,-0.2835929011227816,-0.09536032367390904,-0.036380346677362715,-0.25206185252336566,0.027064356903482797,-0.06725253961552673,0.09561904761904766,0.10541340663988157,0.03775437515642756,0.33700993775253907,0.032397959183673414,0.1487092826758348
2014-4,0.6382289416846653,0.14520547945205475,1.291666666666667,0.8437499999999999,,,0.7753841629291962,0.6685274760130043,0.15869754348241255,0.09491817948099385,-0.23482228510161474,0.8269140517953826,3.8851238429519945,1.1492514778811425,5.596470809386111,0.5930747641429682,0.4477462801493725,-0.20598583663861536,0.24080980287693116,0.25521532267902886,-0.1215981817094324,-0.3025747879148683,0.13840412761361479,1.84479271991911,-0.0006505330595674721,0.005295869461384524,-0.3003588559053425,0.11475164511601771,0.0022771083893272552,0.06409364858599909,0.000650406504065054,-0.005268821194018854,0.4293065425140898,0.0164566345441068,0.15132146299396337
2015-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-4,-0.18325642715886614,0.09808612440191392,-0.17272727272727276,-0.08474576271186429,,,-0.0975069366795046,0.0643100875400394,0.013387011607570741,-0.14462751789960415,-2.5237152068100888,-0.08962229892327755,-1.1083812826968704,-0.14137265815397418,-1.1230131624858277,-0.17142836927605143,-0.20160820488856165,-0.18717643371983703,0.16437669958494347,0.19758965885897564,-0.08062099959144753,-0.2526675202731541,0.08771919518284611,0.00799715656655422,0.07472486915483183,,,-0.3291055769014473,-0.4559969815406205,-0.15205315325127988,-0.06952914412433801,,,-0.1217911318553092,-0.0927476207261192
2016-4,0.17836965294592405,0.1394335511982572,-0.15384615384615385,0.3333333333333332,,,0.21248135826545828,0.10773833444965397,0.08435712629172588,0.20065859974009,2.3874146085128745,0.33001179728416147,4.682265515163687,0.42198307058120144,3.9848910329412264,0.16722313781413592,0.14140955168131542,0.10476072976265742,-0.018376252227890133,-0.0904885570524265,0.03806843430602865,0.1467732724157624,-0.03668778388070652,-0.3513751763046545,0.023854687045812447,,,0.354655273813789,1.1298352588065894,0.0945407835581246,-0.023298816568047415,,,0.07457233017771137,0.05201301539507551
2017-4,0.3198630136986301,0.18355640535372847,-0.012987012987012998,0.5138888888888891,0.0,0.3119630115042959,0.28695643946561705,0.04392166979740246,-0.04636622456773835,0.46017025374735243,1.2932935975959217,0.5243043915945683,0.5887422275553618,0.5293919786143592,0.25453395041980353,0.28950910820103887,0.22687072707061537,0.007712602602043668,0.14475331830703736,0.19005978406353177,0.0031392694063926653,0.010956175298804818,-0.0030975981700343625,-0.17994020114161452,-0.0846810134572137,-0.1747521188020532,-0.2963349251253144,-0.03710213141390311,-0.1314531251388605,0.23283652153503112,0.09251546131515839,0.21175695328122152,0.4211314263872077,0.11262235960844931,0.2261102391284278
2018-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-4,-0.16139076284379864,0.134087237479806,0.42105263157894746,-0.018348623853211024,0.0,0.20626023253877973,-0.12449548231523076,-0.10116845706518804,-0.1010567031328276,0.08710647248348974,-0.8107090857726492,-0.02286931408810773,-1.043617824773414,0.018888181502488714,-0.9643213346631607,-0.13926348694848042,-0.046527902855249284,-0.18150051601016784,0.17151607963246548,0.1920971732773487,-0.06863442389758166,-0.23768472906403948,0.0736861789029393,0.6443486907524029,-0.06203609262494572,0.028208508621200546,-0.1610897950685584,0.04253157944379556,-0.01751007315231732,-0.025987624940504408,0.06613909426987055,-0.027434507847806947,0.19202062086742128,-0.055195406556769855,0.023155120481927582
2019-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2,0.011283497884344157,0.13104524180967236,2.8888888888888893,0.15555555555555556,0.0,0.18232900091899706,0.0976366438762203,0.33401168801488756,0.004972457942533799,-0.15100836050561992,,0.13256539154748412,,-0.21979230978555064,,0.0012817623528086242,0.23427751140599526,-0.2728104194945382,0.19157812760749848,0.19619823489477256,-0.10897037497410396,-0.35215353715688463,0.12223493295490744,3.6062091503267975,0.03457638671025883,,,0.8619030708201222,1.351418838971053,-0.17722898129653164,-0.03342054770626188,,,-0.10877719429857463,-0.20388800424628456
2019-3,,,,,,,,0.17048698533334566,,-0.14424775391220174,,0.0016481968265153826,,-0.21649694889397406,,,,,,,,,,,,,,,,,,,,,
