,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1993-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-2,,0.35067533766883446,,,,1.787294789436117,0.23730038772425566,,,,,1.5749385028471992,,,,0.8339806464353893,,0.26472546764331994,0.28492106695699504,1.8792388387411565,0.24891602008215422,0.5795696068012752,-0.19929325896660166,,,,,,,,,,,,
1994-4,,0.9130434782608698,,,17.26139817629179,0.8987878787878788,-0.20472459620356237,-0.3451306308852999,,1.258341008223056,,1.245310251467363,,,,0.34761321909424725,,-0.17603733863449758,0.3186565964968665,1.6108162749557746,-0.24470107738891622,-0.3250573851126622,0.32393806164297967,,,,,,,0.21404303510758765,,,,0.0014873574615767104,
1995-2,,0.6666666666666666,,,11.261224489795918,-0.05428937259923174,0.1436512994830396,-0.3817966589538396,,2.5683140308628603,,0.6149226600978248,-0.6095575765156619,,,-0.022254127781766008,,0.09036399652424919,0.2907981698017287,0.2907981698017287,0.12036910145721991,0.5236733664115718,-0.1074521461970893,,,,,,,0.8534482758620692,,,,0.5456349206349206,
1995-4,,0.03787878787878791,,,0.009154460719041194,-0.9894669645706989,0.10164824240496252,1.88395300949019,,-0.44201846357702457,-1.3512704425906807,0.3693084714244217,-0.7034409102954284,,,0.32221162579473217,,0.21390572668080285,-0.10608091640263217,-0.424063498209273,0.32449188886817076,0.6052887284841754,-0.24497369934012378,,,,,,,-0.6178482587064676,,,,-0.6341584158415842,
1996-2,,0.29259259259259257,,,0.009154460719041194,1.0368264283780122,0.25318121304065133,-0.4969920423079801,,2.0001059220718673,-0.2212377458519479,1.0567720534801033,0.7185436225348539,,,0.5765491923641705,,-0.11901525806337238,0.20926874097413678,0.20926874097413678,-0.14739460164723148,-0.2759686499613644,0.1728869845458804,,,,,,,1.4899224806201548,,,,1.528883183568678,
1996-4,,0.03649635036496337,,,0.14118423222826987,0.4242424242424243,-0.1019608904770928,-0.4877580412866059,0.0420168204832615,1.1095216816239961,3.5101285468012615,0.0670643031940388,-0.8184063166787613,,,-0.4354956706313906,,-0.32178425605589717,0.40256287914934225,0.2618487394957984,-0.37204800619434764,-0.6118293052012624,0.5924950419657113,,-0.29524361255945486,,-0.9954472695701643,-0.15735211397959561,-0.27906926276163424,0.7526444263628967,0.4189300411522634,,218.64821898159215,0.7300405953991881,
1997-2,,-0.1461318051575932,,,0.14118423222826987,-0.8150757777186919,-0.8086049930206416,-0.35506703008518115,,-0.6492078890761026,-1.3245867968997642,-0.6732431494959684,-1.6370749792765138,,,-0.789806544153945,,-0.11094948705122974,0.007979589621105164,0.007979589621105164,-0.1079814451723973,-0.260100625095289,0.121059025998875,,,,,,,-0.702988792029888,,,,-0.7065989847715737,
1997-4,,0.11619718309859157,,,0.0,43.659574468085104,-0.37024457887015416,-0.03489743750689914,-0.21378564704884004,-0.3188897550070669,-1.287412056723526,-0.2860243660259178,-5.264940951926517,,,-0.3599260142617246,,-0.10581436355983301,-0.01686348836079115,-0.2715769845498135,-0.07661697119157047,-0.191468032969481,0.08297635083900552,,0.16250840270397904,-0.15637467657123771,16.03134092185187,0.14078023290030797,0.15535414196519978,-0.34726090993500464,-0.13979118329466364,0.18535923002169882,-0.9412846373240413,-0.32499022291748136,
1998-2,,0.08724832214765109,,,0.0,1.0021567217828902,0.20582160836452817,0.25324195969388996,,-0.07421981629862953,0.8856760853224237,-0.2558237271187082,0.6200123878005416,,,-0.3153720033677494,,-0.20729475420084278,0.16312133125100983,-0.6418223921589746,-0.15209349702460734,-0.33051720585205024,0.1793734436351087,,,,,,,-0.03773584905660369,,,,0.00519031141868515,
1998-4,,-0.028391167192428977,,,0.00014452955629424628,-0.6669842782277275,-0.6532741894306867,-0.3833720575570546,0.1946064576995494,-0.45769156085886786,-0.37638057010254317,-0.724318317155018,-1.4341978295527649,,,-0.6863117870722434,,0.017294813337133005,0.12179930795847747,0.13585664655330026,0.011289833080424857,0.03581760573081695,-0.011197841157708782,,1.419249578930986,-0.6375232192016306,1.7769082991419434,1.3801919316040134,1.385555461054854,-0.43812233285917496,-0.5866486850977748,1.7588019271587887,-0.6398872967912951,-0.42699884125144844,
