,avg_roe,np_per_share,operate_cash_flow_ps,basic_eps,capital_reserve,undistri_profit_ps,net_interest_of_total_assets,net_selling_rate,gross_selling_rate,total_revenue,operating_income_yoy,net_profit_atsopc,net_profit_atsopc_yoy,net_profit_after_nrgal_atsolc,np_atsopc_nrgal_yoy,ore_dlt,rop,asset_liab_ratio,current_ratio,quick_ratio,equity_multiplier,equity_ratio,holder_equity,ncf_from_oa_to_total_liab,inventory_turnover_days,receivable_turnover_days,accounts_payable_turnover_days,cash_cycle,operating_cycle,total_capital_turnover,inventory_turnover,account_receivable_turnover,accounts_payable_turnover,current_asset_turnover_rate,fixed_asset_turnover_ratio
1997-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-4,,-0.3603075170842825,,,,,0.2970780321348671,0.09054185313955274,-0.046501371429152984,0.264521097412406,,0.02866343893405683,,,,-0.11998064828253509,,-0.013174932853441327,-0.05943387639938101,-0.03763378984923461,-0.035958457283022785,-0.04902505144200938,0.03731437659276862,,-0.25754088212640847,,-0.1505137797656221,-0.27973421134744725,-0.25754088212640847,0.18944485934777197,0.3468755098711046,,0.17718432998935152,0.18802698145025304,
1999-4,,0.3709605626279712,,,0.0,,0.11864731606181508,0.265638916867139,-0.04571112419656402,-0.06354966518260041,-1.2402455759656135,0.27836347234501635,8.711579388061265,,,0.014843320505772377,,-0.0973608220282509,0.4352622411457325,0.4294427170533365,-0.20782806409701166,-0.2834523973073224,0.262326272156996,,0.033230956061851995,,0.2921466579536969,-0.030090461451001835,0.033230956061851995,-0.11615738802846377,-0.03216232586311322,,-0.22609440834106972,-0.11525904897090142,
2000-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-4,,1.383116883116883,1.4836759371221282,,3.8761374187558033,,-0.18888906194028682,0.048433029695156025,0.02964270667496858,0.07991112781814999,2.2574508261211643,-0.1828459031601506,-0.3625877002331488,,,-0.6782231852654387,0.14706320967415887,-0.4832791795974851,1.3226806903991368,1.6082991717560446,-0.48216360281555387,-0.7469203853712314,0.9311040156399533,1.7862694300518134,-0.010097840304985872,,0.015334348398562953,-0.018384062124477255,-0.010097840304985872,-0.22637935117215255,0.010200888666374605,,-0.015102580665005734,-0.28926680571153535,
2001-2,,1.061503416856492,-0.9893213099193165,,3.8761374187558033,-1.1590073529411764,-0.6250994054606733,-0.24451457350052594,0.006714984598659234,-0.08086111639456248,,-0.2657398557348053,,,,-0.7676351896690881,-0.13451218063327128,-0.46540058604390905,2.0859640602234095,2.647741817516913,-0.3563664596273292,-0.6746997287872918,0.5536593269921347,-0.9844044097875773,0.14504349588657073,,0.13383386671421738,2.4855571562536483,1.886593744069123,-0.5036615134255492,-0.12667054038349806,,-0.11803705676907596,-0.5857729840780689,
2001-4,-0.6943877551020409,0.0027247956403270383,0.9166666666666669,,0.0,-0.4347826086956522,-0.297643963977803,-0.07143887735322346,0.01158018043789584,0.07396260278960357,-0.0744328064972282,0.5164929732099843,1.9109348933675996,-0.1089698454000019,,0.05218855218855212,0.1095863103062731,0.2884411296937057,-0.3090856313497823,-0.30945889598101173,0.17466182777961065,0.5607954545454545,-0.1486988453208899,0.240527182866557,-0.08247620063967157,,1.244968860568995,1.2725678603501795,1.265611219048277,-0.24364860728497095,0.08988972865815884,,-0.5545596502186134,-0.19977426636568854,
2002-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2,,0.044198895027624224,-17.666666666666668,,0.0,4.170520231213874,-0.14444444444444446,-0.2050520608711726,-0.03863709175206896,0.3077906702665275,4.806420895116311,0.027177379058631046,1.1022691352449763,0.14471182223907575,,-0.017019798541160102,-0.3149176912536861,0.28719573076260974,-0.43747470659651966,-0.4651495024937969,0.13325764563967926,0.5004764173415912,-0.11756183496582341,-12.10344827586207,-0.21383010257973198,-0.1826303525101791,2.596622560080256,-0.5053287278736431,-0.195006555764908,0.07622950819672134,0.27198935462408524,0.22343655130540388,-0.7219612054500302,0.3502789832610043,-0.37067525650202815
2002-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-4,0.11352253756260429,0.024456521739130394,-0.7391304347826088,0.08695652173913039,0.0,16.615384615384617,-0.011318278746787654,-0.24284392079502232,-0.15523008882819442,0.44325024267799334,4.992861295512622,0.10447472822749808,-0.7977223311835785,0.2282993816288615,3.0950628613379827,0.06719999999999998,-0.20654324845076288,-0.052450488272337316,-0.49361398201831774,-0.5533001997305959,-0.039265251095382585,-0.060429559519475866,0.04092430392366304,-0.7224435590969456,-0.31576704517687804,-0.36179508893023626,0.010914361013845474,-0.4610297366633472,-0.3431547214979788,0.3059490084985836,0.461490365486273,0.566894939034575,-0.010797167496319048,0.7258110014104373,-0.0695970695970697
2003-1,,0.07809847198641773,,,0.0,0.407523510971787,-0.4364392861053323,-0.6313323993695744,-0.21811444220496926,0.5363787430694462,,-0.28062156386523973,,,,-0.3181952925831506,,-0.07874626440870919,-0.531133956142751,-0.5820272610220664,-0.0543088490456912,-0.1034079084287201,0.05740343718662465,,-0.35314935946024356,-0.4299546211976807,-0.4515881934816554,-0.3662018735679236,-0.39949887567070147,0.5288966725043783,0.5459510805034435,0.7542464763281532,0.8234469873890705,1.3486842105263157,-0.19973761889143984
2003-2,,-0.2169312169312169,0.8479999999999999,,-0.31628456089572704,-0.20783956244302643,-0.5292798110979929,-0.6623988591623523,-0.2041172803333963,0.48508069671798404,0.5760077455156258,-0.3726014842250962,-14.71015932590058,-0.23942016219674836,-2.654458510697109,-0.38162544169611307,-0.24095328623755913,0.10876891720562976,-0.5534372501998401,-0.5869728209934395,0.06943835702210256,0.21908239403079854,-0.06494616168424008,0.8447204968944099,-0.32483396546651644,-0.4219182333014404,-0.5767777884664511,-0.22874824969830077,-0.38430772136328256,0.3945163747143946,0.48111727168113816,0.729859387923904,1.3628243814121908,1.042240587695133,-0.040568720379146876
2003-3,,-0.22739018087855295,,,-0.31628456089572704,-0.3982208267922553,-0.5403779161828354,-0.6302284085554722,-0.16636068567760628,0.3125274488553325,,-0.44956626324750465,,-0.3515597874577439,,-0.45286885245901637,,0.09149487532586312,-0.49514830995631176,-0.5499945834687466,0.06129328838492191,0.19146378118425,-0.05777460188497938,,-0.19660330264609596,-0.40720810866307927,-0.43037995913497545,-0.2590704332006611,-0.3258408730554099,0.24328018223234613,0.2447152923252715,0.6869328493647913,0.7555555555555553,0.8940981798124655,-0.15163889195453037
