,600519,601398,601857,600941,601288,601939,601988,300750,601628,601318
1,-0.11892797319933002,0.014705882352941124,-0.01928640308582441,0.002414972831555673,0.02702702702702675,-0.02457002457002455,0.052044609665427455,0.1116046640755135,-0.056408544726301746,-0.050249169435215846
2,-0.14100126742712293,-0.021739130434782483,0.06882989183874133,-0.007628990162617977,-0.02631578947368407,-0.04785894206549124,-0.007067137809187329,0.1108891108891108,0.023346303501945442,-0.006996064713598593
3,-0.03946883068978235,-0.07777777777777772,-0.016559337626494863,0.02387214242362945,-0.07207207207207211,-0.07407407407407407,-0.07473309608540923,0.10926258992805771,-0.03733148980297263,-0.0515191545574637
4,-0.05069124423963134,0.02008032128514059,-0.013096351730589206,-0.01402884805374438,0.014563106796116498,0.014285714285714235,0.05384615384615388,0.10863396838265094,0.06822262118491906,0.040854224698235964
5,-0.14239482200647247,-0.023622047244094557,-0.042654028436019065,0.00040080160320643543,-0.04306220095693769,-0.04225352112676051,-0.025547445255474588,0.10749542961608771,0.03159663865546225,0.052185548617305955
6,-0.06650943396226416,0.0,0.001980198019801982,-0.006009615384615419,-0.0050000000000000044,-0.020588235294117574,0.014981273408239737,0.10696599537801266,-0.02378624959270126,-0.0012717253073336598
7,-0.07832238504295097,0.028225806451612767,-0.03260869565217395,-0.0032245062474808295,0.035175879396984966,0.04504504504504503,0.05535055350553497,0.10617357590217713,-0.03871829105473967,-0.026740237691001645
8,0.14418859649122817,0.07843137254901977,0.10010214504596537,-0.0010109179134655255,0.06310679611650483,0.06321839080459779,0.09790209790209792,-0.05985440819627952,0.1131944444444446,0.10946358482337559
9,0.0014374700527071127,0.021818181818181737,0.028783658310120863,0.0004047763610606214,0.0365296803652968,0.024324324324324298,0.03503184713375784,0.042156581588758346,0.019026824703680667,-0.01139937106918254
10,-0.46220095693779895,-0.18149466192170827,-0.10469314079422387,-0.0008092251669026274,-0.17180616740088106,-0.1741424802110818,-0.15384615384615385,0.07622454595487049,-0.11264156718702178,-0.15586481113320072
11,0.20996441281138778,0.0,0.03931451612903225,0.001012350678274876,0.010638297872340496,-0.012779552715655007,-0.010909090909090868,-0.0012784454103809129,0.044153156260779536,0.0037682524729156786
12,0.28676470588235303,0.1217391304347828,0.08341416100872934,-0.0010113268608413772,0.10526315789473695,0.10679611650485432,0.1617647058823528,-0.08346134152585782,0.11364387182028413,0.15814171750351957
13,-0.05885714285714294,-0.015503875968992276,-0.0053715308863026,0.012350678274954507,-0.01904761904761909,-0.020467836257309857,-0.015822784810126667,0.05810055865921804,0.04123405517650558,-0.038087520259319385
14,-0.011536126290224491,0.03937007874015741,0.017101710171017137,-0.01200000000000001,0.004854368932038833,0.0029850746268655914,0.0,-0.028775079197465803,0.02877492877492882,0.02780117944397631
15,0.09950859950859936,-0.018939393939394034,0.023893805309734395,0.0008097165991902688,-0.01449275362318836,-0.017857142857142905,-0.019292604501607746,-0.010600706713780883,-0.01744669066740523,-0.02418032786885249
16,-0.13687150837988826,-0.05791505791505791,-0.04148660328435616,-0.0010113268608413772,-0.044117647058823595,-0.039393939393939315,-0.0491803278688524,-0.051648351648351576,0.028748590755355297,-0.03485930281394367
17,-0.15533980582524265,-0.03688524590163933,-0.0324616771866546,0.0,-0.02051282051282055,-0.01577287066246047,-0.02758620689655178,0.046639629200463384,-0.04739726027397251,-0.03611836379460409
