date,纳思达,中国长城,御银股份,新 大 陆,浪潮信息,证通电子,大华股份,广电运通,同方股份,航天长峰,电科网安,威创股份,英飞拓,海康威视,新北洋,雷柏科技,新国都,中威电子,梅安森,close
2011-12-21,-0.07975460122699385,-0.026422764227642226,-0.01532567049808431,-0.03420523138832998,-0.014440433212996373,0.047775947281713416,-0.05341246290801194,0.0,0.0,-0.03693931398416894,-0.013157894736842035,-0.020242914979757165,-0.06623931623931612,0.38636363636363624,-0.009247027741083214,-0.015732546705997996,-0.03083700440528625,-0.051470588235294046,-0.02898550724637683,-0.02294778992761437
2011-12-23,-0.08166666666666667,-0.012526096033402823,-0.02529182879377434,0.027083333333333348,-0.001831501831501825,0.028301886792452713,0.015673981191222763,-0.031609195402298784,0.012048192771084265,0.0,0.0,0.017906336088154173,-0.06636155606407323,-0.16393442622950816,0.0040000000000000036,-0.03096903096903103,0.0,-0.006201550387596955,-0.024423337856173677,-0.0032201405152224583
2011-12-27,-0.13067150635208702,-0.023255813953488413,-0.04590818363273441,-0.06693711967545646,-0.011009174311926717,-0.019877675840978548,-0.0092592592592593,-0.023738872403560873,-0.0797619047619047,-0.012328767123287676,-0.022222222222222143,-0.02841677943166443,-0.09068627450980393,0.019607843137254832,-0.043824701195219085,-0.04536082474226799,-0.040909090909091006,-0.05616224648985968,0.0027816411682892728,-0.03538913362701901
2011-12-28,-0.01670146137787054,-0.012987012987013102,-0.012552301255230214,0.0,-0.0037105751391465214,-0.023400936037441533,-0.012461059190031154,0.06990881458966558,-0.019404915912031084,-0.004160887656033285,-0.00454545454545463,-0.0069637883008356605,-0.02695417789757415,0.0769230769230771,0.015277777777777724,-0.018358531317494542,0.009478672985782088,-0.014876033057851235,0.01386962552011095,-0.004929915570804688
2011-12-29,0.006369426751592355,-0.0065789473684209065,0.0,-0.010869565217391242,0.0018621973929235924,-0.03514376996805113,0.015772870662460692,0.0,0.00923482849604218,0.025069637883008422,0.05022831050228316,-0.005610098176718092,0.0,0.0714285714285714,0.0,-0.01980198019801982,-0.00704225352112664,0.01342281879194629,0.001367989056087593,0.00138862737714196
2011-12-30,0.03375527426160341,0.017660044150110465,0.03177966101694918,0.030769230769230882,0.009293680297397744,0.01655629139072845,0.0652173913043479,0.014204545454545414,0.04313725490196085,0.01902173913043481,0.021739130434782705,0.01833568406205921,0.016620498614958512,-0.11666666666666659,0.023255813953488413,0.004489337822671136,0.04018912529550822,0.043046357615893927,0.0095628415300546,0.018461936211718655
2012-01-04,-0.06326530612244907,-0.017353579175705014,-0.006160164271047264,-0.03837953091684443,-0.011049723756906049,-0.03583061889250816,-0.055393586005830886,-0.07002801120448177,-0.04385964912280704,-0.029333333333333322,-0.021276595744680993,-0.04847645429362879,-0.05722070844686644,0.18867924528301883,-0.005347593582887722,-0.03240223463687142,-0.011363636363636576,-0.10317460317460314,-0.03788903924221909,-0.026458201119252234
2012-01-05,-0.08714596949891051,-0.06843267108167783,-0.037190082644628086,-0.024390243902438935,-0.02607076350093107,-0.0625,-0.04629629629629639,-0.10843373493975905,-0.03669724770642202,-0.026098901098901117,-0.05652173913043479,-0.10917030567685593,-0.07514450867052014,0.38095238095238093,-0.09677419354838723,-0.051963048498845144,-0.02298850574712641,-0.06194690265486735,-0.025316455696202667,-0.03523680841985499
2012-01-06,0.01909307875894961,0.0023696682464455776,0.0429184549356223,0.07499999999999996,0.009560229445506607,0.003603603603603789,0.0,-0.03378378378378377,0.06802721088435382,0.014104372355430161,0.01382488479262678,-0.006535947712418277,-0.01562500000000011,-0.10344827586206895,-0.02529761904761907,0.0012180267965895553,-0.06352941176470583,0.030188679245283012,-0.017316017316017285,0.004656076855980906
2012-01-09,0.08430913348946145,0.03782505910165468,0.034979423868312765,0.03594080338266381,0.02083333333333326,0.04667863554757634,0.035598705501618255,0.027972027972027913,0.1108280254777072,0.05146036161335177,0.04318181818181799,0.03289473684210531,0.04444444444444451,-0.08974358974358987,0.03816793893129766,0.031630170316301776,0.035175879396984966,0.031135531135531025,0.032305433186490484,0.03721049671060683
2012-01-13,0.14254859611231097,0.02733485193621865,-0.045725646123260466,-0.044897959183673564,0.0018552875695734272,-0.05145797598627788,-0.06562499999999993,-0.05782312925170063,-0.00917431192660556,0.021164021164021163,-0.019607843137254832,-0.02547770700636942,0.09422492401215798,0.18309859154929575,-0.04705882352941171,-0.001179245283018826,-0.036407766990291246,-0.08170515097690945,-0.031294452347084056,-0.002688013581542359
2012-01-17,-0.026465028355387443,0.031042128603104402,0.002083333333333215,0.014957264957265126,0.012962962962962843,0.03616636528028927,-0.07357859531772581,0.02166064981949467,0.06828703703703698,0.02849740932642497,-0.004444444444444362,0.026143790849673332,-0.008333333333333415,-0.011904761904761862,-0.030864197530864224,0.022432113341204207,-0.12090680100755669,0.005802707930367523,-0.010279001468428639,0.016928114619412904
2012-01-18,-0.03106796116504862,-0.032258064516129115,-0.04158004158004147,-0.03157894736842115,-0.005484460694698212,-0.013961605584642212,-0.1155234657039711,-0.06360424028268552,-0.08017334777898155,-0.0025188916876575096,-0.060267857142857206,-0.022292993630573354,-0.10644257703081228,0.5421686746987953,-0.05095541401273884,-0.012702078521939941,-0.13180515759312328,-0.101923076923077,-0.04005934718100901,-0.026562045916884602
2012-01-19,0.04208416833667328,0.008888888888888946,-0.013015184381778844,0.004347826086956719,0.0018382352941175295,-0.005309734513274433,0.008163265306122547,-0.0037735849056602655,0.015312131919905658,-0.008838383838383868,0.0071258907363420665,0.004885993485342022,-0.050156739811912265,-0.03125,0.001677852348993314,-0.002339181286549863,0.02970297029702973,-0.062098501070663836,-0.015455950540958163,0.01227609266778118
2012-01-20,-0.009615384615384581,0.006607929515418665,0.01978021978021971,0.01948051948051943,0.005504587155963359,0.008896797153024938,0.04453441295546545,0.02651515151515138,0.0058004640371229765,0.005095541401273884,0.004716981132075304,0.006482982171799101,0.03960396039603964,-0.008064516129032251,0.025125628140703515,0.004689331770222793,0.012820512820512775,-0.0091324200913242,-0.004709576138147598,0.015890430351075846
2012-01-30,0.011650485436893065,0.002188183807439792,0.008620689655172376,0.00849256900212314,-0.0036496350364964014,-0.003527336860670083,0.03875968992248069,-0.0036900369003689537,0.05074971164936559,-0.010139416983523497,0.007042253521126751,0.004830917874396157,0.01587301587301604,-0.016260162601625994,-0.0032679738562092497,-0.002333722287047757,0.006329113924050667,0.1036866359447004,0.023659305993690927,-0.0070371015502525
2012-01-31,-0.019193857965451033,-0.0065502183406114245,0.0064102564102563875,-0.012631578947368327,0.0,-0.0017699115044248481,0.003731343283581934,0.0,0.009879253567508295,0.019206145966709443,0.0,-0.0064102564102563875,-0.012499999999999956,-0.008264462809917328,0.014754098360655776,-0.009356725146198785,-0.009433962264151052,-0.006263048016701522,-0.0030816640986133237,0.00012864142955715252
2012-02-01,-0.013698630136986356,-0.004395604395604269,0.014861995753715496,-0.006396588486140775,-0.005494505494505586,0.005319148936170359,0.02230483271375472,-0.007407407407407418,0.020652173913043637,-0.01005025125628145,-0.01631701631701643,-0.00967741935483879,-0.006329113924050667,0.008333333333333304,0.008077544426494221,0.007083825265643329,0.006349206349206327,-0.0021008403361344463,0.018547140649149974,-0.006559869036482757
2012-02-02,0.025793650793650702,0.01986754966887405,0.01882845188284521,0.040772532188841026,0.011049723756906271,0.024691358024691246,0.0036363636363636598,0.026119402985074647,0.009584664536741228,0.008883248730964466,0.011848341232227444,0.0228013029315961,0.04458598726114649,-0.04132231404958686,0.03525641025641013,0.015240328253224078,0.02208201892744488,0.025263157894736876,0.012139605462822445,0.01898562836191564
2012-02-03,0.07543520309477758,0.021645021645021467,0.03696098562628336,0.020618556701031077,0.010928961748633892,0.027538726333907082,0.025362318840579823,0.04727272727272713,0.010548523206751037,0.01635220125786163,0.032786885245901676,0.022292993630573132,0.0335365853658538,-0.10344827586206884,0.01393188854489158,0.013856812933025209,0.04012345679012341,0.01848049281314168,0.02398800599700146,0.014519706140553534
2012-02-06,0.02517985611510798,-0.0021186440677966045,0.0217821782178218,0.0060606060606061,-0.0018018018018017834,0.00670016750418756,0.035335689045936425,0.01736111111111116,-0.009394572025052228,-0.008663366336633671,0.018140589569161092,0.029595015576324046,0.017699115044247815,0.0,0.05038167938931304,0.001138952164009055,0.053412462908011715,0.012096774193548265,-0.007320644216691097,0.00782201778455871
2012-02-07,-0.0368421052631579,-0.01698513800424628,-0.011627906976744318,-0.01807228915662662,-0.01263537906137191,-0.0266222961730449,-0.013651877133105783,-0.013651877133105783,-0.015806111696522684,-0.01872659176029956,-0.026726057906458767,0.00302571860816947,-0.03188405797101457,0.06730769230769229,-0.02034883720930225,-0.0091012514220703,-0.011267605633802802,-0.03585657370517925,-0.03539823008849563,-0.01727371322698712
2012-02-08,0.0564663023679417,0.05183585313174954,0.027450980392156987,0.02862985685071595,0.014625228519195677,0.03418803418803429,0.01384083044982698,0.03114186851211076,0.03854389721627394,0.022900763358778553,0.01830663615560635,0.015082956259427016,0.05389221556886237,-0.07207207207207211,0.011869436201780381,0.021814006888633664,0.028490028490028463,0.037190082644628086,0.030581039755351647,0.02753284973616754
2012-02-09,0.005172413793103514,-0.010266940451745366,0.0,0.001988071570576455,0.009009009009008917,0.014876033057851235,0.013651877133105783,0.043624161073825496,-0.017525773195876337,0.0,0.011235955056179803,-0.0014858841010402246,0.014204545454545414,0.04854368932038833,-0.01026392961876832,0.0011235955056179137,-0.008310249307479145,0.015936254980079667,0.02522255192878342,0.005672283010001999
2012-02-10,-0.00857632933104624,0.0,0.03244274809160297,0.001984126984126977,-0.005357142857142727,-0.004885993485341911,-0.03703703703703709,-0.006430868167202619,-0.018887722980062915,0.007462686567164312,-0.0022222222222221255,-0.01041666666666663,0.01400560224089653,0.09259259259259256,0.004444444444444473,0.0033670033670032407,-0.019553072625698387,-0.0039215686274508554,0.0014471780028944004,0.0052842950750369155
2012-02-13,0.03806228373702414,0.024896265560165887,0.02957486136783727,0.03762376237623766,0.007181328545780907,0.03764320785597364,-0.020979020979021046,0.02265372168284796,0.06096256684491985,0.020987654320987703,0.017817371937639104,0.03007518796992481,0.024861878453038555,0.04237288135593231,0.007374631268436627,0.022371364653243964,0.02279202279202286,0.02952755905511828,0.036127167630057855,0.009594528794652613
2012-02-14,0.011666666666666714,-0.010121457489878694,0.0,-0.011450381679389388,-0.007130124777183555,-0.012618296529968487,0.014285714285714235,-0.0031645569620254443,-0.020161290322580627,-0.006045949214026458,-0.010940919037199293,0.0014598540145986938,0.0026954177897575704,-0.17886178861788615,0.0,-0.010940919037199293,-0.00835654596100277,0.0,0.008368200836820217,0.0
2012-02-15,0.029654036243822013,0.024539877300613577,0.0017953321364452268,0.030888030888030826,0.012567324955116588,0.025559105431310014,0.045774647887323994,0.0031746031746031633,0.0030864197530864335,0.025547445255474255,0.026548672566371723,0.010204081632652962,0.016129032258064502,-0.00990099009900991,0.013177159590043841,0.008849557522123908,0.014044943820224587,0.011472275334607929,0.004149377593360981,0.014994903048306085
2012-02-16,0.054400000000000004,0.019960079840319445,0.005376344086021501,0.041198501872659055,0.014184397163120588,-0.0015576323987538387,0.0033670033670032407,-0.009493670886076,-0.017435897435897463,-0.013048635824436494,0.030172413793103647,0.008658008658008809,0.005291005291005346,0.030000000000000027,0.00867052023121384,0.013157894736842257,0.03878116343490312,-0.02457466918714557,-0.016528925619834767,-0.0027970064471538603
2012-02-17,-0.022761760242792084,-0.021526418786692814,-0.019607843137254943,-0.008992805755395628,-0.00874125874125875,-0.006240249609984372,-0.006711409395973145,-0.012779552715655007,0.0031315240083507057,0.012019230769230616,-0.03974895397489553,-0.02002861230329045,-0.018421052631578894,0.01941747572815533,-0.01002865329512903,-0.006493506493506551,-0.005333333333333301,-0.015503875968992276,-0.0014005602240896309,-0.00257743123240195
2012-02-20,-0.018633540372670843,0.0,-0.0018181818181818299,0.00907441016333932,0.003527336860670305,0.0031397174254317317,0.04054054054054057,0.012944983818770295,-0.00520291363163361,0.0,0.002178649237472685,0.033576642335766405,0.00536193029490617,-0.11428571428571432,-0.01447178002894367,0.022875816993464193,0.0,0.011811023622047223,-0.012622720897615736,0.0024972313304814087
2012-02-22,0.05063291139240489,0.03400000000000003,0.04007285974499086,0.02517985611510798,0.026362038664323295,0.04068857589984365,0.03571428571428559,0.06389776357827492,0.040794979079497695,0.03325415676959609,0.034782608695652195,0.02259887005649719,0.06666666666666665,-0.30107526881720437,0.027900146842878115,0.03940362087326932,0.04557640750670244,0.08365758754863828,0.05965909090909083,0.0334770177186674
2012-02-23,-0.010542168674698704,-0.009671179883945835,0.0017513134851137035,-0.026315789473684292,0.0,-0.009022556390977488,0.0031347962382446415,0.012012012012011963,-0.0010050251256281673,0.012643678160919603,0.0399159663865547,-0.012430939226519278,-0.01749999999999996,0.0,0.02285714285714291,0.01127049180327866,0.023076923076923217,0.0053859964093356805,0.025469168900804418,0.0047892017647737095
2012-02-24,-0.004566210045662156,0.00390625,0.013986013986013957,0.00540540540540535,0.001712328767123239,0.01062215477996964,0.0031249999999998224,-0.008902077151335397,0.010060362173038184,0.00567536889897835,-0.010101010101010055,0.005594405594405494,0.01781170483460559,0.04615384615384621,-0.0027932960893854997,0.0010131712259373593,-0.010025062656641603,0.008928571428571619,0.0039215686274509665,0.01441385064664158
2012-02-27,0.006116207951070374,0.001945525291829009,-0.024137931034482696,-0.0035842293906810374,0.0034188034188034067,0.0015015015015014122,0.015576323987538832,0.014970059880239583,0.015936254980079667,-0.003386004514672636,-0.008163265306122436,-0.009735744089012566,-0.0024999999999999467,-0.10294117647058831,0.01540616246498594,-0.010121457489878694,0.005063291139240533,0.010619469026548645,-0.0078125,0.0030844523040858274
2012-02-28,-0.050151975683890626,-0.011650485436893288,-0.03180212014134276,-0.030575539568345356,-0.010221465076661107,-0.026986506746626615,-0.030674846625766805,0.002949852507374562,0.0,0.00679501698754259,-0.02263374485596714,-0.022471910112359605,-0.03258145363408527,0.049180327868852514,-0.015172413793103523,-0.014314928425357754,-0.05037783375314864,-0.04728546409807344,-0.006561679790026198,-0.006262684241815419
2012-02-29,-0.006399999999999961,-0.027504911591355485,-0.005474452554744547,0.0,-0.008605851979345935,-0.012326656394452962,-0.012658227848101222,0.008823529411764675,-0.022549019607843057,-0.0011248593925758943,-0.0189473684210526,-0.010057471264367845,-0.007772020725388518,0.15625,-0.03361344537815114,-0.0010373443983402453,-0.023872679045092826,-0.022058823529411797,-0.0026420079260238705,-0.012913739930480284
2012-03-01,0.006441223832528209,0.01414141414141401,0.007339449541284404,0.03153988868274582,0.005208333333333481,0.03120124804992197,0.01602564102564097,0.020408163265306145,0.0030090270812437314,0.061936936936936915,0.02145922746781115,0.002902757619738905,0.0026109660574411553,-0.06756756756756765,0.0,0.005192107995846129,0.005434782608695565,0.009398496240601517,-0.0026490066225165476,0.0039289856738313755
2012-03-02,0.02079999999999993,0.0239043824701195,0.01821493624772308,0.00899280575539585,0.005181347150259086,0.00605143721633894,0.0,-0.011428571428571455,0.016000000000000014,0.042417815482502785,0.006302521008403339,0.011577424023154759,0.03645833333333326,-0.04347826086956508,0.010144927536231751,0.008264462809917328,0.03243243243243232,0.016759776536312776,0.019920318725099584,0.02083788706739531
2012-03-06,-0.028213166144200552,-0.011673151750972721,-0.014311270125223596,-0.02673796791443861,0.010309278350515427,0.03157894736842115,0.05047318611987395,-0.054913294797687806,-0.047244094488189003,-0.04476093591047803,-0.006263048016701522,-0.02145922746781126,0.002512562814070307,-0.13636363636363646,-0.0186513629842181,-0.010245901639344246,-0.03926701570680624,0.02564102564102555,0.03515625,-0.009145875179705776
2012-03-07,-0.01774193548387104,-0.013779527559055205,-0.007259528130671544,-0.031135531135531136,0.001700680272108901,-0.020408163265306256,-0.01501501501501512,-0.03669724770642202,-0.022727272727272596,0.004259850905218299,0.0021008403361344463,0.024853801169590684,-0.005012531328320802,-0.08771929824561397,0.03508771929824572,-0.0031055900621117516,-0.021798365122615793,0.023214285714285854,0.0591194968553459,-0.004887837003498707
2012-03-08,0.01806239737274229,0.031936127744510934,0.02742230347349195,0.022684310018903586,0.00339558573853993,0.01041666666666674,0.0030487804878049918,0.009523809523809712,0.01691331923890038,-0.005302226935312682,0.008385744234800763,0.014265335235378096,0.022670025188916698,0.019230769230769162,0.004237288135593209,0.009345794392523255,0.013927576601671321,-0.005235602094240899,0.026128266033254244,0.01341192285817705
2012-03-12,0.06129032258064515,0.011605415860735047,0.053380782918149405,0.04805914972273562,0.011844331641285955,-0.002945508100147376,0.015197568389057725,0.03459119496855334,0.0,0.013859275053304865,0.020790020790020902,0.009845288326300938,0.051724137931034475,-0.20754716981132082,0.0,0.017489711934156382,0.06318681318681318,0.03157894736842093,-0.004629629629629761,0.020009795718454848
2012-03-13,0.003039513677811412,0.022944550669215857,0.01013513513513531,-0.0017636684303350414,0.006688963210702115,0.007385524372230501,0.0029940119760478723,0.12765957446808507,0.10810810810810811,-0.002103049421661396,-0.0020366598778003286,0.03621169916434552,0.011709601873536535,0.0,0.07594936708860756,0.022244691607684386,0.010335917312661591,0.003401360544217802,0.0046511627906977715,0.010834008583175736
2012-03-15,-0.10303030303030303,-0.08971962616822426,0.02341137123745818,-0.1077738515901061,-0.04318936877076407,-0.08651026392961869,-0.047761194029850795,-0.029649595687331498,-0.10694183864915574,-0.10326659641728142,-0.07959183673469394,-0.09005376344086036,-0.12962962962962976,0.45238095238095233,-0.022222222222222254,-0.047477744807121525,-0.1048593350383632,0.057627118644067776,0.01967592592592582,-0.04898758981058127
2012-03-16,0.03209459459459474,0.022587268993840004,0.014705882352941124,0.025742574257425765,0.0277777777777779,0.022471910112359605,0.025078369905956244,0.03888888888888897,0.014705882352941346,0.02585193889541726,0.0509977827050998,0.01624815361890697,0.02659574468085113,-0.032786885245901676,0.04010695187165769,0.01349948078920038,0.05428571428571427,0.03846153846153855,0.0,0.02277930402930406
2012-03-19,0.11292962356792136,-0.002008032128514192,-0.0032206119162639935,0.0038610038610038533,0.008445945945945832,0.009419152276294973,0.030581039755351647,0.021390374331550666,0.0031055900621117516,0.012600229095074411,0.010548523206751037,0.013081395348837122,0.0181347150259068,-0.32203389830508466,-0.011568123393316143,0.009221311475409832,0.046070460704606964,0.020061728395061706,-0.020431328036322305,0.011090196876430758
2012-03-22,0.06617647058823528,-0.05432595573440635,-0.014539579967689953,-0.03076923076923077,-0.0167504187604689,-0.0637636080870918,-0.05934718100890213,-0.06282722513089001,-0.03199174406604732,-0.02941176470588236,-0.03757828810020869,-0.0258249641319942,-0.05343511450381677,0.47499999999999987,-0.04031209362808852,-0.02131979695431463,-0.12435233160621761,-0.18910741301058998,-0.04634994206257248,-0.02391949685534589
2012-03-23,-0.0579310344827586,-0.023404255319149025,-0.032786885245901565,-0.039682539682539764,-0.020442930153321992,0.0033222591362127574,-0.009463722397476282,-0.022346368715083775,0.002132196162046851,-0.009324009324009341,-0.008676789587852451,-0.044182621502209085,-0.032258064516129115,-0.10169491525423724,0.0027100271002711285,-0.0010373443983402453,0.0,-0.020522388059701524,-0.0012150668286755595,-0.01770139590507025
2012-03-29,-0.10980966325036601,-0.07189542483660127,-0.08813559322033904,-0.08057851239669411,-0.04347826086956519,-0.09933774834437081,0.01273885350318471,-0.12857142857142867,-0.10425531914893627,-0.0811764705882353,-0.08315098468271331,-0.04006163328197221,-0.09444444444444455,0.16981132075471694,-0.04729729729729737,-0.03322949117341645,-0.1301775147928994,-0.09523809523809523,-0.1034063260340633,-0.060599699835224174
2012-03-30,-0.06907894736842102,0.0023474178403755097,0.03531598513011169,0.0,-0.0018181818181818299,0.003676470588235281,0.03144654088050314,0.032786885245901676,0.0071258907363420665,0.001280409731114096,-0.04773269689737469,0.014446227929374,-0.04907975460122693,-0.06451612903225812,-0.014184397163120477,0.0859291084854994,0.03741496598639449,-0.029473684210526208,-0.0013568521031207537,-0.003608656306210656
2012-04-05,0.03886925795053009,0.02810304449648715,0.02872531418312385,0.038202247191011285,0.016393442622950838,0.023809523809523725,0.027439024390244038,0.041269841269841345,0.02712264150943411,0.03069053708439906,0.05012531328320802,0.023734177215189778,0.029032258064516148,-0.18965517241379304,0.015827338129496216,0.014836795252225476,0.049180327868852514,0.02819956616052055,0.03125,0.030924829565841305
2012-04-06,0.020408163265306145,0.009111617312072884,-0.01919720767888311,0.008658008658008587,0.014336917562723928,0.014311270125223707,-0.011869436201780381,-0.0060975609756097615,-0.004592422502870397,0.012406947890818865,0.004773269689737347,-0.004636785162287382,-0.0031347962382444194,0.02127659574468077,-0.014164305949008416,0.0019493177387914784,0.0031249999999998224,0.029535864978902815,-0.011857707509881354,0.006645493898327137
2012-04-09,-0.036666666666666625,-0.020316027088036037,-0.03736654804270467,-0.047210300429184504,-0.014134275618374548,-0.03880070546737213,0.012012012012011963,-0.05521472392638027,-0.039215686274509776,-0.004901960784313819,-0.002375296912113911,-0.02018633540372683,-0.022012578616352307,-0.1874999999999999,-0.007183908045977017,-0.01945525291828787,-0.028037383177570097,-0.040983606557377095,0.03200000000000003,-0.010545309174202933
2012-04-12,0.02941176470588225,0.05299539170506917,0.044362292051756125,0.051801801801801606,0.021505376344086002,0.07522935779816509,0.03857566765578624,0.08441558441558428,0.06482593037214879,0.044334975369458185,0.04761904761904767,0.030110935023771823,0.06109324758842449,0.1282051282051282,0.06367583212735162,0.03373015873015861,0.0608974358974359,0.03632478632478642,0.023255813953488413,0.032278847308822245
2012-04-13,0.0235294117647058,0.015317286652078543,0.0070796460176991705,0.0064239828693790635,0.0035087719298245723,0.006825938566553003,-0.0028571428571427804,0.026946107784431295,0.005636978579481422,-0.005896226415094463,-0.00909090909090915,0.009230769230769154,0.0060606060606061,0.11363636363636354,-0.020408163265306034,-0.009596928982725461,-0.01812688821752273,0.008247422680412342,-0.008838383838383868,0.005902700644219383
2012-04-16,0.003284072249589487,-0.004310344827586077,-0.008787346221441283,0.0,-0.013986013986013957,0.011864406779660941,0.03151862464183375,0.008746355685131046,-0.014573991031390232,0.018979833926453082,-0.002293577981651529,0.009146341463414753,0.009036144578313365,0.0,-0.026388888888888906,-0.0281007751937985,0.009230769230769154,-0.020449897750511203,-0.010191082802547768,-0.0017667287124963904
2012-04-17,-0.042553191489361764,-0.017316017316017285,-0.015957446808510634,0.06170212765957439,-0.0035460992907800915,0.04020100502512558,-0.02777777777777779,-0.014450867052023031,0.004550625711035483,0.03259604190919663,0.0,0.010574018126888296,-0.005970149253731294,0.08163265306122458,-0.0199714693295292,-0.003988035892322994,0.024390243902439046,-0.014613778705636848,-0.018018018018017945,-0.01315803335334953
2012-04-18,0.015384615384615552,0.026431718061673992,0.02522522522522541,0.012024048096192397,0.008896797153024938,0.02093397745571668,0.037142857142857144,0.038123167155425186,0.02604756511891293,0.024802705749718212,0.011494252873563315,0.01943198804185342,0.06006006006006004,-0.09433962264150952,0.05094614264919928,0.009009009009008917,0.05059523809523814,0.033898305084745894,0.02752293577981657,0.021083758566945
2012-04-20,-0.01683501683501687,-0.0042918454935623185,0.019332161687170446,-0.003960396039603853,-0.0017636684303350414,-0.01104100946372244,-0.019283746556473802,0.0197740112994349,-0.004415011037527727,0.017601760176017667,-0.015909090909090984,0.0058651026392961825,0.0,0.02083333333333326,-0.008310249307479145,0.003968253968253954,0.028328611898017053,0.012295081967213184,0.03316326530612246,0.0055201831697142545
